,media_goals_home,media_goals_away,asian_handicap1_1,asian_handicap1_2,odds_ah1,ah1_negativa,ah1_positiva,ah1_reembolso
4172,1.7,0.8571428571428571,-0.5,-0.5,1.85,False,True,False
4173,1.7142857142857142,1.8,0.0,-0.5,1.8,False,True,False
4174,1.7142857142857142,2.5,0.0,0.5,1.825,False,True,False
4175,2.2,3.25,0.0,0.5,1.85,True,False,False
4178,2.0,3.25,0.5,0.5,1.825,True,False,False
4179,2.8,2.0,0.5,0.5,1.825,True,False,False
4180,2.0,2.0,0.5,1.0,1.9,False,True,False
4181,2.75,1.8571428571428568,0.0,-0.5,1.775,True,False,False
4182,2.0,1.8571428571428568,0.5,0.5,1.85,False,True,False
4183,2.75,2.5,0.0,0.5,1.8,False,False,True
4186,2.8,1.3,-0.5,-0.5,1.925,False,True,False
4187,2.2,1.8571428571428568,0.5,1.0,1.85,False,True,False
4188,2.75,1.3,-0.5,-0.5,1.825,True,False,False
4189,2.2,2.5,0.5,1.0,1.85,True,False,False
4190,2.2,1.3,-0.5,-0.5,1.85,False,True,False
4191,1.7142857142857142,3.25,0.5,0.5,1.875,True,False,False
4196,2.125,2.125,0.0,0.0,1.925,False,True,False
4197,2.4,1.5714285714285714,0.0,-0.5,1.875,False,True,False
4198,2.125,1.2857142857142858,0.0,-0.5,1.85,False,True,False
4199,4.0,1.5714285714285714,-1.0,-1.0,1.775,False,True,False
4200,2.125,1.5714285714285714,-0.5,-0.5,1.825,True,False,False
4201,2.75,2.2,0.0,0.0,1.825,False,True,False
4204,4.0,2.2,-0.5,-0.5,1.9,False,True,False
4205,2.75,1.5714285714285714,-0.5,-0.5,1.9,True,False,False
4206,4.0,2.125,0.0,-0.5,1.925,False,True,False
4207,1.1428571428571428,2.2,0.0,0.5,1.825,False,False,True
4212,2.4,2.125,0.0,0.5,1.9,False,True,False
4213,4.0,1.2857142857142858,-0.5,-0.5,1.85,False,True,False
4214,2.8,3.8,0.5,0.5,1.8,True,False,False
4215,0.5,3.5,0.5,0.5,1.8,True,False,False
4216,1.6,3.8,0.0,0.0,1.925,False,False,True
4217,2.8,1.3,0.0,-0.5,1.875,False,True,False
4219,3.8,1.3,-0.5,-1.0,1.775,False,True,False
4220,1.6,1.3,-0.5,-0.5,1.825,True,False,False
4221,2.5,2.8,0.0,0.0,1.825,True,False,False
4222,1.6,2.8,0.0,-0.5,1.8,False,False,True
4223,2.5,3.8,0.5,0.5,1.85,True,False,False
4226,3.8,2.7,0.0,-0.5,1.8,True,False,False
4227,0.5,2.8,0.0,0.5,1.775,True,False,False
4228,2.5,2.7,0.0,0.0,1.85,True,False,False
4229,0.5,3.8,0.5,1.0,1.8,True,False,False
4236,2.625,3.75,0.0,0.5,1.825,False,False,True
4237,1.625,1.5,0.0,-0.5,1.925,False,False,True
4238,2.625,2.125,0.0,0.0,1.825,False,True,False
4239,3.625,1.5,-0.5,-0.5,1.8,True,False,False
4240,2.625,1.5,-0.5,-0.5,1.9,True,False,False
4241,3.25,2.0,0.0,0.0,1.8,False,True,False
4244,3.625,2.0,-0.5,-0.5,1.9,False,True,False
4245,3.25,1.5,-0.5,-0.5,1.8,True,False,False
4246,3.625,2.0,0.0,-0.5,1.8,False,True,False
4247,0.9,2.0,0.0,0.5,1.825,True,False,False
4248,3.25,2.0,0.0,0.0,1.85,False,False,True
4249,0.9,3.75,1.0,1.0,1.8,True,False,False
4252,1.625,2.0,0.0,0.5,1.9,True,False,False
4253,3.625,2.125,-0.5,-0.5,1.8,False,True,False
4256,1.2857142857142858,2.0,0.5,0.5,1.775,True,False,False
4257,1.0,1.4285714285714286,0.0,0.0,1.925,True,False,False
4259,1.7142857142857142,1.4285714285714286,0.0,-0.5,1.825,True,False,False
4261,1.2857142857142858,2.4,0.5,0.5,1.825,False,True,False
4263,1.7142857142857142,2.4,0.0,0.0,1.875,False,False,True
4264,1.7142857142857142,1.8571428571428568,-0.5,-0.5,1.925,True,False,False
4265,1.2857142857142858,2.4,0.5,0.5,1.85,True,False,False
4267,1.2857142857142858,1.8571428571428568,-0.5,-0.5,1.875,True,False,False
4268,1.0,1.8571428571428568,-0.5,-0.5,1.875,True,False,False
4269,1.7,1.5714285714285714,0.0,0.5,1.8,False,True,False
4273,1.2857142857142858,2.2,0.5,0.5,1.85,True,False,False
4274,1.2857142857142858,1.7,0.5,0.5,1.825,True,False,False
4277,2.4,1.8,0.0,0.0,1.875,True,False,False
4278,1.5,2.0,0.0,0.5,1.775,False,True,False
4279,1.5,1.8,0.0,0.5,1.85,False,True,False
4280,2.7,2.0,0.0,-0.5,1.875,False,False,True
4282,2.4,1.0,0.0,-0.5,1.85,True,False,False
4283,2.6,1.8,0.0,-0.5,1.825,False,True,False
4284,2.7,2.7,-0.5,-0.5,1.85,True,False,False
4288,2.4,2.7,0.0,0.0,1.825,True,False,False
4291,2.2,2.8,0.0,0.0,1.775,True,False,False
4292,2.0,3.6,0.0,0.5,1.85,True,False,False
4293,2.8,1.8,0.0,0.5,1.875,True,False,False
4294,2.8,3.2,0.0,0.5,1.85,False,True,False
4295,2.2,2.5,-0.5,-0.5,1.8,False,True,False
4296,3.6,3.6,0.0,0.5,1.875,False,True,False
4299,2.0,2.8,0.0,0.5,1.85,False,False,True
4300,2.2,1.8,0.0,-0.5,1.875,True,False,False
4305,2.0,3.2,0.5,0.5,1.9,False,True,False
4306,2.8,1.8,0.0,-0.5,1.825,False,True,False
4309,2.6,1.9,0.0,-0.5,1.85,False,False,True
4310,3.0,3.8,0.0,0.5,1.825,True,False,False
4311,2.9,2.9,0.0,0.0,1.775,False,False,True
4312,2.7,2.3,0.0,0.5,1.85,False,False,True
4313,2.6,3.0,0.0,0.0,1.875,True,False,False
4314,2.8,3.8,0.0,0.5,1.85,True,False,False
4315,2.9,1.9,-0.5,-0.5,1.8,True,False,False
4316,3.0,2.3,0.0,0.5,1.875,False,False,True
4317,2.7,3.0,0.0,0.5,1.775,False,True,False
4318,2.8,2.9,0.0,0.0,1.875,False,True,False
4323,3.0,2.9,0.0,-0.5,1.825,False,True,False
4324,2.9,2.3,-0.5,-0.5,1.85,False,True,False
4325,2.7,3.8,1.0,1.0,1.9,True,False,False
4326,2.8,3.0,0.0,-0.5,1.825,False,True,False
4327,3.0,1.9,0.0,-0.5,1.925,True,False,False
4328,2.6,2.3,0.0,0.0,1.825,True,False,False
4331,2.0,3.5,0.0,0.5,1.925,True,False,False
4332,3.0,2.4,0.0,0.0,1.925,False,False,True
4333,1.5,2.3,-0.5,-0.5,1.8,False,True,False
4334,2.625,2.0,0.0,0.0,1.8,False,True,False
4335,2.6,2.4,0.0,0.5,1.825,False,True,False
4336,2.0,4.5,0.5,0.5,1.85,True,False,False
4337,3.0,2.0,0.0,0.0,1.825,True,False,False
4338,1.5,3.5,0.0,0.0,1.875,True,False,False
4339,3.0,3.5,0.0,0.0,1.875,False,False,True
4341,2.625,2.3,0.0,-0.5,1.775,True,False,False
4342,1.5,4.5,0.0,0.0,1.775,True,False,False
4343,2.0,2.4,0.5,0.5,1.9,True,False,False
4344,2.6,3.5,0.0,0.0,1.9,False,True,False
4345,1.5,2.0,0.0,-0.5,1.875,False,False,True
4346,3.0,2.3,-0.5,-0.5,1.85,False,True,False
4347,2.6,4.5,0.0,0.0,1.875,False,True,False
4348,2.625,2.4,0.0,0.5,1.825,False,True,False
4353,2.0,2.6,-0.5,-1.0,1.85,True,False,False
4357,4.0,2.5,0.0,0.0,1.875,False,True,False
4358,2.0,3.1,0.0,-0.5,1.8,False,True,False
4367,2.8,3.5,0.0,0.0,1.85,True,False,False
4368,2.9,2.8,0.0,0.5,1.8,False,False,True
4373,2.0,2.5,-0.5,-0.5,1.85,True,False,False
4374,3.6,3.0,0.0,-0.5,1.8,False,True,False
4375,3.0,4.2,0.0,-0.5,1.85,True,False,False
4376,2.5,2.5,0.5,0.5,1.9,True,False,False
4377,3.5,3.0,0.0,0.0,1.85,True,False,False
4378,2.0,3.2,0.0,-0.5,1.9,False,False,True
4381,3.6,2.5,0.0,-0.5,1.775,False,True,False
4382,2.0,2.5,0.0,0.0,1.85,True,False,False
4383,2.5,4.2,0.5,0.5,1.8,True,False,False
4384,3.0,3.2,0.0,0.5,1.9,False,True,False
4387,3.0,2.5,0.0,0.0,1.825,True,False,False
4388,3.6,4.2,0.0,0.5,1.8,False,True,False
4391,2.5,2.7,0.0,0.0,1.925,False,True,False
4392,2.4,2.9,0.5,0.5,1.85,True,False,False
4393,1.6,2.8,0.0,-0.5,1.8,True,False,False
4394,3.1,3.1,0.0,-0.5,1.8,False,True,False
4395,2.7,2.7,0.0,0.0,1.825,False,True,False
4396,2.4,3.0,0.5,0.5,1.9,False,True,False
4397,2.5,3.1,0.0,0.0,1.825,True,False,False
4398,1.6,2.9,0.0,0.0,1.875,False,True,False
4401,3.1,2.8,-0.5,-0.5,1.85,True,False,False
4402,1.6,3.0,0.0,0.0,1.875,True,False,False
4403,2.4,2.7,0.0,0.5,1.85,False,True,False
4404,2.7,2.9,0.0,0.5,1.9,True,False,False
4407,2.7,3.0,0.0,0.0,1.825,True,False,False
4408,3.1,2.7,0.0,0.0,1.825,False,True,False
4413,1.9,1.8,0.0,0.0,1.8,False,True,False
4414,2.5,2.3,0.0,0.0,1.9,True,False,False
4415,2.1,2.7,0.0,0.0,1.775,True,False,False
4416,2.6,2.1,0.0,0.0,1.775,False,True,False
4417,1.6,2.3,0.0,0.0,1.825,False,True,False
4418,1.9,2.1,-0.5,-1.0,1.85,True,False,False
4421,2.5,1.8,0.5,1.0,1.8,False,True,False
4422,1.9,2.1,0.0,-0.5,1.85,False,True,False
4423,2.6,2.7,0.0,0.0,1.9,False,True,False
4424,2.1,2.1,0.0,0.0,1.8,False,False,True
4425,1.9,2.3,0.0,0.0,1.825,True,False,False
4426,1.6,1.8,0.0,0.0,1.925,True,False,False
4427,2.1,2.1,0.0,0.0,1.825,False,False,True
4428,2.5,2.7,0.5,1.0,1.8,True,False,False
4431,2.0,2.2,-0.5,-0.5,1.8,True,False,False
4432,2.1,2.0,0.0,0.5,1.9,False,True,False
4433,1.6,2.2,0.0,0.0,1.8,True,False,False
4434,2.4,2.1,0.0,0.5,1.85,False,False,True
4435,1.7,2.0,0.0,0.0,1.8,False,True,False
4436,2.0,2.6,0.0,-0.5,1.8,True,False,False
4437,2.1,2.1,0.0,0.0,1.825,False,False,True
4438,1.6,2.2,-0.5,-1.0,1.85,False,False,True
4441,2.4,2.2,0.5,0.5,1.85,False,True,False
4442,1.6,2.6,0.0,-0.5,1.9,True,False,False
4443,2.0,2.0,0.0,0.0,1.825,True,False,False
4444,1.7,2.2,0.0,0.0,1.8,True,False,False
4445,1.6,2.1,0.0,0.5,1.85,False,True,False
4446,2.1,2.2,0.0,0.5,1.8,True,False,False
4447,1.7,2.6,0.0,0.0,1.85,True,False,False
4448,2.4,2.0,0.5,1.0,1.85,False,False,True
4449,2.8,2.9,0.5,0.5,1.8,False,True,False
4450,1.7,2.5,0.0,-0.5,1.825,False,True,False
4451,2.6,2.7,-0.5,-0.5,1.8,True,False,False
4452,2.1,2.6,0.0,0.5,1.85,False,False,True
4453,2.7,2.5,0.0,0.0,1.85,True,False,False
4454,2.8,1.5,0.0,0.0,1.925,False,True,False
4455,1.7,2.6,0.0,0.0,1.8,False,True,False
4456,2.6,2.9,0.0,-0.5,1.8,False,True,False
4457,2.1,1.5,0.0,0.0,1.825,False,True,False
4458,2.7,2.7,-0.5,-1.0,1.85,False,True,False
4459,2.1,2.7,-0.5,-0.5,1.9,True,False,False
4460,2.6,1.5,0.0,0.5,1.875,True,False,False
4461,2.8,2.5,0.5,0.5,1.8,False,True,False
4462,2.7,2.9,0.0,-0.5,1.85,True,False,False
4463,2.6,2.6,0.0,0.5,1.85,False,True,False
4464,1.7,2.7,0.0,-0.5,1.875,False,True,False
4465,2.7,1.5,0.0,0.0,1.875,False,True,False
4466,2.1,2.5,0.0,0.0,1.925,True,False,False
4467,1.7,2.9,0.0,0.5,1.875,True,False,False
4468,2.8,2.6,0.5,1.0,1.85,False,True,False
4471,1.7,1.8,0.0,-0.5,1.775,False,True,False
4472,2.5,1.625,0.0,0.0,1.825,False,True,False
4473,1.125,2.5,0.0,0.0,1.85,True,False,False
4474,2.3,1.3,0.0,0.0,1.85,False,False,True
4475,1.4,1.625,0.0,0.5,1.85,False,True,False
4476,1.7,1.4,0.0,-0.5,1.8,True,False,False
4477,2.5,1.3,0.0,-0.5,1.85,True,False,False
4478,1.125,1.8,0.0,0.0,1.875,False,False,True
4479,2.5,1.8,0.0,-0.5,1.875,False,True,False
4480,1.7,1.3,0.0,-0.5,1.825,False,True,False
4481,2.3,2.5,0.0,0.5,1.925,False,True,False
4482,1.125,1.4,0.5,0.5,1.875,False,True,False
4485,1.125,1.3,0.0,-0.5,1.85,True,False,False
4486,2.5,2.5,0.0,0.5,1.9,False,True,False
4487,1.4,1.4,0.0,0.0,1.85,True,False,False
4488,2.3,1.625,0.0,0.0,1.825,False,True,False
4489,2.4,2.4,0.0,0.5,1.825,True,False,False
4490,2.7,1.6,0.0,0.5,1.875,False,False,True
4491,2.2,1.25,-0.5,-0.5,1.875,False,True,False
4492,2.0,1.7,0.0,-0.5,1.775,False,True,False
4493,2.125,1.6,0.0,0.0,1.85,False,True,False
4494,2.4,2.1,0.0,0.0,1.85,True,False,False
4495,1.9,2.1,0.5,0.5,1.825,False,True,False
4496,3.0,2.0,0.0,-0.5,1.925,True,False,False
4497,1.7,2.1,0.5,0.5,1.825,True,False,False
4498,1.9,2.875,0.0,0.5,1.75,False,False,True
4509,1.5,1.875,0.0,0.5,1.825,False,False,True
4510,2.6,1.6,0.0,0.0,1.875,False,True,False
4511,3.375,2.125,0.0,0.0,1.85,False,True,False
4512,1.5,1.6,0.0,-0.5,1.85,False,True,False
4513,3.375,2.1,0.0,-0.5,1.925,False,True,False
4514,1.5,2.125,0.0,0.5,1.8,False,True,False
4515,2.6,2.125,0.5,0.5,1.825,False,True,False
4516,3.375,1.6,0.0,-0.5,1.925,False,True,False
4517,2.3,2.125,0.5,0.5,1.825,False,True,False
4518,2.6,2.125,0.0,0.5,1.75,False,True,False
4521,3.0,1.875,0.0,0.5,1.775,False,False,True
4522,2.3,2.125,0.0,0.5,1.85,False,True,False
4523,2.6,1.875,0.0,0.5,1.775,False,True,False
4524,3.0,2.125,0.0,-0.5,1.825,False,True,False
4525,2.4,2.125,0.5,0.5,1.85,False,True,False
4527,2.125,2.125,0.0,0.5,1.9,False,False,True
4532,2.125,2.2,-0.5,-0.5,1.875,False,True,False
4536,4.0,2.125,0.0,0.0,1.8,True,False,False
4537,1.1428571428571428,2.2,0.0,0.0,1.775,True,False,False
4538,2.75,2.125,0.0,0.5,1.825,False,True,False
4539,1.1428571428571428,2.125,1.0,1.0,1.825,False,False,True
4540,1.1428571428571428,2.125,0.5,0.5,1.8,True,False,False
4541,2.4,1.2857142857142858,0.0,0.5,1.875,False,True,False
4542,2.4,2.125,0.5,0.5,1.85,False,True,False
4543,4.0,1.2857142857142858,-0.5,-1.0,1.9,False,True,False
4544,2.8,3.8,0.5,0.5,1.85,False,True,False
4545,0.5,3.5,0.5,0.5,1.8,False,True,False
4547,2.8,1.3,0.0,0.0,1.9,False,True,False
4556,3.8,2.7,0.0,-0.5,1.925,False,True,False
4557,0.5,2.8,0.0,0.0,1.925,True,False,False
4562,2.8,2.7,0.0,0.0,1.925,False,True,False
4563,3.8,3.5,0.0,-0.5,1.85,False,True,False
4572,2.625,2.0,0.0,-0.5,1.925,False,True,False
4573,3.25,3.75,0.5,0.5,1.8,False,True,False
4574,3.625,2.0,0.0,-0.5,1.9,False,False,True
4575,3.25,1.5,0.0,-0.5,1.775,False,False,True
4576,3.625,2.0,0.0,-0.5,1.925,False,False,True
4577,0.9,2.0,0.0,0.0,1.875,True,False,False
4578,3.25,2.0,0.0,0.5,1.925,True,False,False
4579,0.9,3.75,1.0,1.0,1.85,True,False,False
4580,0.9,2.0,0.5,0.5,1.925,True,False,False
4581,1.625,2.125,0.0,0.5,1.925,False,True,False
4582,1.625,2.0,0.0,0.5,1.85,True,False,False
4583,3.625,2.125,0.0,-0.5,1.8,False,False,True
4596,1.7142857142857142,1.8571428571428568,-0.5,-0.5,1.925,True,False,False
4597,1.2857142857142858,2.4,0.0,-0.5,1.775,True,False,False
4599,1.2857142857142858,2.0,0.0,0.5,1.85,True,False,False
4604,1.7,1.5714285714285714,0.0,-0.5,1.85,False,True,False
4605,2.1,1.8,0.0,0.0,1.85,True,False,False
4610,1.2857142857142858,2.2,0.0,0.5,1.85,False,True,False
4614,2.3,2.1,0.0,0.5,1.75,False,True,False
4615,2.2,3.7,0.0,0.5,1.875,False,False,True
4616,2.3,1.7,0.0,0.0,1.8,True,False,False
4617,2.3,1.9,0.0,0.5,1.9,False,True,False
4618,2.6,1.6,-0.5,-0.5,1.775,True,False,False
4619,2.7,3.6,1.5,1.5,1.825,True,False,False
4620,1.5,2.8,0.0,0.0,1.9,True,False,False
4621,1.3,1.9,0.0,0.0,1.825,False,False,True
4622,3.7,3.7,-0.5,-0.5,1.875,True,False,False
4623,2.3,3.3,0.0,0.5,1.925,True,False,False
4626,3.7,3.3,-1.0,-1.5,1.8,False,True,False
4627,2.7,3.7,0.5,1.0,1.8,True,False,False
4628,2.3,1.8,0.0,-0.5,1.8,False,True,False
4629,1.3,1.9,0.0,0.0,1.825,True,False,False
4630,2.2,2.1,0.0,0.0,1.85,False,False,True
4631,2.3,3.6,1.0,1.0,1.825,False,False,True
4632,2.3,1.7,-0.5,-0.5,1.925,True,False,False
4633,2.3,1.9,0.0,-0.5,1.875,True,False,False
4637,1.5,1.8,0.0,0.5,1.825,False,True,False
4638,2.3,3.7,0.5,0.5,1.925,True,False,False
4639,3.7,2.1,-1.0,-1.5,1.8,True,False,False
4640,2.3,1.9,0.0,-0.5,1.9,True,False,False
4641,2.3,1.7,0.0,-0.5,1.925,False,False,True
4642,2.6,3.6,0.0,0.5,1.775,False,False,True
4643,2.2,1.6,0.0,0.0,1.825,True,False,False
4644,2.1,2.2,0.5,1.0,1.8,False,False,True
4645,2.8,1.8,0.0,0.0,1.825,False,False,True
4646,2.6,3.0,0.0,0.5,1.9,False,True,False
4647,1.9,1.5,0.0,0.0,1.9,True,False,False
4648,3.5,3.9,1.0,1.5,1.9,False,True,False
4649,2.8,2.8,-1.0,-1.0,1.9,False,True,False
4650,1.4,1.8,0.5,0.5,1.775,False,True,False
4651,2.1,2.2,0.0,0.5,1.825,True,False,False
4652,3.4,3.1,0.0,0.0,1.85,False,False,True
4653,5.5,2.125,-1.0,-1.5,1.8,False,True,False
4654,2.8,1.5,0.0,0.0,1.8,False,False,True
4655,2.6,2.2,0.0,0.5,1.9,True,False,False
4656,1.875,2.8,0.0,0.0,1.825,True,False,False
4657,3.5,2.9,0.5,0.5,1.875,False,True,False
4658,1.9,2.2,0.0,0.0,1.9,True,False,False
4659,1.4,3.0,0.0,0.5,1.775,True,False,False
4660,2.8,2.125,-0.5,-0.5,1.775,False,True,False
4661,3.4,3.9,0.5,1.0,1.825,False,True,False
4662,1.9,3.0,0.0,-0.5,1.75,True,False,False
4663,2.6,2.2,0.0,0.5,1.775,False,True,False
4664,5.5,2.9,0.0,-0.5,1.925,True,False,False
4665,1.875,3.1,0.0,0.0,1.875,True,False,False
4666,2.1,1.8,0.0,0.0,1.8,False,True,False
4667,1.4,2.2,0.0,0.0,1.825,True,False,False
4668,5.5,3.1,-1.0,-1.5,1.8,False,False,True
4669,3.4,2.9,1.0,1.0,1.8,True,False,False
4670,2.6,1.5,-0.5,-0.5,1.925,True,False,False
4671,2.8,3.0,0.0,-0.5,1.875,False,True,False
4672,3.5,2.8,0.0,0.0,1.85,True,False,False
4673,1.875,3.9,1.0,1.5,1.9,False,True,False
4674,1.4,2.2,0.0,0.0,1.9,True,False,False
4675,1.9,1.8,0.0,-0.5,1.825,False,False,True
4676,3.4,2.125,0.0,-0.5,1.85,True,False,False
4677,2.8,3.1,-0.5,-0.5,1.825,True,False,False
4678,2.8,2.2,0.0,0.0,1.8,False,True,False
4679,2.1,1.5,0.0,-0.5,1.925,True,False,False
4680,1.875,2.9,0.5,0.5,1.925,True,False,False
4681,5.5,2.8,-0.5,-1.0,1.9,False,True,False
4682,2.8,3.9,0.0,0.5,1.775,True,False,False
4683,3.5,2.125,0.0,0.0,1.825,False,True,False
4684,2.1,1.9,0.0,0.0,1.95,False,True,False
4685,3.5,2.4,0.0,0.0,1.825,False,True,False
4686,2.8,3.4,1.0,1.5,1.9,True,False,False
4687,2.5,2.6,-1.0,-1.0,1.9,False,False,True
4690,4.1,2.4,-1.0,-1.5,1.875,True,False,False
4691,2.5,2.2,0.0,0.0,1.85,False,False,True
4692,2.0,2.4,0.0,0.5,1.775,True,False,False
4693,2.1,2.3,0.0,0.5,1.825,False,True,False
4694,2.1,2.6,0.0,0.5,1.75,False,False,True
4695,2.8,3.5,0.0,0.5,1.875,False,True,False
4696,3.5,2.7,0.0,0.0,1.8,False,False,True
4697,2.5,1.9,0.0,0.5,1.9,False,False,True
4698,2.5,2.3,0.0,0.0,1.9,True,False,False
4699,2.5,2.4,-0.5,-0.5,1.775,True,False,False
4700,2.5,3.4,1.5,1.5,1.8,False,True,False
4701,2.0,2.6666666666666665,0.0,0.5,1.775,True,False,False
4702,4.1,3.5,0.0,-0.5,1.925,False,True,False
4703,2.1,2.2,0.0,0.0,1.875,False,True,False
4704,2.5,2.6666666666666665,-0.5,-0.5,1.95,False,True,False
4705,2.5,2.3,0.0,0.0,1.875,False,True,False
4706,4.1,2.2,-1.0,-1.5,1.8,False,True,False
4707,2.5,3.5,0.5,1.0,1.8,True,False,False
4708,2.1,2.4,0.0,0.0,1.8,False,True,False
4709,2.0,1.9,0.0,0.0,1.825,False,True,False
4710,2.8,2.6,0.0,0.0,1.85,True,False,False
4711,2.1,3.4,1.0,1.0,1.825,False,False,True
4712,2.5,2.7,-0.5,-0.5,1.925,False,True,False
4713,3.5,2.6666666666666665,0.0,-0.5,1.875,True,False,False
4714,2.5,2.4,0.0,-0.5,1.95,True,False,False
4715,2.5,2.2,-0.5,-0.5,1.825,True,False,False
4716,2.0,2.3,0.0,0.0,1.9,True,False,False
4717,2.5,2.4,0.0,-0.5,1.825,False,False,True
4718,2.1,3.5,0.5,0.5,1.925,True,False,False
4719,4.1,2.6,-1.0,-1.5,1.9,True,False,False
4720,3.5,1.9,0.0,-0.5,1.8,False,True,False
4721,2.1,2.7,-0.5,-0.5,1.925,True,False,False
4722,2.5,3.4,0.5,0.5,1.775,False,True,False
4723,2.8,2.4,0.0,0.5,1.825,False,True,False
4726,3.375,2.4,0.0,0.5,1.825,False,True,False
4727,2.5,3.125,0.0,-0.5,1.8,False,False,True
4728,2.0,2.75,0.0,0.0,1.85,False,True,False
4729,2.6,2.3,-0.5,-1.0,1.8,False,False,True
4730,2.0,3.125,0.5,1.0,1.825,False,False,True
4731,3.375,2.9,0.0,0.5,1.85,True,False,False
4732,2.5,2.3,-1.0,-1.0,1.85,False,True,False
4733,2.0,2.4,0.5,0.5,1.775,True,False,False
4736,2.6,2.75,0.0,-0.5,1.875,False,False,True
4737,2.0,2.9,0.0,0.5,1.9,False,False,True
4740,2.0,2.3,-0.5,-1.0,1.875,False,True,False
4741,2.5,2.75,0.0,-0.5,1.85,False,True,False
4742,2.0,2.9,1.0,1.0,1.775,False,True,False
4743,2.6,3.125,0.0,-0.5,1.775,False,True,False
4746,3.5,3.1,0.0,0.0,1.925,True,False,False
4747,2.7,2.4,0.0,-0.5,1.85,False,False,True
4752,2.7,2.6,-1.0,-1.0,1.9,True,False,False
4753,1.6,3.1,0.5,0.5,1.8,True,False,False
4757,1.6,2.3,0.0,0.5,1.8,False,True,False
4758,3.5,2.4,0.0,0.0,1.85,True,False,False
4759,3.1,3.1,0.5,1.0,1.85,False,True,False
4766,2.5,2.7,0.0,0.5,1.8,False,True,False
4768,2.125,3.5,0.0,0.0,1.85,True,False,False
4769,3.2,2.5,-0.5,-1.0,1.85,True,False,False
4770,2.5,2.75,0.5,1.0,1.875,False,True,False
4771,2.5,2.0,0.0,0.5,1.85,False,False,True
4772,2.9,2.5,-0.5,-0.5,1.85,True,False,False
4773,2.125,2.7,0.5,1.0,1.825,False,True,False
4774,2.9,2.7,0.0,-0.5,1.9,False,True,False
4775,2.5,2.5,-0.5,-0.5,1.925,True,False,False
4776,3.2,3.5,0.0,-0.5,1.925,False,True,False
4777,2.125,2.0,0.0,0.0,1.925,False,True,False
4778,2.5,2.75,0.0,0.0,1.85,True,False,False
4779,2.5,2.7,0.5,0.5,1.85,True,False,False
4780,2.125,2.5,-0.5,-1.0,1.925,False,False,True
4781,2.9,3.5,0.0,-0.5,1.925,False,False,True
4782,2.5,2.0,0.5,0.5,1.8,False,True,False
4783,3.2,2.75,-0.5,-1.0,1.85,True,False,False
4784,2.4,2.9,0.0,0.5,1.9,False,True,False
4785,2.4,3.25,0.0,0.5,1.9,False,False,True
4786,1.625,2.4,0.0,0.5,1.8,True,False,False
4787,2.3,2.625,0.0,0.0,1.875,False,False,True
4788,1.625,3.25,0.0,0.0,1.85,True,False,False
4789,2.4,2.8,-0.5,-1.0,1.8,True,False,False
4790,2.4,2.625,0.5,0.5,1.9,False,True,False
4791,1.625,2.9,0.0,0.5,1.775,True,False,False
4792,2.3,2.8,0.0,-0.5,1.9,False,True,False
4793,1.625,2.4,0.5,0.5,1.925,False,True,False
4796,2.4,3.25,0.0,-0.5,1.8,True,False,False
4797,1.625,2.9,0.0,0.0,1.85,False,True,False
4798,1.625,2.625,0.0,0.0,1.85,True,False,False
4799,2.4,2.4,0.5,1.0,1.875,False,False,True
4800,1.625,2.8,0.0,-0.5,1.8,False,True,False
4801,2.3,3.25,0.0,-0.5,1.875,True,False,False
4802,2.4,2.9,0.0,0.5,1.8,True,False,False
4803,2.4,2.625,0.0,-0.5,1.8,False,False,True
4806,2.333333333333333,2.4,0.0,-0.5,1.875,False,False,True
4807,2.8,2.3,0.5,0.5,1.85,False,True,False
4808,2.7,2.2,0.0,0.0,1.9,False,False,True
4809,2.7,1.4,-0.5,-1.0,1.9,True,False,False
4815,2.333333333333333,1.4,-0.5,-0.5,1.95,True,False,False
4816,2.7,2.2,0.0,0.5,1.825,True,False,False
4817,2.7,1.6666666666666667,-0.5,-0.5,1.9,True,False,False
4820,2.7,1.4,0.0,-0.5,1.85,False,True,False
4822,0.9,1.6666666666666667,0.0,0.5,1.85,False,False,True
4823,2.7,2.3,0.0,0.0,1.85,True,False,False
4824,3.0,2.2,0.0,0.0,1.825,False,True,False
4825,1.6,1.7,0.0,0.5,1.925,True,False,False
4826,2.8,2.3,0.0,-0.5,1.825,False,False,True
4827,2.6,2.6,0.5,0.5,1.85,False,True,False
4828,2.9,1.7,0.0,0.0,1.85,False,True,False
4829,3.0,2.5,-0.5,-1.0,1.9,False,False,True
4830,2.8,2.2,0.0,-0.5,1.8,True,False,False
4831,1.6,2.6,0.0,0.5,1.9,True,False,False
4832,2.6,2.5,0.0,-0.5,1.8,False,True,False
4833,2.9,2.3,0.0,0.0,1.85,True,False,False
4834,2.6,2.3,0.0,0.0,1.925,False,True,False
4835,2.8,2.5,0.0,-0.5,1.775,False,True,False
4836,3.0,1.7,0.0,0.5,1.775,False,True,False
4837,2.9,2.2,-0.5,-0.5,1.925,False,True,False
4838,2.8,2.6,0.0,0.0,1.875,False,True,False
4839,1.6,2.3,0.5,1.0,1.8,False,True,False
4840,2.9,2.5,0.0,-0.5,1.8,False,False,True
4841,2.6,1.7,0.0,0.5,1.8,False,True,False
4842,1.6,2.2,0.0,0.5,1.85,True,False,False
4843,3.0,2.6,0.0,0.0,1.825,True,False,False
