id,home,away,home_goals,away_goals,tot_goals,odd_over,odd_under,goals_odd,event_day
171323402,11245335,11260839,3.0,2.0,5.0,1.071,7.500,2.5,20250314
171323406,11223780,11233719,1.0,4.0,5.0,1.166,4.500,2.5,20250314
171323410,11245335,11222492,5.0,4.0,9.0,1.083,7.000,2.5,20250314
171323413,11260839,11233719,4.0,4.0,8.0,1.142,5.000,2.5,20250314
171352622,11248945,11253130,1.0,2.0,3.0,1.166,4.500,2.5,20250314
171352624,11260842,11260843,2.0,3.0,5.0,1.050,8.500,2.5,20250314
171323419,11245335,11233719,2.0,2.0,4.0,1.166,4.500,2.5,20250314
171323425,11222492,11223780,6.0,1.0,7.0,1.083,7.000,2.5,20250314
171352628,11260845,11253130,3.0,2.0,5.0,1.083,7.000,2.5,20250314
171352638,11248945,11260842,1.0,3.0,4.0,1.040,9.000,2.5,20250314
171323432,11245335,11223780,3.0,2.0,5.0,1.111,6.000,2.5,20250314
171323435,11222492,11260839,5.0,3.0,8.0,1.050,8.500,2.5,20250314
171352643,11260845,11260843,4.0,0.0,4.0,1.083,7.000,2.5,20250314
171352647,11253130,11260842,2.0,2.0,4.0,1.142,5.000,2.5,20250314
171352650,11260845,11260842,2.0,0.0,2.0,1.030,10.000,2.5,20250314
171352655,11260843,11248945,0.0,2.0,2.0,1.125,5.500,2.5,20250314
171323438,11260839,11223780,2.0,4.0,6.0,1.083,7.000,2.5,20250314
171323440,11222492,11233719,2.0,1.0,3.0,1.142,5.000,2.5,20250314
171352662,11260845,11248945,1.0,3.0,4.0,1.083,7.000,2.5,20250314
171352668,11260843,11253130,2.0,1.0,3.0,1.166,4.500,2.5,20250314
171323442,11260839,11245335,1.0,4.0,5.0,1.071,7.500,2.5,20250314
171323446,11233719,11223780,3.0,4.0,7.0,1.142,5.000,2.5,20250314
171352670,11253130,11248945,0.0,3.0,3.0,1.166,4.500,2.5,20250314
171352672,11260843,11260842,1.0,3.0,4.0,1.083,7.000,2.5,20250314
171323448,11222492,11245335,1.0,4.0,5.0,1.071,7.500,2.5,20250314
171323450,11233719,11260839,3.0,1.0,4.0,1.111,6.000,2.5,20250314
171352675,11253130,11260845,2.0,4.0,6.0,1.166,4.500,2.5,20250314
171352677,11260842,11248945,1.0,5.0,6.0,1.050,8.500,2.5,20250314
171323454,11233719,11245335,4.0,4.0,8.0,1.166,4.500,2.5,20250314
171323462,11223780,11222492,3.0,5.0,8.0,1.071,7.500,2.5,20250314
171352680,11260843,11260845,0.0,1.0,1.0,1.083,7.000,2.5,20250314
171352683,11260842,11253130,3.0,0.0,3.0,1.142,5.000,2.5,20250314
171323465,11223780,11245335,2.0,6.0,8.0,1.083,7.000,2.5,20250314
171323467,11260839,11222492,2.0,2.0,4.0,1.030,10.000,2.5,20250314
171352687,11260842,11260845,3.0,5.0,8.0,1.050,8.500,2.5,20250314
171352694,11248945,11260843,3.0,3.0,6.0,1.100,6.500,2.5,20250314
171323470,11261003,11261004,5.0,1.0,6.0,1.100,6.500,2.5,20250314
171323472,11223811,11261002,2.0,2.0,4.0,1.166,4.500,2.5,20250314
171352698,11248945,11260845,2.0,6.0,8.0,1.142,5.000,2.5,20250314
171352701,11253130,11260843,1.0,4.0,5.0,1.200,4.333,2.5,20250314
171323477,11243664,11261004,3.0,3.0,6.0,1.071,7.500,2.5,20250314
171323485,11261003,11223811,2.0,2.0,4.0,1.142,5.000,2.5,20250314
171352703,11261007,11261008,1.0,3.0,4.0,1.222,4.000,2.5,20250314
171352706,11252527,11252528,4.0,2.0,6.0,1.062,8.000,2.5,20250314
171323488,11243664,11261002,3.0,3.0,6.0,1.050,8.500,2.5,20250314
171323491,11261004,11223811,0.0,3.0,3.0,1.111,6.000,2.5,20250314
171352710,11261009,11261008,5.0,0.0,5.0,1.083,7.000,2.5,20250314
171352719,11261007,11252527,4.0,1.0,5.0,1.040,9.000,2.5,20250314
171323493,11243664,11223811,2.0,1.0,3.0,1.100,6.500,2.5,20250314
171323495,11261002,11261003,0.0,6.0,6.0,1.062,8.000,2.5,20250314
171352721,11261009,11252528,3.0,4.0,7.0,1.142,5.000,2.5,20250314
171352723,11261008,11252527,2.0,2.0,4.0,1.142,5.000,2.5,20250314
171323497,11243664,11261003,1.0,1.0,2.0,1.062,8.000,2.5,20250314
171323499,11261002,11261004,2.0,4.0,6.0,1.040,9.000,2.5,20250314
171352726,11261009,11252527,5.0,0.0,5.0,1.050,8.500,2.5,20250314
171352730,11252528,11261007,0.0,1.0,1.0,1.125,5.500,2.5,20250314
171323501,11261004,11261003,3.0,2.0,5.0,,,,20250314
171323503,11261002,11223811,3.0,1.0,4.0,,,,20250314
171352735,11261009,11261007,5.0,3.0,8.0,,,,20250314
171352737,11252528,11261008,2.0,2.0,4.0,,,,20250314
171323507,11261004,11243664,2.0,1.0,3.0,1.062,8.000,2.5,20250314
171323517,11223811,11261003,2.0,2.0,4.0,1.142,5.000,2.5,20250314
171323520,11261002,11243664,4.0,4.0,8.0,1.050,8.500,2.5,20250314
171323525,11223811,11261004,0.0,1.0,1.0,1.166,4.500,2.5,20250314
171352739,11261008,11261007,2.0,1.0,3.0,1.250,3.750,2.5,20250314
171352743,11252528,11252527,3.0,2.0,5.0,1.071,7.500,2.5,20250314
171323527,11223811,11243664,2.0,3.0,5.0,1.111,6.000,2.5,20250314
171323533,11261003,11261002,2.0,2.0,4.0,1.071,7.500,2.5,20250314
171352745,11261008,11261009,2.0,3.0,5.0,1.083,7.000,2.5,20250314
171352758,11252527,11261007,1.0,3.0,4.0,1.050,8.500,2.5,20250314
171323538,11261003,11243664,3.0,3.0,6.0,1.083,7.000,2.5,20250314
171323550,11261004,11261002,4.0,5.0,9.0,1.040,9.000,2.5,20250314
171352764,11252528,11261009,0.0,3.0,3.0,1.125,5.500,2.5,20250314
171352771,11252527,11261008,1.0,1.0,2.0,1.166,4.500,2.5,20250314
171352776,11252527,11261009,1.0,4.0,5.0,1.071,7.500,2.5,20250314
171352784,11261007,11252528,3.0,3.0,6.0,1.200,4.333,2.5,20250314
171352791,11261007,11261009,0.0,4.0,4.0,1.062,8.000,2.5,20250314
171352801,11261008,11252528,3.0,0.0,3.0,1.142,5.000,2.5,20250314
171353181,11224533,11225310,1.0,3.0,4.0,1.166,4.500,2.5,20250314
171353193,11225330,11239751,2.0,3.0,5.0,1.363,3.000,2.5,20250314
171352808,11254034,11261051,1.0,4.0,5.0,1.200,4.333,2.5,20250314
171352814,11258245,11261050,4.0,2.0,6.0,1.050,8.500,2.5,20250314
171353197,11235092,11225310,1.0,1.0,2.0,1.142,5.000,2.5,20250314
171353202,11224533,11225330,2.0,2.0,4.0,1.333,3.250,2.5,20250314
171352820,11247208,11261051,1.0,2.0,3.0,1.083,7.000,2.5,20250314
171352822,11254034,11258245,3.0,2.0,5.0,1.050,8.500,2.5,20250314
171353206,11235092,11239751,1.0,3.0,4.0,1.222,4.000,2.5,20250314
171353208,11225310,11225330,2.0,1.0,3.0,1.444,2.625,2.5,20250314
171352826,11247208,11261050,1.0,2.0,3.0,1.111,6.000,2.5,20250314
171352828,11261051,11258245,4.0,1.0,5.0,1.142,5.000,2.5,20250314
171353211,11235092,11225330,4.0,2.0,6.0,1.333,3.250,2.5,20250314
171353213,11239751,11224533,2.0,1.0,3.0,1.300,3.400,2.5,20250314
171352831,11247208,11258245,4.0,5.0,9.0,1.050,8.500,2.5,20250314
171352834,11261050,11254034,3.0,1.0,4.0,1.100,6.500,2.5,20250314
171353217,11235092,11224533,0.0,3.0,3.0,1.200,4.333,2.5,20250314
171353220,11239751,11225310,2.0,3.0,5.0,1.142,5.000,2.5,20250314
171352841,11247208,11254034,3.0,1.0,4.0,,,,20250314
171352849,11261050,11261051,0.0,3.0,3.0,,,,20250314
171353230,11225310,11224533,2.0,3.0,5.0,,,,20250314
171353234,11239751,11225330,1.0,1.0,2.0,,,,20250314
171352853,11261051,11254034,2.0,0.0,2.0,1.250,3.750,2.5,20250314
171352856,11261050,11258245,4.0,2.0,6.0,1.040,9.000,2.5,20250314
171353238,11225310,11235092,5.0,2.0,7.0,1.250,3.750,2.5,20250314
171353242,11225330,11224533,1.0,3.0,4.0,1.333,3.250,2.5,20250314
171352860,11261051,11247208,2.0,2.0,4.0,1.111,6.000,2.5,20250314
171352867,11258245,11254034,2.0,0.0,2.0,1.083,7.000,2.5,20250314
171353244,11239751,11235092,2.0,2.0,4.0,1.222,4.000,2.5,20250314
171353251,11225330,11225310,2.0,1.0,3.0,1.400,2.750,2.5,20250314
171352876,11261050,11247208,1.0,2.0,3.0,,,,20250314
171352879,11258245,11261051,0.0,3.0,3.0,,,,20250314
171353258,11225330,11235092,1.0,2.0,3.0,,,,20250314
171353260,11224533,11239751,2.0,1.0,3.0,1.300,3.400,2.5,20250314
171352882,11258245,11247208,3.0,1.0,4.0,1.071,7.500,2.5,20250314
171352885,11254034,11261050,4.0,2.0,6.0,,,,20250314
171353263,11224533,11235092,2.0,2.0,4.0,,,,20250314
171353265,11225310,11239751,2.0,3.0,5.0,,,,20250314
171352888,11254034,11247208,1.0,2.0,3.0,1.125,5.500,2.5,20250314
171352891,11261051,11261050,4.0,2.0,6.0,1.200,4.333,2.5,20250314
171353268,11256560,11225405,2.0,3.0,5.0,1.166,4.500,2.5,20250314
171353270,11243205,11261055,4.0,2.0,6.0,1.363,3.000,2.5,20250314
171353272,11247582,11225405,1.0,1.0,2.0,1.200,4.333,2.5,20250314
171353275,11256560,11243205,1.0,1.0,2.0,1.333,3.250,2.5,20250314
171353277,11247582,11261055,5.0,1.0,6.0,1.222,4.000,2.5,20250314
171353286,11225405,11243205,0.0,0.0,0.0,1.300,3.400,2.5,20250314
171353289,11247582,11243205,1.0,1.0,2.0,1.333,3.250,2.5,20250314
171353291,11261055,11256560,2.0,1.0,3.0,1.300,3.400,2.5,20250314
171353296,11247582,11256560,1.0,3.0,4.0,,,,20250314
171353300,11261055,11225405,5.0,8.0,13.0,1.166,4.500,2.5,20250314
171296908,11227233,11230349,0.0,2.0,2.0,1.285,3.500,2.5,20250314
171296912,11223209,11232153,1.0,3.0,4.0,1.300,3.400,2.5,20250314
171296500,11235530,11223792,1.0,2.0,3.0,1.222,4.000,2.5,20250314
171296503,11226661,11226659,1.0,2.0,3.0,1.125,5.500,2.5,20250314
171296917,11232153,11227233,1.0,1.0,2.0,1.285,3.500,2.5,20250314
171296923,11230349,11226208,3.0,2.0,5.0,1.333,3.250,2.5,20250314
171296507,11226659,11235530,2.0,2.0,4.0,1.250,3.750,2.5,20250314
171296516,11223792,11225772,2.0,4.0,6.0,1.142,5.000,2.5,20250314
171296930,11226208,11232153,4.0,1.0,5.0,1.250,3.750,2.5,20250314
171296943,11227233,11223209,3.0,0.0,3.0,1.222,4.000,2.5,20250314
171296520,11226659,11225772,1.0,3.0,4.0,1.142,5.000,2.5,20250314
171296522,11226661,11235530,2.0,1.0,3.0,1.166,4.500,2.5,20250314
171296952,11226208,11223209,0.0,1.0,1.0,1.333,3.250,2.5,20250314
171296959,11230349,11232153,1.0,1.0,2.0,1.400,2.750,2.5,20250314
171296524,11225772,11226661,1.0,5.0,6.0,1.071,7.500,2.5,20250314
171296529,11223792,11226659,1.0,3.0,4.0,1.166,4.500,2.5,20250314
171296966,11223209,11230349,1.0,2.0,3.0,1.500,2.500,2.5,20250314
171296974,11227233,11226208,3.0,3.0,6.0,1.250,3.750,2.5,20250314
171296535,11226661,11223792,5.0,3.0,8.0,1.142,5.000,2.5,20250314
171296541,11235530,11225772,3.0,2.0,5.0,1.111,6.000,2.5,20250314
171296982,11230349,11227233,1.0,2.0,3.0,1.285,3.500,2.5,20250314
171296995,11232153,11223209,1.0,3.0,4.0,1.300,3.400,2.5,20250314
171296544,11223792,11235530,2.0,2.0,4.0,1.142,5.000,2.5,20250314
171296546,11226659,11226661,2.0,1.0,3.0,1.166,4.500,2.5,20250314
171297004,11227233,11232153,5.0,5.0,10.0,1.222,4.000,2.5,20250314
171297012,11226208,11230349,0.0,3.0,3.0,1.250,3.750,2.5,20250314
171296548,11235530,11226659,2.0,2.0,4.0,1.250,3.750,2.5,20250314
171296550,11225772,11223792,1.0,2.0,3.0,1.111,6.000,2.5,20250314
171297020,11232153,11226208,1.0,5.0,6.0,1.300,3.400,2.5,20250314
171297026,11223209,11227233,3.0,1.0,4.0,1.222,4.000,2.5,20250314
171296552,11229841,11226674,4.0,2.0,6.0,1.142,5.000,2.5,20250314
171296556,11235537,11226677,1.0,3.0,4.0,1.222,4.000,2.5,20250314
171296559,11226677,11229841,4.0,1.0,5.0,1.071,7.500,2.5,20250314
171296562,11226674,11223821,1.0,2.0,3.0,1.125,5.500,2.5,20250314
171296572,11223821,11226677,0.0,2.0,2.0,1.111,6.000,2.5,20250314
171296576,11229841,11235537,3.0,5.0,8.0,1.142,5.000,2.5,20250314
171297032,11223253,11226253,4.0,3.0,7.0,1.333,3.250,2.5,20250314
171297036,11232199,11230373,0.0,4.0,4.0,1.400,2.750,2.5,20250314
171296580,11235537,11223821,4.0,1.0,5.0,1.142,5.000,2.5,20250314
171296582,11226677,11226674,3.0,3.0,6.0,1.142,5.000,2.5,20250314
171297041,11230373,11223253,1.0,3.0,4.0,1.363,3.000,2.5,20250314
171297045,11226253,11260654,1.0,2.0,3.0,1.200,4.333,2.5,20250314
171297060,11260654,11230373,2.0,3.0,5.0,1.222,4.000,2.5,20250314
171297066,11223253,11232199,1.0,3.0,4.0,1.300,3.400,2.5,20250314
171296586,11226674,11235537,1.0,1.0,2.0,1.250,3.750,2.5,20250314
171296594,11223821,11229841,3.0,5.0,8.0,1.142,5.000,2.5,20250314
171297073,11232199,11260654,3.0,2.0,5.0,1.222,4.000,2.5,20250314
171297080,11230373,11226253,4.0,5.0,9.0,1.250,3.750,2.5,20250314
171296603,11226674,11229841,3.0,4.0,7.0,1.142,5.000,2.5,20250314
171296607,11226677,11235537,4.0,1.0,5.0,1.222,4.000,2.5,20250314
171297088,11226253,11232199,2.0,1.0,3.0,1.222,4.000,2.5,20250314
171297097,11260654,11223253,0.0,1.0,1.0,1.250,3.750,2.5,20250314
171296611,11229841,11226677,0.0,3.0,3.0,1.083,7.000,2.5,20250314
171296615,11223821,11226674,2.0,3.0,5.0,1.125,5.500,2.5,20250314
171297105,11226253,11223253,3.0,4.0,7.0,1.333,3.250,2.5,20250314
171297109,11230373,11232199,2.0,2.0,4.0,1.400,2.750,2.5,20250314
171296617,11226677,11223821,1.0,3.0,4.0,1.142,5.000,2.5,20250314
171296619,11235537,11229841,2.0,3.0,5.0,1.166,4.500,2.5,20250314
171296621,11223821,11235537,4.0,2.0,6.0,1.142,5.000,2.5,20250314
171297114,11223253,11230373,4.0,2.0,6.0,1.444,2.625,2.5,20250314
171297119,11260654,11226253,0.0,2.0,2.0,1.222,4.000,2.5,20250314
171296623,11226674,11226677,1.0,3.0,4.0,1.200,4.333,2.5,20250314
171297123,11230373,11260654,1.0,0.0,1.0,1.222,4.000,2.5,20250314
171297128,11232199,11223253,3.0,0.0,3.0,1.300,3.400,2.5,20250314
171296626,11235537,11226674,2.0,3.0,5.0,1.250,3.750,2.5,20250314
171296637,11229841,11223821,5.0,0.0,5.0,1.083,7.000,2.5,20250314
171297132,11260654,11232199,1.0,1.0,2.0,1.222,4.000,2.5,20250314
171297137,11226253,11230373,0.0,2.0,2.0,1.250,3.750,2.5,20250314
171297149,11232199,11226253,4.0,1.0,5.0,1.222,4.000,2.5,20250314
171297159,11223253,11260654,1.0,1.0,2.0,1.285,3.500,2.5,20250314
171296644,11235539,11258272,2.0,3.0,5.0,1.200,4.333,2.5,20250314
171296640,11229900,11260655,1.0,3.0,4.0,1.142,5.000,2.5,20250314
171297163,11223316,11226304,1.0,5.0,6.0,1.285,3.500,2.5,20250314
171297167,11232214,11223254,0.0,1.0,1.0,1.333,3.250,2.5,20250314
171296647,11258272,11229900,7.0,2.0,9.0,1.111,6.000,2.5,20250314
171296651,11260655,11223844,1.0,2.0,3.0,1.111,6.000,2.5,20250314
171297171,11223254,11223316,2.0,0.0,2.0,1.444,2.625,2.5,20250314
171297178,11226304,11227265,1.0,1.0,2.0,1.250,3.750,2.5,20250314
171296658,11223844,11258272,1.0,3.0,4.0,1.142,5.000,2.5,20250314
171296663,11229900,11235539,1.0,4.0,5.0,1.166,4.500,2.5,20250314
171297190,11227265,11223254,3.0,1.0,4.0,1.250,3.750,2.5,20250314
171297195,11223316,11232214,2.0,5.0,7.0,1.300,3.400,2.5,20250314
171296668,11258272,11260655,1.0,2.0,3.0,1.200,4.333,2.5,20250314
171296665,11235539,11223844,1.0,2.0,3.0,1.142,5.000,2.5,20250314
171297199,11232214,11227265,2.0,2.0,4.0,1.285,3.500,2.5,20250314
171297204,11223254,11226304,1.0,2.0,3.0,1.300,3.400,2.5,20250314
171296670,11260655,11235539,2.0,0.0,2.0,1.250,3.750,2.5,20250314
171296677,11223844,11229900,2.0,2.0,4.0,1.100,6.500,2.5,20250314
171297208,11226304,11232214,0.0,3.0,3.0,1.222,4.000,2.5,20250314
171297213,11227265,11223316,3.0,4.0,7.0,1.222,4.000,2.5,20250314
171296679,11260655,11229900,2.0,4.0,6.0,1.142,5.000,2.5,20250314
171296682,11258272,11235539,2.0,1.0,3.0,1.222,4.000,2.5,20250314
171297217,11226304,11223316,1.0,3.0,4.0,1.285,3.500,2.5,20250314
171297222,11223254,11232214,1.0,0.0,1.0,1.444,2.625,2.5,20250314
171296685,11229900,11258272,2.0,0.0,2.0,1.111,6.000,2.5,20250314
171296691,11223844,11260655,6.0,3.0,9.0,1.142,5.000,2.5,20250314
171297226,11223316,11223254,1.0,3.0,4.0,1.444,2.625,2.5,20250314
171297235,11227265,11226304,2.0,1.0,3.0,1.250,3.750,2.5,20250314
171296696,11258272,11223844,1.0,1.0,2.0,1.142,5.000,2.5,20250314
171296698,11235539,11229900,1.0,3.0,4.0,1.166,4.500,2.5,20250314
171297247,11223254,11227265,2.0,1.0,3.0,1.222,4.000,2.5,20250314
171297253,11232214,11223316,3.0,2.0,5.0,1.300,3.400,2.5,20250314
171296700,11223844,11235539,1.0,1.0,2.0,1.166,4.500,2.5,20250314
171296702,11260655,11258272,1.0,2.0,3.0,1.142,5.000,2.5,20250314
171297260,11227265,11232214,3.0,1.0,4.0,1.222,4.000,2.5,20250314
171297267,11226304,11223254,1.0,3.0,4.0,1.250,3.750,2.5,20250314
171296706,11235539,11260655,3.0,2.0,5.0,1.250,3.750,2.5,20250314
171296713,11229900,11223844,3.0,2.0,5.0,1.100,6.500,2.5,20250314
171297274,11232214,11226304,5.0,1.0,6.0,1.285,3.500,2.5,20250314
171297285,11223316,11227265,1.0,2.0,3.0,1.222,4.000,2.5,20250314
171312208,11222810,11238302,3.0,1.0,4.0,1.083,7.000,2.5,20250314
171312211,11223336,11223332,2.0,4.0,6.0,1.050,8.500,2.5,20250314
171312214,11223332,11222810,2.0,3.0,5.0,1.062,8.000,2.5,20250314
171312226,11238302,11235556,0.0,3.0,3.0,1.142,5.000,2.5,20250314
171312229,11227278,11227279,2.0,0.0,2.0,1.222,4.000,2.5,20250314
171312232,11241556,11242002,2.0,2.0,4.0,1.062,8.000,2.5,20250314
171312237,11222810,11223336,4.0,1.0,5.0,1.062,8.000,2.5,20250314
171312243,11235556,11223332,3.0,1.0,4.0,1.142,5.000,2.5,20250314
171312250,11227279,11241556,3.0,3.0,6.0,1.250,3.750,2.5,20250314
171312256,11242002,11228260,1.0,1.0,2.0,1.071,7.500,2.5,20250314
171312258,11223332,11238302,2.0,2.0,4.0,1.166,4.500,2.5,20250314
171312260,11223336,11235556,2.0,5.0,7.0,1.111,6.000,2.5,20250314
171312263,11241556,11227278,1.0,3.0,4.0,1.125,5.500,2.5,20250314
171312265,11228260,11227279,2.0,1.0,3.0,1.222,4.000,2.5,20250314
171312267,11238302,11223336,2.0,2.0,4.0,1.050,8.500,2.5,20250314
171312270,11235556,11222810,2.0,0.0,2.0,1.083,7.000,2.5,20250314
171312273,11227278,11228260,3.0,3.0,6.0,1.111,6.000,2.5,20250314
171312278,11227279,11242002,2.0,3.0,5.0,1.071,7.500,2.5,20250314
171312285,11238302,11222810,5.0,2.0,7.0,1.111,6.000,2.5,20250314
171312287,11223332,11223336,4.0,5.0,9.0,1.062,8.000,2.5,20250314
171312289,11228260,11241556,4.0,1.0,5.0,1.222,4.000,2.5,20250314
171312293,11242002,11227278,3.0,1.0,4.0,1.071,7.500,2.5,20250314
171312297,11235556,11238302,3.0,3.0,6.0,1.166,4.500,2.5,20250314
171312305,11222810,11223332,3.0,5.0,8.0,1.071,7.500,2.5,20250314
171312307,11227279,11227278,3.0,6.0,9.0,1.222,4.000,2.5,20250314
171312309,11242002,11241556,4.0,1.0,5.0,1.083,7.000,2.5,20250314
171312311,11223336,11222810,1.0,3.0,4.0,1.062,8.000,2.5,20250314
171312314,11223332,11235556,2.0,2.0,4.0,1.142,5.000,2.5,20250314
171312316,11228260,11242002,0.0,4.0,4.0,1.040,9.000,2.5,20250314
171312318,11241556,11227279,2.0,2.0,4.0,1.166,4.500,2.5,20250314
171312321,11235556,11223336,2.0,2.0,4.0,1.071,7.500,2.5,20250314
171312323,11238302,11223332,0.0,2.0,2.0,1.100,6.500,2.5,20250314
171312329,11227279,11228260,3.0,1.0,4.0,1.125,5.500,2.5,20250314
171312338,11227278,11241556,2.0,1.0,3.0,1.100,6.500,2.5,20250314
171312342,11222810,11235556,6.0,2.0,8.0,,,,20250314
171312344,11223336,11238302,0.0,5.0,5.0,1.040,9.000,2.5,20250314
171312349,11242002,11227279,1.0,1.0,2.0,1.062,8.000,2.5,20250314
171312353,11228260,11227278,2.0,3.0,5.0,1.142,5.000,2.5,20250314
171312362,11241556,11228260,3.0,3.0,6.0,1.200,4.333,2.5,20250314
171312370,11227278,11242002,1.0,2.0,3.0,1.050,8.500,2.5,20250314
171312374,11222889,11226934,4.0,2.0,6.0,,,,20250314
171312380,11223412,11223408,3.0,4.0,7.0,,,,20250314
171312384,11226934,11235635,2.0,2.0,4.0,1.100,6.500,2.5,20250314
171312386,11223408,11222889,3.0,3.0,6.0,1.040,9.000,2.5,20250314
171312388,11241616,11245319,4.0,4.0,8.0,1.100,6.500,2.5,20250314
171312390,11227318,11227319,2.0,2.0,4.0,1.071,7.500,2.5,20250314
171312401,11235635,11223408,2.0,3.0,5.0,1.142,5.000,2.5,20250314
171312392,11222889,11223412,2.0,2.0,4.0,1.071,7.500,2.5,20250314
171312406,11245319,11228342,4.0,2.0,6.0,1.071,7.500,2.5,20250314
171312411,11227319,11241616,2.0,5.0,7.0,1.166,4.500,2.5,20250314
171312415,11223412,11235635,4.0,5.0,9.0,1.071,7.500,2.5,20250314
171312419,11223408,11226934,2.0,2.0,4.0,,,,20250314
171312424,11228342,11227319,4.0,4.0,8.0,1.200,4.333,2.5,20250314
171312431,11241616,11227318,4.0,4.0,8.0,1.142,5.000,2.5,20250314
171312434,11226934,11223412,3.0,3.0,6.0,,,,20250314
171312436,11235635,11222889,4.0,4.0,8.0,,,,20250314
171312439,11227318,11228342,2.0,2.0,4.0,,,,20250314
171312443,11223408,11223412,4.0,2.0,6.0,,,,20250314
171312446,11226934,11222889,1.0,0.0,1.0,,,,20250314
171312441,11227319,11245319,2.0,4.0,6.0,,,,20250314
171312450,11228342,11241616,4.0,0.0,4.0,1.222,4.000,2.5,20250314
171312456,11245319,11227318,4.0,4.0,8.0,1.071,7.500,2.5,20250314
171312462,11222889,11223408,5.0,1.0,6.0,1.040,9.000,2.5,20250314
171312467,11235635,11226934,4.0,4.0,8.0,1.142,5.000,2.5,20250314
171312469,11245319,11241616,6.0,3.0,9.0,,,,20250314
171312471,11227319,11227318,3.0,1.0,4.0,,,,20250314
171312474,11223412,11222889,2.0,4.0,6.0,1.083,7.000,2.5,20250314
171312478,11223408,11235635,6.0,3.0,9.0,,,,20250314
171312485,11241616,11227319,1.0,1.0,2.0,1.125,5.500,2.5,20250314
171312490,11228342,11245319,2.0,3.0,5.0,1.100,6.500,2.5,20250314
171312494,11235635,11223412,4.0,1.0,5.0,1.062,8.000,2.5,20250314
171312498,11226934,11223408,3.0,3.0,6.0,1.142,5.000,2.5,20250314
171312501,11227318,11241616,2.0,3.0,5.0,1.125,5.500,2.5,20250314
171312517,11227319,11228342,2.0,4.0,6.0,,,,20250314
171312524,11223412,11226934,2.0,3.0,5.0,1.050,8.500,2.5,20250314
171312529,11222889,11235635,3.0,1.0,4.0,,,,20250314
171312536,11245319,11227319,1.0,1.0,2.0,1.071,7.500,2.5,20250314
171312543,11228342,11227318,3.0,3.0,6.0,1.083,7.000,2.5,20250314
171312551,11227318,11245319,3.0,4.0,7.0,1.062,8.000,2.5,20250314
171312554,11241616,11228342,0.0,1.0,1.0,1.200,4.333,2.5,20250314
171312559,11223457,11223451,4.0,6.0,10.0,,,,20250314
171312564,11222928,11238353,3.0,2.0,5.0,1.083,7.000,2.5,20250314
171312570,11238353,11235651,3.0,0.0,3.0,1.111,6.000,2.5,20250314
171312579,11223451,11222928,3.0,3.0,6.0,1.040,9.000,2.5,20250314
171312586,11227354,11227355,2.0,4.0,6.0,1.100,6.500,2.5,20250314
171312591,11241637,11235484,1.0,1.0,2.0,1.050,8.500,2.5,20250314
171312602,11222928,11223457,4.0,3.0,7.0,1.083,7.000,2.5,20250314
171312596,11235651,11223451,2.0,2.0,4.0,1.071,7.500,2.5,20250314
171312607,11227355,11241637,6.0,1.0,7.0,1.125,5.500,2.5,20250314
171312604,11235484,10899435,7.0,2.0,9.0,1.083,7.000,2.5,20250314
171312610,11223451,11238353,2.0,2.0,4.0,,,,20250314
171312613,11223457,11235651,2.0,4.0,6.0,,,,20250314
171312621,10899435,11227355,6.0,6.0,12.0,,,,20250314
171312631,11241637,11227354,7.0,4.0,11.0,,,,20250314
171312635,11238353,11223457,4.0,2.0,6.0,,,,20250314
171312639,11235651,11222928,2.0,5.0,7.0,,,,20250314
171312643,11227355,11235484,4.0,3.0,7.0,,,,20250314
171312649,11227354,10899435,2.0,5.0,7.0,,,,20250314
171312657,11223451,11223457,5.0,3.0,8.0,,,,20250314
171312662,11238353,11222928,4.0,2.0,6.0,,,,20250314
171312665,10899435,11241637,0.0,0.0,0.0,,,,20250314
171312669,11235484,11227354,1.0,3.0,4.0,1.062,8.000,2.5,20250314
171312672,11222928,11223451,1.0,2.0,3.0,1.040,9.000,2.5,20250314
171312674,11235651,11238353,3.0,1.0,4.0,1.111,6.000,2.5,20250314
171312676,11235484,11241637,4.0,2.0,6.0,1.062,8.000,2.5,20250314
171312678,11227355,11227354,3.0,3.0,6.0,1.100,6.500,2.5,20250314
171312680,11223457,11222928,3.0,4.0,7.0,,,,20250314
171312688,11223451,11235651,2.0,2.0,4.0,1.062,8.000,2.5,20250314
171312692,10899435,11235484,2.0,1.0,3.0,1.062,8.000,2.5,20250314
171312695,11241637,11227355,1.0,1.0,2.0,1.125,5.500,2.5,20250314
171312697,11238353,11223451,2.0,2.0,4.0,,,,20250314
171312699,11235651,11223457,3.0,2.0,5.0,1.050,8.500,2.5,20250314
171312703,11227355,10899435,3.0,3.0,6.0,1.125,5.500,2.5,20250314
