,id,home,away,home_goals,away_goals,tot_goals,goals_over_under,odd_goals_over1,odd_goals_under1,asian_handicap1,team_ah1,odds_ah1,asian_handicap2,team_ah2,odds_ah2,goal_line1,type_gl1,odds_gl1,goal_line2,type_gl2,odds_gl2,double_chance1,odds_dc1,double_chance2,odds_dc2,double_chance3,odds_dc3,draw_no_bet_team1,odds_dnb1,draw_no_bet_team2,odds_dnb2,event_day,media_goals_home,media_victories_home,media_goals_away,media_victories_away,h2h_mean,home_h2h_mean,away_h2h_mean,res_goals_over_under,asian_handicap1_1,asian_handicap1_2,asian_handicap2_1,asian_handicap2_2,diff_goals,classificacao_ah1,classificacao_ah2,ah1_positivo,ah1_negativo,ah1_reembolso,ah1_indefinido,ah2_positivo,ah2_negativo,ah2_reembolso,ah2_indefinido,goal_line1_1,goal_line1_2,goal_line2_1,goal_line2_2,gl1_indefinido,gl1_negativo,gl1_positivo,gl1_reembolso,gl2_indefinido,gl2_negativo,gl2_positivo,gl2_reembolso,res_double_chance1,res_double_chance2,res_double_chance3,dnb1_ganha,dnb1_indefinido,dnb1_perde,dnb1_reembolso,dnb2_ganha,dnb2_indefinido,dnb2_perde,dnb2_reembolso
274,173466606,11227265,11223317,1.0,2.0,3.0,2.5,1.250,3.750,0.0,1,1.750,0.0,2,1.950,4.0,1.0,1.850,4.0,2.0,1.850,Man Utd (Kray) or Draw,1.400,Draw or Chelsea (Inquisitor),1.550,Man Utd (Kray) or Chelsea (Inquisitor),1.222,1,1.727,2,2.000,20250424,,,,,,,,True,0.0,0.0,0.0,0.0,-1.0,negativo,positivo,False,True,False,False,True,False,False,False,4.0,4.0,4.0,4.0,False,True,False,False,False,False,True,False,0,1,1,False,False,True,False,True,False,False,False
275,173467203,11274301,11274300,1.0,0.0,1.0,2.5,1.111,6.000,,,,,,,,,,,,,Bayer 04 (Samurai) or Draw,1.222,Draw or PSV (tohi4),2.150,Bayer 04 (Samurai) or PSV (tohi4),1.125,1,1.333,2,3.250,20250424,,,,,,,,False,,,,,1.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,0,1,True,False,False,False,False,False,True,False
276,173466620,11230372,11227265,1.0,3.0,4.0,2.5,1.166,4.500,,,,,,,,,,,,,Liverpool (Kodak) or Draw,1.444,Draw or Man Utd (Kray),1.500,Liverpool (Kodak) or Man Utd (Kray),1.222,1,1.800,2,1.909,20250424,,,,,,,,True,,,,,-2.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
277,173466627,11222789,11225755,1.0,2.0,3.0,2.5,1.222,4.000,,,,,,,,,,,,,Arsenal (hotShot) or Draw,1.700,Draw or Man City (LaikingDast),1.300,Arsenal (hotShot) or Man City (LaikingDast),1.200,1,2.375,2,1.533,20250424,,,,,,,,True,,,,,-1.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
278,173467210,11274299,11274301,1.0,2.0,3.0,2.5,1.250,3.750,,,,,,,,,,,,,Arsenal (Klever) or Draw,1.444,Draw or Bayer 04 (Samurai),1.500,Arsenal (Klever) or Bayer 04 (Samurai),1.222,1,1.833,2,1.833,20250424,,,,,,,,True,,,,,-1.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
279,173466633,11227265,11222789,2.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,-2.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,True,False,False,False,True,False,False
280,173466637,11223317,11230372,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,1,0,False,True,False,False,False,True,False,False
281,173467215,11274301,11264711,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,1,0,False,True,False,False,False,True,False,False
282,173467222,11274300,11274299,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,1,0,False,True,False,False,False,True,False,False
283,173466643,11222789,11223317,2.0,2.0,4.0,2.5,1.333,3.250,,,,,,,,,,,,,Arsenal (hotShot) or Draw,1.400,Draw or Chelsea (Inquisitor),1.400,Arsenal (hotShot) or Chelsea (Inquisitor),1.333,1,1.833,2,1.833,20250424,,,,,,,,True,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,1,0,False,False,False,True,False,False,False,True
284,173466648,11225755,11227265,2.0,6.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,-4.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,True,False,False,False,True,False,False
285,173467225,11264711,11274300,1.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,-4.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,True,False,False,False,True,False,False
286,173466652,11223317,11225755,2.0,0.0,2.0,2.5,1.222,4.000,,,,,,,,,,,,,Chelsea (Inquisitor) or Draw,1.550,Draw or Man City (LaikingDast),1.333,Chelsea (Inquisitor) or Man City (LaikingDast),1.250,1,2.100,2,1.666,20250424,,,,,,,,False,,,,,2.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,0,1,True,False,False,False,False,False,True,False
287,173466658,11230372,11222789,2.0,0.0,2.0,2.5,1.200,4.333,,,,,,,,,,,,,Liverpool (Kodak) or Draw,1.333,Draw or Arsenal (hotShot),1.615,Liverpool (Kodak) or Arsenal (hotShot),1.222,1,1.615,2,2.200,20250424,,,,,,,,False,,,,,2.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,0,1,True,False,False,False,False,False,True,False
288,173471515,11239691,11230384,5.0,1.0,6.0,2.5,1.250,3.750,,,,,,,,,,,,,Argentina (Senior) or Draw,1.333,Draw or Italy (nikkitta),1.533,Argentina (Senior) or Italy (nikkitta),1.285,1,1.666,2,2.100,20250424,,,,,,,,True,,,,,4.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,0,1,True,False,False,False,False,False,True,False
289,173471519,11257898,11225798,2.0,2.0,4.0,2.5,1.071,7.500,,,,,,,,,,,,,France (Koftovsky) or Draw,2.100,Draw or Spain (Kravatskhelia),1.181,France (Koftovsky) or Spain (Kravatskhelia),1.166,1,3.250,2,1.333,20250424,,,,,,,,True,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,1,0,False,False,False,True,False,False,False,True
290,173471523,11225798,11239691,2.0,2.0,4.0,2.5,1.040,9.000,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,True,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,1,0,False,True,False,False,False,True,False,False
291,173471533,11230384,11222315,0.0,1.0,1.0,2.5,1.250,3.750,,,,,,,,,,,,,Italy (nikkitta) or Draw,1.500,Draw or Germany (Uncle),1.250,Italy (nikkitta) or Germany (Uncle),1.400,1,2.250,2,1.571,20250424,,,,,,,,False,,,,,-1.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
292,173478250,11223349,11230389,1.0,1.0,2.0,2.5,1.444,2.625,,,,,,,,,,,,,A.Madrid (MeLToSik) or Draw,1.950,Draw or Barcelona (FEARGGWP),1.142,A.Madrid (MeLToSik) or Barcelona (FEARGGWP),1.250,1,3.500,2,1.285,20250424,,,,,,,,False,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,1,0,False,False,False,True,False,False,False,True
293,173478265,11223861,11223941,1.0,0.0,1.0,2.5,1.100,6.500,,,,,,,,,,,,,A.Bilbao (sane4ek8) or Draw,1.500,Draw or Real Madrid (Flewless_phoenix),1.400,A.Bilbao (sane4ek8) or Real Madrid (Flewless_phoenix),1.250,1,2.000,2,1.727,20250424,,,,,,,,False,,,,,1.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,0,1,True,False,False,False,False,False,True,False
294,173471541,11222315,11225798,0.0,6.0,6.0,2.5,1.040,9.000,,,,,,,,,,,,,Germany (Uncle) or Draw,1.727,Draw or Spain (Kravatskhelia),1.285,Germany (Uncle) or Spain (Kravatskhelia),1.200,1,2.500,2,1.500,20250424,,,,,,,,True,,,,,-6.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
295,173471545,11239691,11257898,2.0,2.0,4.0,2.5,1.125,5.500,,,,,,,,,,,,,Argentina (Senior) or Draw,1.333,Draw or France (Koftovsky),1.600,Argentina (Senior) or France (Koftovsky),1.222,1,1.615,2,2.200,20250424,,,,,,,,True,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,1,0,False,False,False,True,False,False,False,True
296,173478271,11223941,11223349,3.0,5.0,8.0,2.5,1.166,4.500,"-0.5, -1.0",1,1.850,"+0.5, +1.0",2,1.850,"4.0, 4.5",1.0,1.775,"4.0, 4.5",2.0,1.925,Real Madrid (Flewless_phoenix) or Draw,1.285,Draw or A.Madrid (MeLToSik),2.000,Real Madrid (Flewless_phoenix) or A.Madrid (MeLToSik),1.125,1,1.400,2,2.750,20250424,,,,,,,,True,-0.5,-1.0,0.5,1.0,-2.0,negativo,positivo,False,True,False,False,True,False,False,False,4.0,4.5,4.0,4.5,False,False,True,False,False,True,False,False,0,1,1,False,False,True,False,True,False,False,False
297,173478274,11230389,11224462,1.0,3.0,4.0,2.5,1.166,4.500,"0.0, -0.5",1,1.950,"0.0, +0.5",2,1.750,"4.0, 4.5",1.0,1.800,"4.0, 4.5",2.0,1.900,Barcelona (FEARGGWP) or Draw,1.400,Draw or Girona (DaVa),1.533,Barcelona (FEARGGWP) or Girona (DaVa),1.250,1,1.727,2,2.000,20250424,,,,,,,,True,0.0,-0.5,0.0,0.5,-2.0,negativo,positivo,False,True,False,False,True,False,False,False,4.0,4.5,4.0,4.5,False,False,False,True,False,False,False,True,0,1,1,False,False,True,False,True,False,False,False
298,173471549,11257898,11222315,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,1,0,False,True,False,False,False,True,False,False
299,173471553,11225798,11230384,3.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,3.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,0,1,False,True,False,False,False,True,False,False
300,173478277,11224462,11223941,2.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,-2.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,True,False,False,False,True,False,False
301,173478279,11223349,11223861,0.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,-3.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,True,False,False,False,True,False,False
302,173471556,11230384,11257898,3.0,3.0,6.0,2.5,1.166,4.500,,,,,,,,,,,,,Italy (nikkitta) or Draw,1.550,Draw or France (Koftovsky),1.400,Italy (nikkitta) or France (Koftovsky),1.222,1,2.000,2,1.727,20250424,,,,,,,,True,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,1,0,False,False,False,True,False,False,False,True
303,173471559,11222315,11239691,2.0,1.0,3.0,2.5,1.111,6.000,,,,,,,,,,,,,Germany (Uncle) or Draw,1.363,Draw or Argentina (Senior),1.550,Germany (Uncle) or Argentina (Senior),1.250,1,1.666,2,2.100,20250424,,,,,,,,True,,,,,1.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,0,1,True,False,False,False,False,False,True,False
304,173478283,11223941,11230389,1.0,6.0,7.0,2.5,1.166,4.500,,,,,,,,,,,,,Real Madrid (Flewless_phoenix) or Draw,1.700,Draw or Barcelona (FEARGGWP),1.363,Real Madrid (Flewless_phoenix) or Barcelona (FEARGGWP),1.166,1,2.250,2,1.571,20250424,,,,,,,,True,,,,,-5.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
305,173478281,11223861,11224462,2.0,3.0,5.0,2.5,1.142,5.000,,,,,,,,,,,,,A.Bilbao (sane4ek8) or Draw,1.571,Draw or Girona (DaVa),1.300,A.Bilbao (sane4ek8) or Girona (DaVa),1.285,1,2.250,2,1.571,20250424,,,,,,,,True,,,,,-1.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
306,173471567,11230384,11239691,4.0,2.0,6.0,2.5,1.250,3.750,,,,,,,,,,,,,Italy (nikkitta) or Draw,1.533,Draw or Argentina (Senior),1.333,Italy (nikkitta) or Argentina (Senior),1.285,1,2.100,2,1.666,20250424,,,,,,,,True,,,,,2.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,0,1,True,False,False,False,False,False,True,False
307,173471573,11225798,11257898,6.0,4.0,10.0,2.5,1.040,9.000,,,,,,,,,,,,,Spain (Kravatskhelia) or Draw,1.250,Draw or France (Koftovsky),2.100,Spain (Kravatskhelia) or France (Koftovsky),1.125,1,1.363,2,3.000,20250424,,,,,,,,True,,,,,2.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,0,1,True,False,False,False,False,False,True,False
308,173478285,11230389,11223861,3.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,1,0,False,True,False,False,False,True,False,False
309,173478287,11224462,11223349,0.0,0.0,0.0,2.5,1.222,4.000,,,,,,,,,,,,,Girona (DaVa) or Draw,1.222,Draw or A.Madrid (MeLToSik),2.000,Girona (DaVa) or A.Madrid (MeLToSik),1.166,1,1.333,2,3.250,20250424,,,,,,,,False,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,1,0,False,False,False,True,False,False,False,True
310,173471579,11239691,11225798,4.0,5.0,9.0,2.5,1.030,10.000,,,,,,,,,,,,,Argentina (Senior) or Draw,2.150,Draw or Spain (Kravatskhelia),1.181,Argentina (Senior) or Spain (Kravatskhelia),1.125,1,3.400,2,1.300,20250424,,,,,,,,True,,,,,-1.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
311,173471583,11222315,11230384,2.0,3.0,5.0,2.5,1.250,3.750,,,,,,,,,,,,,Germany (Uncle) or Draw,1.250,Draw or Italy (nikkitta),1.500,Germany (Uncle) or Italy (nikkitta),1.400,1,1.571,2,2.250,20250424,,,,,,,,True,,,,,-1.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
312,173478290,11230389,11223349,3.0,0.0,3.0,2.5,1.444,2.625,,,,,,,,,,,,,Barcelona (FEARGGWP) or Draw,1.125,Draw or A.Madrid (MeLToSik),1.950,Barcelona (FEARGGWP) or A.Madrid (MeLToSik),1.250,1,1.285,2,3.500,20250424,,,,,,,,True,,,,,3.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,0,1,True,False,False,False,False,False,True,False
313,173478293,11223941,11223861,4.0,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,1,0,False,True,False,False,False,True,False,False
314,173471589,11225798,11222315,2.0,3.0,5.0,2.5,1.050,8.500,,,,,,,,,,,,,Spain (Kravatskhelia) or Draw,1.285,Draw or Germany (Uncle),1.727,Spain (Kravatskhelia) or Germany (Uncle),1.222,1,1.500,2,2.500,20250424,,,,,,,,True,,,,,-1.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
315,173471592,11257898,11239691,2.0,2.0,4.0,2.5,1.125,5.500,,,,,,,,,,,,,France (Koftovsky) or Draw,1.600,Draw or Argentina (Senior),1.333,France (Koftovsky) or Argentina (Senior),1.222,1,2.200,2,1.615,20250424,,,,,,,,True,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,1,0,False,False,False,True,False,False,False,True
316,173478295,11223349,11223941,0.0,2.0,2.0,2.5,1.125,5.500,,,,,,,,,,,,,A.Madrid (MeLToSik) or Draw,1.950,Draw or Real Madrid (Flewless_phoenix),1.250,A.Madrid (MeLToSik) or Real Madrid (Flewless_phoenix),1.125,1,2.750,2,1.400,20250424,,,,,,,,False,,,,,-2.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
317,173478297,11224462,11230389,2.0,3.0,5.0,2.5,1.222,4.000,,,,,,,,,,,,,Girona (DaVa) or Draw,1.533,Draw or Barcelona (FEARGGWP),1.363,Girona (DaVa) or Barcelona (FEARGGWP),1.250,1,2.000,2,1.727,20250424,,,,,,,,True,,,,,-1.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
318,173471602,11222315,11257898,1.0,1.0,2.0,2.5,1.125,5.500,-0.5,1,1.825,+0.5,2,1.875,5.0,1.0,1.825,5.0,2.0,1.875,Germany (Uncle) or Draw,1.222,Draw or France (Koftovsky),1.800,Germany (Uncle) or France (Koftovsky),1.250,1,1.400,2,2.750,20250424,,,,,,,,False,-0.5,-0.5,0.5,0.5,0.0,negativo,positivo,False,True,False,False,True,False,False,False,5.0,5.0,5.0,5.0,False,True,False,False,False,False,True,False,1,1,0,False,False,False,True,False,False,False,True
319,173471615,11230384,11225798,2.0,5.0,7.0,2.5,1.083,7.000,+1.0,1,1.800,-1.0,2,1.900,"5.0, 5.5",1.0,1.900,"5.0, 5.5",2.0,1.800,Italy (nikkitta) or Draw,2.150,Draw or Spain (Kravatskhelia),1.181,Italy (nikkitta) or Spain (Kravatskhelia),1.166,1,3.400,2,1.300,20250424,,,,,,,,True,1.0,1.0,-1.0,-1.0,-3.0,negativo,positivo,False,True,False,False,True,False,False,False,5.0,5.5,5.0,5.5,False,False,True,False,False,True,False,False,0,1,1,False,False,True,False,True,False,False,False
320,173478306,11223941,11224462,2.0,3.0,5.0,2.5,1.083,7.000,"0.0, +0.5",1,1.850,"0.0, -0.5",2,1.850,5.0,1.0,1.775,5.0,2.0,1.925,Real Madrid (Flewless_phoenix) or Draw,1.615,Draw or Girona (DaVa),1.400,Real Madrid (Flewless_phoenix) or Girona (DaVa),1.166,1,2.100,2,1.666,20250424,,,,,,,,True,0.0,0.5,0.0,-0.5,-1.0,negativo,positivo,False,True,False,False,True,False,False,False,5.0,5.0,5.0,5.0,False,False,False,True,False,False,False,True,0,1,1,False,False,True,False,True,False,False,False
321,173478315,11223861,11223349,3.0,2.0,5.0,2.5,1.166,4.500,-0.5,1,1.825,+0.5,2,1.875,4.5,1.0,1.900,4.5,2.0,1.800,A.Bilbao (sane4ek8) or Draw,1.222,Draw or A.Madrid (MeLToSik),1.833,A.Bilbao (sane4ek8) or A.Madrid (MeLToSik),1.222,1,1.400,2,2.750,20250424,,,,,,,,True,-0.5,-0.5,0.5,0.5,1.0,positivo,negativo,True,False,False,False,False,True,False,False,4.5,4.5,4.5,4.5,False,False,True,False,False,True,False,False,1,0,1,True,False,False,False,False,False,True,False
322,173471624,11257898,11230384,3.0,1.0,4.0,2.5,1.166,4.500,"0.0, -0.5",1,1.850,"0.0, +0.5",2,1.850,"4.0, 4.5",1.0,1.800,"4.0, 4.5",2.0,1.900,France (Koftovsky) or Draw,1.333,Draw or Italy (nikkitta),1.600,France (Koftovsky) or Italy (nikkitta),1.222,1,1.615,2,2.200,20250424,,,,,,,,True,0.0,-0.5,0.0,0.5,2.0,positivo,negativo,True,False,False,False,False,True,False,False,4.0,4.5,4.0,4.5,False,False,False,True,False,False,False,True,1,0,1,True,False,False,False,False,False,True,False
323,173471630,11239691,11222315,2.0,4.0,6.0,2.5,1.111,6.000,"0.0, +0.5",1,1.775,"0.0, -0.5",2,1.925,"4.0, 4.5",1.0,1.850,"4.0, 4.5",2.0,1.850,Argentina (Senior) or Draw,1.550,Draw or Germany (Uncle),1.363,Argentina (Senior) or Germany (Uncle),1.250,1,2.100,2,1.666,20250424,,,,,,,,True,0.0,0.5,0.0,-0.5,-2.0,negativo,positivo,False,True,False,False,True,False,False,False,4.0,4.5,4.0,4.5,False,False,True,False,False,True,False,False,0,1,1,False,False,True,False,True,False,False,False
324,173478317,11224462,11223861,2.0,4.0,6.0,2.5,1.125,5.500,,,,,,,,,,,,,Girona (DaVa) or Draw,1.300,Draw or A.Bilbao (sane4ek8),1.600,Girona (DaVa) or A.Bilbao (sane4ek8),1.250,1,1.571,2,2.250,20250424,,,,,,,,True,,,,,-2.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
325,173478319,11230389,11223941,2.0,0.0,2.0,2.5,1.142,5.000,,,,,,,,,,,,,Barcelona (FEARGGWP) or Draw,1.363,Draw or Real Madrid (Flewless_phoenix),1.700,Barcelona (FEARGGWP) or Real Madrid (Flewless_phoenix),1.166,1,1.571,2,2.250,20250424,,,,,,,,False,,,,,2.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,0,1,True,False,False,False,False,False,True,False
326,173478321,11223861,11230389,1.0,2.0,3.0,2.5,1.142,5.000,"0.0, +0.5",1,1.750,"0.0, -0.5",2,1.950,4.5,1.0,1.800,4.5,2.0,1.900,A.Bilbao (sane4ek8) or Draw,1.533,Draw or Barcelona (FEARGGWP),1.333,A.Bilbao (sane4ek8) or Barcelona (FEARGGWP),1.285,1,2.100,2,1.666,20250424,,,,,,,,True,0.0,0.5,0.0,-0.5,-1.0,negativo,positivo,False,True,False,False,True,False,False,False,4.5,4.5,4.5,4.5,False,True,False,False,False,False,True,False,0,1,1,False,False,True,False,True,False,False,False
327,173478323,11223349,11224462,0.0,2.0,2.0,2.5,1.222,4.000,"+0.5, +1.0",1,1.875,"-0.5, -1.0",2,1.825,4.0,1.0,1.850,4.0,2.0,1.850,A.Madrid (MeLToSik) or Draw,2.000,Draw or Girona (DaVa),1.222,A.Madrid (MeLToSik) or Girona (DaVa),1.166,1,3.250,2,1.333,20250424,,,,,,,,False,0.5,1.0,-0.5,-1.0,-2.0,negativo,positivo,False,True,False,False,True,False,False,False,4.0,4.0,4.0,4.0,False,True,False,False,False,False,True,False,0,1,1,False,False,True,False,True,False,False,False
328,173471634,11239736,11230449,3.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,2.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,0,1,False,True,False,False,False,True,False,False
329,173471638,11257946,11225892,2.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,-2.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,True,False,False,False,True,False,False
330,173471642,11225892,11239736,3.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,2.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,0,1,False,True,False,False,False,True,False,False
331,173471651,11230449,11222397,1.0,6.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,-5.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,True,False,False,False,True,False,False
332,173478325,11223422,11230455,3.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,1,0,False,True,False,False,False,True,False,False
333,173478327,11223904,11228607,3.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,1,0,False,True,False,False,False,True,False,False
334,173471655,11222397,11225892,3.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,2.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,0,1,False,True,False,False,False,True,False,False
335,173471658,11239736,11257946,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,-1.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,True,False,False,False,True,False,False
336,173478329,11228607,11223422,4.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,2.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,0,1,False,True,False,False,False,True,False,False
337,173478331,11230455,11224524,5.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,4.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,0,1,False,True,False,False,False,True,False,False
338,173471661,11257946,11222397,2.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,-1.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,True,False,False,False,True,False,False
339,173471665,11225892,11230449,4.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,3.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,0,1,False,True,False,False,False,True,False,False
