id,event_day,home,away,home_goals,away_goals,tot_goals,goals_over_under,odd_goals_over1,odd_goals_under1,asian_handicap1,team_ah1,odds_ah1,asian_handicap2,team_ah2,odds_ah2,goal_line1,type_gl1,odds_gl1,goal_line2,type_gl2,odds_gl2,double_chance1,odds_dc1,double_chance2,odds_dc2,double_chance3,odds_dc3,draw_no_bet_team1,odds_dnb1,draw_no_bet_team2,odds_dnb2
170018612,20250218,11253117,11249656,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
170018609,20250218,11232047,11253116,3.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
170018603,20250218,11234764,11249656,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
170018599,20250218,11222393,11236536,3.0,4.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,
170018596,20250218,11253048,11228971,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
170018593,20250218,11253048,11236536,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
170018587,20250218,11250495,11228971,8.0,2.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
170018583,20250218,11250495,11222393,4.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
170018580,20250218,11236536,11228971,5.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
170018578,20250218,11250495,11253048,3.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
170018574,20250218,11222393,11228971,3.0,5.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
170018564,20250218,11236536,11250495,2.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
170018557,20250218,11222393,11253048,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
170018552,20250218,11236536,11222393,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
170018541,20250218,11228971,11253048,4.0,5.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,
170018523,20250218,11228971,11250495,2.0,6.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
170018426,20250218,11253037,11253035,3.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
170018424,20250218,11253045,11253036,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
170018419,20250218,11247162,11253036,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
170009370,20250218,11222174,11222491,3.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
170009364,20250218,11222174,11222171,3.0,4.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,
170009362,20250218,11238012,11222491,4.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
170009360,20250218,11229901,11222171,3.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
170009358,20250218,11232017,11231374,1.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
170009356,20250218,11251329,11252704,3.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
170009347,20250218,11251329,11231374,4.0,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
170009342,20250218,11222558,11252704,4.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
170009338,20250218,11222558,11232017,2.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
170009333,20250218,11231374,11252704,1.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
170009329,20250218,11222558,11251329,3.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
170009321,20250218,11232017,11252704,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
170009315,20250218,11231374,11222558,4.0,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
170009309,20250218,11232017,11251329,3.0,4.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,
170013211,20250218,11223254,11222749,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
170009372,20250218,11222171,11238012,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
170009374,20250218,11222174,11238012,3.0,6.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,
170009381,20250218,11222491,11229901,3.0,5.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
170009383,20250218,11222174,11229901,3.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
170018417,20250218,11253045,11253037,1.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
170018415,20250218,11253035,11253036,2.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
170018412,20250218,11253045,11247162,3.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
170018404,20250218,11253036,11253037,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
170018396,20250218,11253035,11247162,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
170009425,20250218,11222171,11222491,4.0,5.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,
170009422,20250218,11229901,11222174,3.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
170018617,20250218,11234764,11232047,0.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
170009420,20250218,11229901,11222491,4.0,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
170009416,20250218,11238012,11222171,4.0,5.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,
170009414,20250218,11222491,11222174,5.0,4.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,
170009410,20250218,11238012,11229901,4.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
170009402,20250218,11222171,11222174,4.0,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
170009396,20250218,11222491,11238012,1.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
170009393,20250218,11222171,11229901,2.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
170009387,20250218,11222491,11222171,7.0,4.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,
170009418,20250218,11238012,11222174,0.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
170065772,20250218,11224533,11226581,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
170018624,20250218,11253117,11253116,2.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
170018633,20250218,11253117,11232047,1.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
170065701,20250218,11226670,11253180,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
170036720,20250218,11253175,11253174,3.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
170036717,20250218,11253173,11253172,3.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
170065699,20250218,11226581,11253180,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
170065697,20250218,11226670,11241175,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
170065695,20250218,11224533,11241175,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
170065693,20250218,11226670,11226581,4.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
170036708,20250218,11253175,11253173,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
170036702,20250218,11253177,11253172,4.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
170065691,20250218,11253180,11241175,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
170065689,20250218,11226670,11224533,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
170036699,20250218,11253175,11253172,2.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
170036695,20250218,11253177,11253174,4.0,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,
170065682,20250218,11241175,11226581,5.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
170065676,20250218,11253180,11224533,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
170065715,20250218,11226581,11224533,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
170036691,20250218,11253173,11253174,0.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
