,goals_over_under,tot_goals,odd_goals_over1,odd_goals_under1,h2h_mean,media_goals_home,media_victories_home,media_goals_away,media_victories_away
344,2.5,4.0,1.142,5.0,3.0,2.7,0.4,1.625,0.375
345,2.5,3.0,1.05,8.5,,3.2,0.6,2.25,0.75
346,2.5,2.0,1.25,3.75,5.5,2.0,0.4,3.0,0.375
347,2.5,5.0,1.3,3.4,3.0,1.75,0.375,1.9,0.3
348,2.5,4.0,1.3,3.4,0.0,2.125,0.5,1.5,0.5
349,2.5,6.0,1.25,3.75,,4.0,0.6666666666666666,2.8,0.4
350,2.5,4.0,1.05,8.5,4.5,1.4,0.1,3.0,0.6
351,2.5,2.0,1.3,3.4,3.0,1.75,0.375,1.5,0.5
352,2.5,8.0,1.25,3.75,4.5,2.7,0.4,1.9,0.3
353,2.5,4.0,1.125,5.5,5.25,2.0,0.4,1.3,0.0
354,2.5,1.0,1.2,4.333,,2.857142857142857,0.42857142857142855,2.25,0.75
355,2.5,0.0,1.25,3.75,,1.4,0.3,1.9,0.4
356,2.5,1.0,1.666,2.15,,2.125,0.5,1.625,0.375
357,2.5,4.0,1.111,6.0,7.0,1.4,0.1,3.0,0.375
358,2.5,7.0,1.071,7.5,8.5,3.2,0.6,2.8,0.4
359,2.5,7.0,1.166,4.5,5.5,2.7,0.4,2.0,0.0
360,2.5,3.0,1.3,3.4,,2.1,0.2,1.5,0.5
361,2.5,4.0,1.071,7.5,7.0,2.857142857142857,0.42857142857142855,3.0,0.6
362,2.5,10.0,1.083,7.0,,4.0,0.6666666666666666,1.3,0.0
363,2.5,6.0,1.25,3.75,4.0,2.125,0.5,1.9,0.3
364,2.5,3.0,1.142,5.0,,1.75,0.375,1.9,0.4
365,2.5,3.0,1.285,3.5,,2.1,0.2,1.625,0.375
366,2.5,0.0,1.333,3.25,,1.4,0.3,2.0,0.0
367,2.5,6.0,1.062,8.0,6.0,2.0,0.25,3.6,0.5
368,2.5,8.0,1.3,3.4,4.333333333333333,2.625,0.125,2.0,0.4
369,2.5,4.0,1.2,4.333,1.0,2.6,0.2,3.25,0.75
370,2.5,9.0,1.05,8.5,9.0,2.9,0.4,3.3,0.4
371,2.5,9.0,1.222,4.0,3.2,2.0,0.3,2.6,0.3
372,2.5,4.0,1.444,2.625,2.6666666666666665,1.375,0.125,2.5,0.5
373,2.5,8.0,1.125,5.5,5.6,3.0,0.2,2.0,0.4
374,2.5,2.0,1.25,3.75,1.0,2.0,0.25,2.375,0.5
375,2.5,8.0,1.285,3.5,6.0,2.2,0.3,1.75,0.25
376,2.5,2.0,1.615,2.25,3.0,1.25,0.25,1.5,0.25
377,2.5,5.0,1.1,6.5,4.333333333333333,2.625,0.125,3.3,0.4
378,2.5,6.0,1.05,8.5,4.666666666666667,2.6,0.2,3.6,0.5
379,2.5,4.0,1.3,3.4,2.0,1.375,0.125,2.2,0.5
380,2.5,5.0,1.142,5.0,4.0,3.0,0.5,2.6,0.3
381,2.5,6.0,1.083,7.0,8.0,2.9,0.4,2.375,0.5
382,2.5,10.0,1.083,7.0,6.0,3.0,0.2,3.25,0.75
383,2.5,8.0,1.142,5.0,8.0,2.2,0.3,2.5,0.5
384,2.5,5.0,1.25,3.75,8.0,2.0,0.3,1.5,0.25
385,2.5,6.0,1.05,8.5,,2.9,0.4,3.25,0.75
386,2.5,5.0,1.285,3.5,4.0,2.6,0.2,2.375,0.5
387,2.5,4.0,1.333,3.25,8.0,1.25,0.25,2.2,0.5
388,2.5,6.0,1.363,3.0,2.0,3.0,0.5,1.75,0.25
389,2.5,1.0,1.2,4.333,,2.0,0.25,2.0,0.4
390,2.5,10.0,1.03,10.0,8.5,3.0,0.2,3.6,0.5
391,2.5,2.0,1.363,3.0,3.0,1.25,0.25,1.75,0.25
392,2.5,3.0,1.142,5.0,3.25,2.2,0.3,2.2,0.5
393,2.5,9.0,1.1,6.5,4.75,2.6,0.2,3.3,0.4
394,2.5,1.0,1.285,3.5,,2.625,0.125,3.25,0.75
395,2.5,6.0,1.222,4.0,,1.375,0.125,2.6,0.3
396,,3.0,,,,3.0,0.5,2.5,0.5
397,2.5,6.0,1.125,5.5,3.5,3.0,0.2,2.375,0.5
398,2.5,2.0,1.04,9.0,6.0,2.9,0.4,2.0,0.4
399,2.5,4.0,1.125,5.5,,2.2,0.3,1.5,0.25
400,2.5,2.0,1.25,3.75,,2.0,0.3,1.75,0.25
401,2.5,6.0,1.062,8.0,9.0,2.625,0.125,3.6,0.5
402,2.5,6.0,1.071,7.5,,2.0,0.25,3.3,0.4
403,2.5,8.0,1.166,4.5,,3.0,0.5,2.2,0.5
404,2.5,8.0,1.083,7.0,,1.25,0.25,2.6,0.3
405,2.5,4.0,1.04,9.0,6.0,2.8,0.4,2.1,0.1
406,2.5,3.0,1.125,5.5,4.666666666666667,2.2,0.2,1.0,0.0
407,2.5,8.0,1.4,2.75,,2.0,0.3,2.5,0.5
408,2.5,2.0,1.4,2.75,,1.375,0.125,1.5,0.25
409,2.5,7.0,1.125,5.5,3.0,1.8,0.2,3.2,0.4
410,2.5,4.0,1.03,10.0,7.666666666666667,2.5,0.2,3.0,0.4
411,2.5,2.0,1.071,7.5,2.0,2.7,0.6,1.0,0.0
412,2.5,3.0,1.1,6.5,2.0,2.8,0.4,2.7,0.5
413,2.5,8.0,1.03,10.0,7.0,2.2,0.2,3.0,0.4
414,2.5,2.0,1.2,4.333,5.0,1.8,0.2,2.1,0.1
415,2.5,5.0,1.05,8.5,6.666666666666667,2.5,0.2,2.7,0.5
416,2.5,7.0,1.05,8.5,5.666666666666667,2.7,0.6,3.2,0.4
417,,6.0,,,,2.5,0.2,3.2,0.4
418,,5.0,,,4.5,1.8,0.2,2.7,0.5
419,,3.0,,,,2.8,0.4,1.0,0.0
420,,10.0,,,6.5,2.7,0.6,2.1,0.1
421,2.5,2.0,1.111,6.0,,1.8,0.2,3.0,0.4
422,2.5,2.0,1.142,5.0,,2.2,0.2,3.2,0.4
423,2.5,7.0,1.04,9.0,,2.7,0.6,2.7,0.5
424,2.5,5.0,1.222,4.0,,2.5,0.2,1.0,0.0
425,2.5,6.0,1.04,9.0,7.0,2.2,0.2,2.1,0.1
426,2.5,6.0,1.05,8.5,5.5,2.8,0.4,3.0,0.4
427,,3.0,,,7.0,3.0,0.5,2.2,0.2
428,2.5,4.0,1.166,4.5,4.0,3.3,0.5,2.3,0.4
429,2.5,3.0,1.142,5.0,4.0,1.8,0.3,3.0,0.5
430,2.5,2.0,1.03,10.0,5.666666666666667,2.4,0.4,2.5,0.5
431,2.5,4.0,1.142,5.0,2.0,2.8,0.5,2.3,0.4
432,2.5,9.0,1.166,4.5,7.0,3.0,0.5,2.5,0.4
433,,7.0,,,8.0,3.3,0.5,2.5,0.5
434,2.5,4.0,1.222,4.0,4.0,1.8,0.3,2.2,0.2
435,2.5,4.0,1.05,8.5,9.0,2.4,0.4,2.5,0.4
436,2.5,7.0,1.062,8.0,5.333333333333333,2.8,0.5,3.0,0.5
437,2.5,7.0,1.071,7.5,,2.4,0.4,3.0,0.5
438,2.5,4.0,1.166,4.5,4.0,1.8,0.3,2.5,0.4
439,2.5,4.0,1.166,4.5,,3.0,0.5,2.3,0.4
440,2.5,8.0,1.04,9.0,4.5,2.8,0.5,2.2,0.2
441,2.5,2.0,1.2,4.333,,1.8,0.3,2.5,0.5
442,2.5,7.0,1.062,8.0,,3.3,0.5,3.0,0.5
443,2.5,8.0,1.025,10.5,,2.8,0.5,2.5,0.4
444,2.5,4.0,1.25,3.75,,2.4,0.4,2.3,0.4
445,2.5,9.0,1.062,8.0,,3.3,0.5,2.2,0.2
446,2.5,5.0,1.05,8.5,5.5,3.0,0.5,2.5,0.5
447,2.5,9.0,1.071,7.5,5.666666666666667,2.8,0.5,2.7,0.2
448,2.5,1.0,1.166,4.5,3.3333333333333335,1.8,0.4,2.0,0.2
449,2.5,4.0,1.2,4.333,4.0,1.9,0.2,2.5,0.4
450,2.5,6.0,1.04,9.0,6.333333333333333,2.8,0.5,3.2,0.6
451,2.5,9.0,1.166,4.5,5.0,3.4,0.6,2.0,0.2
452,2.5,8.0,1.071,7.5,0.0,2.8,0.5,2.7,0.6
453,2.5,1.0,1.025,10.5,5.0,1.8,0.4,3.2,0.6
454,2.5,8.0,1.285,3.5,6.333333333333333,1.9,0.2,2.7,0.2
455,2.5,5.0,1.062,8.0,5.0,2.8,0.5,2.7,0.6
456,2.5,5.0,1.05,8.5,4.666666666666667,3.4,0.6,2.5,0.4
457,2.5,7.0,1.05,8.5,5.0,2.8,0.5,2.5,0.4
458,2.5,1.0,1.2,4.333,4.5,1.9,0.2,2.7,0.6
459,2.5,4.0,1.166,4.5,4.0,2.8,0.5,2.0,0.2
460,2.5,8.0,1.03,10.0,5.5,3.4,0.6,2.7,0.2
461,2.5,5.0,1.1,6.5,,1.9,0.2,3.2,0.6
462,2.5,0.0,1.083,7.0,,1.8,0.4,2.5,0.4
463,2.5,5.0,1.025,10.5,5.0,3.4,0.6,2.7,0.6
464,2.5,6.0,1.444,2.625,6.5,2.8,0.5,2.0,0.2
465,2.5,5.0,1.062,8.0,,1.8,0.4,2.7,0.2
466,2.5,4.0,1.05,8.5,5.0,2.8,0.5,3.2,0.6
467,2.5,4.0,1.166,4.5,1.0,2.5,0.5,1.0,0.1
468,2.5,7.0,1.111,6.0,4.333333333333333,3.5,0.8,3.8,0.6
469,2.5,4.0,1.2,4.333,7.666666666666667,2.1,0.2,2.1,0.4
470,2.5,6.0,1.3,3.4,4.8,2.6,0.3,2.5,0.6
471,2.5,5.0,1.071,7.5,4.666666666666667,2.4,0.4,1.7,0.4
472,2.5,5.0,1.2,4.333,4.333333333333333,1.4,0.3,1.8,0.4
473,2.5,7.0,1.25,3.75,2.8,2.2,0.5,2.7,0.2
474,2.5,2.0,1.25,3.75,1.0,2.3,0.1,1.5,0.3
475,2.5,9.0,1.05,8.5,2.0,2.3,0.4,3.8,0.6
476,2.5,7.0,1.071,7.5,3.0,2.5,0.5,1.8,0.4
477,2.5,4.0,1.25,3.75,1.0,1.6,0.2,2.5,0.6
478,2.5,3.0,1.2,4.333,6.666666666666667,2.1,0.2,2.6,0.2
479,2.5,6.0,1.083,7.0,6.0,3.5,0.8,1.8,0.4
480,2.5,5.0,1.111,6.0,3.0,2.4,0.4,1.0,0.1
481,2.5,5.0,1.363,3.0,5.0,2.6,0.3,1.5,0.3
482,2.5,4.0,1.125,5.5,4.142857142857143,2.2,0.5,2.1,0.4
483,2.5,5.0,1.2,4.333,5.0,1.4,0.3,1.8,0.4
484,2.5,4.0,1.1,6.5,5.0,2.3,0.4,1.7,0.4
485,2.5,8.0,1.25,3.75,4.4,2.3,0.1,2.6,0.2
486,2.5,6.0,1.166,4.5,2.0,1.6,0.2,2.7,0.2
487,2.5,1.0,1.2,4.333,,1.4,0.3,1.7,0.4
488,2.5,4.0,1.125,5.5,4.5,2.4,0.4,1.8,0.4
489,2.5,10.0,1.166,4.5,6.5,2.3,0.1,2.7,0.2
490,2.5,4.0,1.25,3.75,5.0,2.2,0.5,2.6,0.2
491,2.5,3.0,1.071,7.5,5.5,2.5,0.5,3.8,0.6
492,2.5,7.0,1.2,4.333,3.0,2.3,0.4,1.0,0.1
493,2.5,4.0,1.25,3.75,2.5,2.1,0.2,2.5,0.6
494,2.5,1.0,1.25,3.75,,1.6,0.2,2.1,0.4
495,2.5,2.0,1.062,8.0,,2.4,0.4,1.8,0.4
496,2.5,3.0,1.05,8.5,3.0,3.5,0.8,1.7,0.4
497,2.5,1.0,1.25,3.75,,2.2,0.5,1.5,0.3
498,2.5,10.0,1.2,4.333,5.0,2.6,0.3,2.7,0.2
499,2.5,3.0,1.083,7.0,7.5,2.3,0.4,1.8,0.4
500,2.5,3.0,1.111,6.0,,1.4,0.3,3.8,0.6
501,2.5,8.0,1.3,3.4,3.5,1.6,0.2,2.6,0.2
502,2.5,6.0,1.2,4.333,3.8333333333333335,2.3,0.1,2.5,0.6
503,2.5,5.0,1.166,4.5,,3.5,0.8,1.0,0.1
504,2.5,5.0,1.1,6.5,,2.5,0.5,1.8,0.4
505,2.5,5.0,1.25,3.75,4.25,2.6,0.3,2.1,0.4
506,2.5,2.0,1.2,4.333,,2.1,0.2,1.5,0.3
507,2.5,8.0,1.25,3.75,5.0,2.0,0.4,2.0,0.4
508,2.5,4.0,1.125,5.5,5.333333333333333,2.7,0.6,2.3,0.3
509,2.5,2.0,1.142,5.0,3.6666666666666665,2.8,0.7,1.8,0.2
510,2.5,3.0,1.222,4.0,5.2,1.3,0.1,2.1,0.4
511,2.5,8.0,1.083,7.0,2.0,3.0,0.7,3.1,0.5
512,2.5,3.0,1.2,4.333,2.0,1.9,0.4,1.7,0.3
513,2.5,3.0,1.25,3.75,5.2,2.5,0.5,1.7,0.4
514,2.5,3.0,1.25,3.75,2.0,2.7,0.5,2.0,0.3
515,2.5,5.0,1.111,6.0,9.0,2.4,0.6,2.3,0.3
516,2.5,3.0,1.071,7.5,5.666666666666667,2.0,0.4,3.5,0.6
517,2.5,4.0,1.25,3.75,,1.5,0.3,2.1,0.4
518,2.5,6.0,1.166,4.5,4.5,2.8,0.7,2.0,0.2
519,2.5,4.0,1.071,7.5,5.0,2.7,0.6,1.7,0.3
520,2.5,8.0,1.142,5.0,,3.0,0.7,2.0,0.4
521,2.5,4.0,1.333,3.25,3.0,1.3,0.1,2.0,0.3
522,2.5,4.0,1.2,4.333,4.666666666666667,2.5,0.5,1.8,0.2
523,2.5,9.0,1.166,4.5,,1.9,0.4,3.5,0.6
524,2.5,7.0,1.1,6.5,,2.4,0.6,3.1,0.5
525,2.5,7.0,1.222,4.0,5.5,2.7,0.5,2.0,0.2
526,2.5,5.0,1.2,4.333,,1.5,0.3,1.7,0.4
527,2.5,5.0,1.2,4.333,,1.9,0.4,3.1,0.5
528,2.5,1.0,1.125,5.5,7.5,3.0,0.7,3.5,0.6
529,2.5,3.0,1.142,5.0,4.0,2.7,0.5,1.7,0.4
530,2.5,4.0,1.25,3.75,5.5,2.5,0.5,2.0,0.2
531,2.5,2.0,1.083,7.0,2.0,2.0,0.4,2.3,0.3
532,2.5,3.0,1.2,4.333,1.5,2.4,0.6,2.0,0.4
533,2.5,5.0,1.2,4.333,5.25,2.8,0.7,2.1,0.4
534,2.5,2.0,1.25,3.75,,1.5,0.3,1.8,0.2
535,2.5,9.0,1.111,6.0,,3.0,0.7,1.7,0.3
536,2.5,5.0,1.083,7.0,6.0,2.7,0.6,3.1,0.5
537,2.5,6.0,1.5,2.5,2.0,2.375,0.3,2.2857142857142856,0.42857142857142855
538,2.5,1.0,1.111,6.0,4.333333333333333,1.8,0.6,1.5714285714285714,0.14285714285714285
539,2.5,2.0,1.2,4.333,4.0,1.1428571428571428,0.0,2.2857142857142856,0.42857142857142855
540,2.5,3.0,1.285,3.5,4.0,1.1428571428571428,0.0,2.3,0.5
541,2.5,5.0,1.083,7.0,4.333333333333333,2.4285714285714284,0.7142857142857143,2.888888888888889,0.5
542,,,,,4.333333333333333,2.375,0.3,2.888888888888889,0.5
543,2.5,,1.3,3.4,5.333333333333333,2.25,0.16666666666666666,1.4444444444444444,0.2
544,2.5,,1.111,6.0,8.0,2.0,0.3,2.7777777777777777,0.4
545,2.5,,1.166,4.5,6.0,2.25,0.16666666666666666,2.25,0.3
546,2.5,0.0,1.2,4.333,5.0,2.3,0.5,2.25,0.3
547,,,,,5.0,2.625,0.2,2.6,0.5
548,,4.0,,,6.0,2.3,0.5,2.6,0.5
549,2.5,0.0,1.166,4.5,6.0,2.625,0.2,1.4444444444444444,0.2
550,2.5,,1.142,5.0,8.0,2.625,0.2,2.25,0.3
551,2.5,2.0,1.85,1.95,4.0,1.25,0.375,1.625,0.625
552,2.5,1.0,1.3,3.4,4.0,0.875,0.125,2.0,0.75
553,2.5,2.0,1.444,2.625,4.0,1.2,0.3,1.625,0.625
554,2.5,3.0,1.533,2.375,4.0,1.25,0.375,1.625,0.375
555,2.5,3.0,1.285,3.5,4.0,1.2,0.3,2.0,0.75
556,2.5,6.0,1.4,2.75,3.0,2.0,0.75,1.625,0.375
557,2.5,4.0,1.444,2.625,2.0,1.2,0.3,1.625,0.375
558,2.5,2.0,1.85,1.95,3.0,1.75,0.5,0.75,0.125
559,2.5,3.0,1.95,1.85,2.0,1.2,0.3,0.75,0.125
560,2.5,3.0,1.285,3.5,1.0,1.75,0.5,1.625,0.625
561,,4.0,,,,2.0,0.75,0.75,0.125
562,,4.0,,,,1.75,0.5,1.625,0.375
563,2.5,4.0,1.5,2.5,,2.0,0.75,1.3,0.5
564,2.5,4.0,1.533,2.375,,0.875,0.125,0.75,0.125
565,2.5,4.0,1.363,3.0,,1.75,0.5,1.3,0.5
566,2.5,3.0,1.363,3.0,,0.875,0.125,1.625,0.625
567,2.5,2.0,1.444,2.625,,0.875,0.125,1.3,0.5
568,2.5,3.0,1.85,1.95,,1.25,0.375,2.0,0.75
569,2.5,2.0,2.05,1.75,,1.25,0.375,1.3,0.5
570,2.5,1.0,1.363,3.0,,2.0,0.75,2.0,0.75
571,,2.0,,,1.0,1.75,0.375,1.0,0.0
572,2.5,4.0,1.333,3.25,4.0,1.7,0.4,1.875,0.25
573,2.5,5.0,1.444,2.625,6.0,2.2,0.3,1.0,0.0
574,2.5,3.0,1.6,2.3,2.0,1.75,0.375,1.8,0.3
575,2.5,4.0,1.333,3.25,,2.2,0.3,1.875,0.25
576,2.5,2.0,1.4,2.75,1.0,2.0,0.42857142857142855,1.8,0.3
577,2.5,4.0,1.85,1.95,2.0,1.8333333333333333,0.3333333333333333,1.5,0.25
578,2.5,4.0,1.65,2.2,2.0,2.2,0.3,1.5,0.25
579,2.5,5.0,1.3,3.4,2.0,1.8333333333333333,0.3333333333333333,1.0,0.0
580,2.5,1.0,1.8,2.0,,2.0,0.42857142857142855,1.5,0.25
581,2.5,4.0,1.285,3.5,,1.8333333333333333,0.3333333333333333,1.8,0.3
582,,6.0,,,,2.0,0.42857142857142855,2.9,0.5
583,,2.0,,,,1.7,0.4,1.5,0.25
584,2.5,1.0,1.333,3.25,,1.7,0.4,1.0,0.0
585,2.5,2.0,1.571,2.35,,1.75,0.375,1.875,0.25
586,2.5,2.0,1.533,2.375,,1.75,0.375,2.9,0.5
587,2.5,2.0,1.3,3.4,,2.0,0.42857142857142855,1.875,0.25
588,2.5,3.0,2.1,1.7,1.0,1.375,0.5,1.7,0.6
589,2.5,4.0,1.333,3.25,4.0,2.0,0.5,1.125,0.0
590,2.5,3.0,1.4,2.75,1.0,1.4285714285714286,0.42857142857142855,1.7,0.6
591,2.5,3.0,1.666,2.15,4.0,1.375,0.5,1.5,0.375
592,2.5,4.0,1.5,2.5,2.0,1.4285714285714286,0.42857142857142855,1.125,0.0
593,2.5,4.0,1.4,2.75,5.0,1.6,0.5,1.5,0.375
594,2.5,1.0,1.285,3.5,1.0,1.4285714285714286,0.42857142857142855,1.5,0.375
595,2.5,3.0,1.615,2.25,2.0,1.0,0.0,1.7142857142857142,0.5714285714285714
596,2.5,3.0,1.333,3.25,4.0,1.0,0.0,1.7,0.6
597,2.5,1.0,1.85,1.95,,1.6,0.5,1.7142857142857142,0.5714285714285714
598,2.5,4.0,1.285,3.5,,1.0,0.0,1.5,0.375
599,,1.0,,,,1.6,0.5,0.625,0.125
600,,4.0,,,,2.0,0.5,1.7142857142857142,0.5714285714285714
601,2.5,2.0,1.285,3.5,,1.0,0.0,0.625,0.125
602,2.5,5.0,1.4,2.75,,2.0,0.5,1.7,0.6
603,,1.0,,,,2.0,0.5,0.625,0.125
604,2.5,2.0,1.65,2.2,,1.375,0.5,1.125,0.0
605,2.5,2.0,1.7,2.1,,1.375,0.5,0.625,0.125
606,2.5,4.0,1.444,2.625,,1.6,0.5,1.125,0.0
607,2.5,,1.125,5.5,,3.4285714285714284,0.75,2.5,0.5
608,2.5,4.0,1.071,7.5,10.0,1.7,0.3,2.2857142857142856,0.42857142857142855
609,2.5,3.0,1.083,7.0,5.0,3.4285714285714284,0.75,3.0,0.6
610,2.5,,1.071,7.5,,1.5714285714285714,0.0,2.5,0.5
611,2.5,6.0,1.071,7.5,6.0,1.5714285714285714,0.0,2.2857142857142856,0.42857142857142855
612,2.5,6.0,1.04,9.0,4.0,1.5714285714285714,0.0,3.0,0.6
613,2.5,5.0,1.166,4.5,6.0,3.4285714285714284,0.42857142857142855,3.142857142857143,1.0
614,2.5,5.0,1.083,7.0,5.0,1.5714285714285714,0.0,3.142857142857143,1.0
615,2.5,10.0,1.083,7.0,,3.4285714285714284,0.42857142857142855,3.0,0.6
616,2.5,5.0,1.083,7.0,,1.7,0.3,3.142857142857143,1.0
617,2.5,6.0,1.062,8.0,,3.4285714285714284,0.42857142857142855,2.2857142857142856,0.2857142857142857
618,2.5,4.0,1.03,10.0,,1.7,0.3,2.2857142857142856,0.2857142857142857
619,2.5,6.0,1.125,5.5,,3.4285714285714284,0.75,2.2857142857142856,0.42857142857142855
620,2.5,5.0,1.083,7.0,,3.4285714285714284,0.75,2.2857142857142856,0.2857142857142857
621,2.5,8.0,1.04,9.0,8.0,3.0,0.2857142857142857,3.1,0.4
622,2.5,8.0,1.083,7.0,10.0,2.6666666666666665,0.16666666666666666,3.4285714285714284,0.42857142857142855
623,2.5,6.0,1.062,8.0,4.0,3.0,0.3,3.1,0.4
624,2.5,11.0,1.03,10.0,9.0,3.0,0.3,3.4285714285714284,0.42857142857142855
625,2.5,6.0,1.111,6.0,4.0,3.0,0.4,3.7142857142857144,0.8571428571428571
626,2.5,5.0,1.062,8.0,,3.0,0.3,3.7142857142857144,0.8571428571428571
627,2.5,8.0,1.02,11.0,,3.0,0.4,3.4285714285714284,0.42857142857142855
628,2.5,10.0,1.04,9.0,,3.0,0.2857142857142857,3.7142857142857144,0.8571428571428571
629,2.5,4.0,1.04,9.0,,3.0,0.4,2.5,0.2
630,2.5,9.0,1.015,12.0,,3.0,0.2857142857142857,2.5,0.2
631,2.5,4.0,1.062,8.0,,2.6666666666666665,0.16666666666666666,3.1,0.4
632,2.5,0.0,1.111,6.0,9.0,3.0,0.8,1.9,0.5
633,2.5,2.0,1.166,4.5,4.666666666666667,2.0,0.1,2.1,0.5
634,2.5,2.0,1.222,4.0,5.0,2.3,0.4,1.6,0.2
635,2.5,2.0,1.142,5.0,3.0,2.7,0.5,2.4,0.4
636,2.5,8.0,1.2,4.333,4.571428571428571,2.7,0.5,1.6,0.2
637,2.5,7.0,1.062,8.0,5.2,2.0,0.1,2.4,0.4
638,2.5,6.0,1.25,3.75,2.6666666666666665,2.3,0.4,2.1,0.5
639,2.5,5.0,1.125,5.5,6.0,2.0,0.6,2.6,0.4
640,2.5,3.0,1.166,4.5,3.0,3.0,0.8,1.6,0.2
641,2.5,7.0,1.062,8.0,4.333333333333333,2.0,0.1,1.9,0.5
642,,9.0,,,,2.3,0.4,2.4,0.4
643,,4.0,,,5.0,2.7,0.5,2.6,0.4
644,2.5,5.0,1.2,4.333,,2.0,0.6,1.9,0.5
645,2.5,3.0,1.083,7.0,,3.0,0.8,2.1,0.5
646,2.5,7.0,1.166,4.5,4.285714285714286,2.6,0.3,2.5,0.5
647,2.5,2.0,1.05,8.5,5.0,2.1,0.4,2.3,0.2
648,2.5,3.0,1.2,4.333,5.333333333333333,3.3,0.8,3.0,0.5
649,2.5,7.0,1.142,5.0,2.0,4.2,0.5,2.3,0.5
650,,5.0,,,4.0,2.6,0.3,2.6,0.3
651,2.5,10.0,1.062,8.0,5.333333333333333,2.1,0.3,2.3,0.2
652,2.5,6.0,1.125,5.5,3.6666666666666665,4.2,0.5,2.5,0.5
653,2.5,5.0,1.1,6.5,2.0,2.1,0.4,3.0,0.5
654,2.5,3.0,1.142,5.0,5.0,2.1,0.3,2.3,0.5
655,2.5,6.0,1.111,6.0,5.0,3.3,0.8,2.6,0.3
656,2.5,4.0,1.166,4.5,4.333333333333333,3.3,0.8,2.3,0.5
657,2.5,5.0,1.05,8.5,5.0,4.2,0.5,2.6,0.3
658,2.5,4.0,1.2,4.333,6.0,2.1,0.3,2.5,0.5
659,2.5,2.0,1.1,6.5,,2.6,0.3,2.3,0.2
660,2.5,8.0,1.071,7.5,4.0,4.2,0.5,3.0,0.5
661,2.5,4.0,1.166,4.5,,2.1,0.4,2.3,0.5
662,2.5,3.0,1.125,5.5,4.0,3.3,0.8,2.3,0.2
663,2.5,2.0,1.083,7.0,,2.1,0.3,2.6,0.3
664,2.5,5.0,1.2,4.333,,2.6,0.3,3.0,0.5
665,2.5,5.0,1.142,5.0,,2.1,0.4,2.5,0.5
666,2.5,2.0,1.111,6.0,5.0,2.5,0.3,2.3,0.3
667,,4.0,,,3.6666666666666665,2.1,0.4,1.3,0.1
668,2.5,4.0,1.166,4.5,6.0,2.1,0.4,3.0,0.5
669,,4.0,,,2.0,1.9,0.3,2.3,0.3
670,2.5,2.0,1.1,6.5,,2.3,0.2,2.6666666666666665,0.5555555555555556
671,2.5,2.0,1.166,4.5,4.5,1.9,0.3,3.0,0.5
672,2.5,5.0,1.111,6.0,,2.5,0.3,2.3,0.3
673,2.5,6.0,1.2,4.333,2.5,2.1,0.4,1.3,0.1
674,2.5,6.0,1.166,4.5,,2.1,0.4,3.0,0.5
675,2.5,2.0,1.142,5.0,,1.9,0.3,2.3,0.3
676,2.5,2.0,1.071,7.5,2.0,1.7,0.5,3.3,0.7
677,2.5,3.0,1.25,3.75,4.0,1.4,0.1,1.75,0.625
678,2.5,4.0,1.222,4.0,4.333333333333333,2.75,0.125,2.4,0.3
679,2.5,4.0,1.05,8.5,5.333333333333333,2.1,0.2,3.2,0.5
680,2.5,5.0,1.125,5.5,6.0,2.2,0.3,1.75,0.625
681,2.5,5.0,1.166,4.5,3.6666666666666665,1.7,0.5,2.2,0.3
682,2.5,10.0,1.125,5.5,3.3333333333333335,1.4,0.1,3.2,0.5
683,2.5,4.0,1.083,7.0,3.0,2.75,0.125,3.3,0.7
684,2.5,6.0,1.062,8.0,3.0,2.1,0.2,2.2,0.3
685,2.5,6.0,1.125,5.5,5.0,2.2,0.3,2.4,0.3
686,2.5,2.0,1.062,8.0,,2.1,0.2,2.4,0.3
687,2.5,4.0,1.222,4.0,4.0,2.75,0.125,2.2,0.3
688,2.5,5.0,1.25,3.75,4.0,1.7,0.5,1.75,0.625
689,,4.0,,,6.0,2.2,0.3,3.3,0.7
690,2.5,6.0,1.125,5.5,6.0,2.75,0.125,3.2,0.5
691,2.5,5.0,1.166,4.5,3.0,1.4,0.1,2.4,0.3
692,,3.0,,,3.5,2.2,0.3,2.2,0.3
693,,3.0,,,,2.1,0.2,1.75,0.625
694,2.5,3.0,1.062,8.0,,1.4,0.1,3.3,0.7
695,2.5,5.0,1.111,6.0,5.0,1.7,0.5,3.2,0.5
696,2.5,6.0,1.1,6.5,7.0,2.4,0.6,3.3,0.5
697,2.5,3.0,1.222,4.0,2.0,2.1,0.3,2.8,0.3
698,2.5,10.0,1.2,4.333,4.0,2.2,0.3,2.4,0.3
699,2.5,8.0,1.05,8.5,6.666666666666667,3.3,0.4,2.2,0.1
700,2.5,6.0,1.166,4.5,3.6666666666666665,2.4,0.6,1.8,0.2
701,2.5,8.0,1.142,5.0,3.6666666666666665,3.0,0.4,2.8,0.3
702,2.5,7.0,1.125,5.5,6.333333333333333,2.1,0.3,2.2,0.1
703,2.5,5.0,1.1,6.5,6.0,2.2,0.3,3.3,0.5
704,2.5,3.0,1.083,7.0,10.0,3.3,0.4,1.8,0.2
705,2.5,6.0,1.111,6.0,4.666666666666667,3.0,0.4,2.4,0.3
706,2.5,7.0,1.083,7.0,,3.3,0.4,2.4,0.3
707,2.5,2.0,1.2,4.333,2.0,2.2,0.3,1.8,0.2
