,home_goals,away_goals,media_goals_home,media_goals_away,asian_handicap1,team_ah1,odds_ah1,asian_handicap2,team_ah2,odds_ah2
17345,2.0,2.0,1.5,2.375,"0.0, -0.5",1.0,1.775,"0.0, +0.5",2.0,1.925
17346,1.0,1.0,3.0,1.75,0.0,1.0,1.925,0.0,2.0,1.775
17347,1.0,3.0,2.375,2.375,"0.0, +0.5",1.0,1.825,"0.0, -0.5",2.0,1.875
17348,2.0,2.0,2.625,1.75,"0.0, +0.5",1.0,1.85,"0.0, -0.5",2.0,1.85
17349,3.0,0.0,2.5714285714285716,1.1428571428571428,,,,,,
17350,1.0,0.0,2.8,2.75,,,,,,
17351,3.0,2.0,3.0,1.7,,,,,,
17352,0.0,3.0,1.5,3.2857142857142856,,,,,,
17353,3.0,2.0,2.875,1.875,0.0,1.0,1.85,0.0,2.0,1.85
17354,1.0,1.0,2.5,2.875,,,,,,
17355,3.0,2.0,1.8,2.75,,,,,,
17356,4.0,2.0,2.5714285714285716,1.6,,,,,,
17357,3.0,3.0,3.25,2.375,"0.0, -0.5",1.0,1.85,"0.0, +0.5",2.0,1.85
17358,1.0,1.0,2.5,2.25,,,,,,
17359,4.0,5.0,2.8,3.2857142857142856,+0.5,1.0,1.775,-0.5,2.0,1.925
17360,2.0,0.0,3.0,1.1428571428571428,"-0.5, -1.0",1.0,1.8,"+0.5, +1.0",2.0,1.9
17361,4.0,7.0,3.0,2.875,0.0,1.0,1.9,0.0,2.0,1.8
17362,3.0,1.0,2.875,3.0,"0.0, -0.5",1.0,1.825,"0.0, +0.5",2.0,1.875
17363,4.0,1.0,1.5,1.6,+0.5,1.0,1.8,-0.5,2.0,1.9
17364,0.0,1.0,1.8,1.7,,,,,,
17365,1.0,2.0,2.5,2.25,,,,,,
17366,3.0,1.0,3.25,1.875,,,,,,
17367,0.0,0.0,1.5,1.7,,,,,,
17368,4.0,2.0,3.0,1.6,,,,,,
17369,3.0,2.0,2.5,3.0,,,,,,
17370,3.0,1.0,3.0,2.375,,,,,,
17371,1.0,5.0,2.5714285714285716,2.75,,,,,,
17372,1.0,1.0,1.8,1.1428571428571428,-0.5,1.0,1.925,+0.5,2.0,1.775
17373,4.0,2.0,2.5,2.375,,,,,,
17374,3.0,4.0,3.25,3.0,,,,,,
17375,3.0,4.0,3.0,3.2857142857142856,,,,,,
17376,3.0,1.0,2.8,1.7,,,,,,
17377,1.0,3.0,2.875,2.875,"0.0, +0.5",1.0,1.9,"0.0, -0.5",2.0,1.8
17378,3.0,2.0,3.0,1.875,0.0,1.0,1.85,0.0,2.0,1.85
17379,2.0,2.0,1.8,1.6,,,,,,
17380,0.0,4.0,1.5,2.75,,,,,,
17381,4.0,3.0,3.25,2.25,,,,,,
17382,4.0,5.0,2.5,2.375,,,,,,
17383,3.0,2.0,2.8,1.1428571428571428,,,,,,
17384,1.0,1.0,2.5714285714285716,3.2857142857142856,,,,,,
17385,2.0,5.0,3.0,3.0,,,,,,
17386,1.0,2.0,2.5,2.875,,,,,,
17387,6.0,4.0,2.5,1.875,,,,,,
17388,2.0,3.0,2.875,2.25,,,,,,
17389,3.0,0.0,1.8571428571428572,1.0,,,,,,
17390,5.0,2.0,2.75,2.2,,,,,,
17391,1.0,1.0,1.7,1.2,,,,,,
17392,1.0,4.0,1.2,1.4285714285714286,,,,,,
17393,1.0,2.0,2.25,2.625,,,,,,
17394,1.0,1.0,2.5,2.25,,,,,,
17395,3.0,3.0,1.3,2.2,,,,,,
17396,1.0,0.0,1.8571428571428572,2.75,,,,,,
17397,1.0,3.0,2.5,2.25,,,,,,
17398,3.0,1.0,2.375,3.0,,,,,,
17399,2.0,1.0,2.75,1.4285714285714286,,,,,,
17400,3.0,2.0,1.7,1.0,,,,,,
17401,0.0,3.0,3.25,2.25,,,,,,
17402,3.0,1.0,2.25,2.125,,,,,,
17403,1.0,1.0,1.2,2.75,,,,,,
17404,0.0,0.0,1.3,1.2,,,,,,
17405,2.0,3.0,2.5,3.0,+0.5,1.0,1.775,-0.5,2.0,1.925
17406,3.0,2.0,2.5,2.625,,,,,,
17407,0.0,0.0,1.2,1.2,,,,,,
17408,1.0,3.0,1.7,2.75,,,,,,
17409,2.0,1.0,2.375,2.125,,,,,,
17410,4.0,3.0,3.25,2.25,-0.5,1.0,1.925,+0.5,2.0,1.775
17411,2.0,3.0,1.8571428571428572,2.2,"0.0, +0.5",1.0,1.875,"0.0, -0.5",2.0,1.825
17412,1.0,1.0,1.3,1.0,-0.5,1.0,1.9,+0.5,2.0,1.8
17413,1.0,1.0,2.375,2.25,,,,,,
17414,2.0,2.0,2.5,2.125,,,,,,
17415,2.0,1.0,1.7,1.4285714285714286,,,,,,
17416,5.0,3.0,2.75,1.2,,,,,,
17417,2.0,2.0,2.25,2.25,,,,,,
17418,4.0,0.0,3.25,2.625,,,,,,
17419,2.0,3.0,1.3,2.75,,,,,,
17420,0.0,1.0,1.2,2.2,,,,,,
17421,5.0,2.0,2.5,3.0,,,,,,
17422,7.0,2.0,2.5,2.25,,,,,,
17423,2.0,3.0,2.75,1.0,,,,,,
17424,3.0,1.0,1.8571428571428572,1.4285714285714286,,,,,,
17425,5.0,2.0,3.25,2.125,-0.5,1.0,1.875,+0.5,2.0,1.825
17426,2.0,2.0,2.375,2.25,,,,,,
17427,0.0,1.0,1.4,1.6666666666666667,,,,,,
17428,2.0,3.0,2.2,3.4,,,,,,
17429,2.0,3.0,2.5,2.625,"0.0, +0.5",1.0,1.9,"0.0, -0.5",2.0,1.8
17430,3.0,6.0,2.25,3.0,"0.0, +0.5",1.0,1.9,"0.0, -0.5",2.0,1.8
17431,4.0,2.0,3.6,2.4,,,,,,
17432,1.0,4.0,2.8,2.8,,,,,,
17433,2.0,1.0,2.8,3.4,0.0,1.0,1.85,0.0,2.0,1.85
17434,0.0,3.0,1.4,2.7,,,,,,
17435,3.0,5.0,2.2,2.8,,,,,,
17436,2.0,3.0,3.6,1.6666666666666667,,,,,,
17437,2.0,2.0,2.8,2.7,,,,,,
17438,4.0,1.0,2.8,2.4,-0.5,1.0,1.8,+0.5,2.0,1.9
17439,5.0,2.0,2.8,2.4,,,,,,
17440,3.0,3.0,3.6,2.7,,,,,,
17441,2.0,0.0,1.4,3.4,"+0.5, +1.0",1.0,1.875,"-0.5, -1.0",2.0,1.825
17442,3.0,1.0,2.8,1.6666666666666667,,,,,,
17443,2.0,2.0,3.6,2.8,0.0,1.0,1.85,0.0,2.0,1.85
17444,4.0,1.0,2.2,2.4,-1.0,1.0,1.925,+1.0,2.0,1.775
17445,1.0,6.0,2.8,2.7,,,,,,
17446,4.0,1.0,2.8,3.4,0.0,1.0,1.9,0.0,2.0,1.8
17447,0.0,3.0,2.2,1.6666666666666667,"0.0, -0.5",1.0,1.9,"0.0, +0.5",2.0,1.8
17448,1.0,3.0,1.4,2.8,"+0.5, +1.0",1.0,1.8,"-0.5, -1.0",2.0,1.9
17449,1.0,2.0,1.7,2.2,,,,,,
17450,2.0,1.0,3.125,3.8,,,,,,
17451,5.0,0.0,3.2,1.2,,,,,,
17452,2.0,3.0,2.6,2.9,,,,,,
17453,3.0,1.0,2.9,3.8,,,,,,
17454,1.0,2.0,1.7,2.75,,,,,,
17455,4.0,3.0,3.125,2.9,0.0,1.0,1.85,0.0,2.0,1.85
17456,2.0,2.0,3.2,2.2,0.0,1.0,1.85,0.0,2.0,1.85
17457,4.0,3.0,2.6,2.75,0.0,1.0,1.9,0.0,2.0,1.8
17458,1.0,0.0,2.9,1.2,"-0.5, -1.0",1.0,1.85,"+0.5, +1.0",2.0,1.85
17459,0.0,0.0,2.6,1.2,"-0.5, -1.0",1.0,1.8,"+0.5, +1.0",2.0,1.9
17460,0.0,4.0,3.2,2.75,0.0,1.0,1.85,0.0,2.0,1.85
17461,3.0,5.0,1.7,3.8,"+0.5, +1.0",1.0,1.9,"-0.5, -1.0",2.0,1.8
17462,1.0,0.0,2.9,2.2,"0.0, -0.5",1.0,1.85,"0.0, +0.5",2.0,1.85
17463,3.0,3.0,3.2,2.9,0.0,1.0,1.85,0.0,2.0,1.85
17464,3.0,2.0,3.125,1.2,-1.0,1.0,1.9,+1.0,2.0,1.8
17465,3.0,0.0,2.9,2.75,,,,,,
17466,5.0,4.0,2.6,3.8,0.0,1.0,1.85,0.0,2.0,1.85
17467,1.0,0.0,3.125,2.2,0.0,1.0,1.9,0.0,2.0,1.8
17468,1.0,4.0,1.7,2.9,"+0.5, +1.0",1.0,1.925,"-0.5, -1.0",2.0,1.775
17469,2.0,3.0,1.1,2.9,,,,,,
17470,3.0,4.0,3.3,2.9,,,,,,
17471,2.0,1.0,2.1,2.0,"0.0, +0.5",1.0,1.825,"0.0, -0.5",2.0,1.875
17472,2.0,1.0,2.2,1.7,"-0.5, -1.0",1.0,1.825,"+0.5, +1.0",2.0,1.875
17473,1.0,4.0,3.1,2.9,,,,,,
17474,3.0,6.0,1.1,2.5,,,,,,
17475,4.0,4.0,3.3,2.0,,,,,,
17476,2.0,2.0,2.2,2.9,,,,,,
17477,2.0,4.0,2.1,2.5,,,,,,
17478,3.0,1.0,3.1,1.7,,,,,,
17479,2.0,1.0,2.1,1.7,,,,,,
17480,5.0,3.0,2.2,2.5,,,,,,
17481,1.0,2.0,1.1,2.9,,,,,,
17482,1.0,1.0,3.1,2.9,0.0,1.0,1.85,0.0,2.0,1.85
17483,1.0,4.0,2.2,2.0,0.0,1.0,1.775,0.0,2.0,1.925
17484,2.0,0.0,3.3,1.7,-1.0,1.0,1.825,+1.0,2.0,1.875
17485,5.0,6.0,3.1,2.5,,,,,,
17486,3.0,1.0,2.1,2.9,,,,,,
17487,2.0,4.0,3.3,2.9,"0.0, -0.5",1.0,1.8,"0.0, +0.5",2.0,1.9
17488,0.0,3.0,1.1,2.0,+0.5,1.0,1.925,-0.5,2.0,1.775
17489,2.0,2.0,1.3,2.4,,,,,,
17490,2.0,1.0,2.3,2.4,+0.5,1.0,1.875,-0.5,2.0,1.825
17491,3.0,1.0,1.5,2.6,0.0,1.0,1.825,0.0,2.0,1.875
17492,1.0,3.0,1.4,2.1,0.0,1.0,1.825,0.0,2.0,1.875
17493,2.0,6.0,2.1,1.4,,,,,,
17494,2.0,2.0,2.2,2.7,,,,,,
17495,3.0,2.0,1.4,2.3,"0.0, -0.5",1.0,1.95,"0.0, +0.5",2.0,1.75
17496,2.0,3.0,1.6,2.5,,,,,,
17497,2.0,1.0,1.3,1.9,0.0,1.0,1.875,0.0,2.0,1.825
17498,3.0,1.0,1.6,2.4,0.0,1.0,1.95,0.0,2.0,1.75
17499,3.0,2.0,2.8,2.1,"0.0, -0.5",1.0,1.95,"0.0, +0.5",2.0,1.75
17500,3.0,4.0,1.5,3.0,"0.0, +0.5",1.0,1.85,"0.0, -0.5",2.0,1.85
17501,2.0,2.0,2.3,1.4,0.0,1.0,1.875,0.0,2.0,1.825
17502,2.0,3.0,2.2,2.4,+0.5,1.0,1.775,-0.5,2.0,1.925
17503,3.0,1.0,1.4,2.5,,,,,,
17504,2.0,2.0,1.4,2.6,,,,,,
17505,2.0,2.0,2.1,1.9,,,,,,
17506,2.0,0.0,1.6,2.7,,,,,,
17507,1.0,1.0,1.6,3.0,,,,,,
17508,3.0,2.0,2.8,2.3,,,,,,
17509,5.0,1.0,2.1,2.7,,,,,,
17510,1.0,0.0,2.2,1.9,,,,,,
17511,4.0,1.0,1.6,2.3,,,,,,
17512,1.0,1.0,1.4,3.0,,,,,,
17513,1.0,2.0,1.3,2.4,,,,,,
17514,0.0,5.0,1.6,2.4,,,,,,
17515,0.0,5.0,1.5,2.1,,,,,,
17516,2.0,2.0,2.8,2.6,,,,,,
17517,5.0,0.0,2.2,1.4,0.0,1.0,1.825,0.0,2.0,1.875
17518,2.0,3.0,2.3,2.7,,,,,,
17519,1.0,1.0,1.4,2.5,,,,,,
17520,4.0,1.0,1.4,2.3,,,,,,
17521,2.0,3.0,1.6,1.9,"0.0, +0.5",1.0,1.75,"0.0, -0.5",2.0,1.95
17522,2.0,5.0,2.1,2.4,-0.5,1.0,1.925,+0.5,2.0,1.775
17523,2.0,2.0,2.8,3.0,"0.0, -0.5",1.0,1.9,"0.0, +0.5",2.0,1.8
17524,2.0,2.0,1.6,2.1,0.0,1.0,1.725,0.0,2.0,1.975
17525,1.0,3.0,2.3,2.4,,,,,,
17526,2.0,2.0,1.3,1.4,,,,,,
17527,2.0,2.0,1.4,2.6,,,,,,
17528,3.0,2.0,1.5,2.5,,,,,,
17529,1.0,1.0,2.3,1.8,,,,,,
17530,0.0,2.0,1.5,1.7,,,,,,
17531,3.0,2.0,2.2,2.0,0.0,1.0,1.825,0.0,2.0,1.875
17532,1.0,0.0,2.4,2.7,0.0,1.0,1.825,0.0,2.0,1.875
17533,3.0,0.0,1.6,1.9,"0.0, -0.5",1.0,1.775,"0.0, +0.5",2.0,1.925
17534,2.0,1.0,2.4,1.7,-0.5,1.0,1.9,+0.5,2.0,1.8
17535,0.0,2.0,2.2,2.4,,,,,,
17536,0.0,1.0,2.8,1.7,,,,,,
17537,1.0,2.0,1.3,1.7,,,,,,
17538,3.0,5.0,2.3,1.9,,,,,,
17539,6.0,1.0,3.5,3.875,,,,,,
17540,3.0,3.0,1.75,3.5,,,,,,
17541,3.0,2.0,3.5,2.7,,,,,,
17542,6.0,4.0,3.0,3.875,,,,,,
17543,1.0,3.0,1.75,2.7,,,,,,
17544,2.0,3.0,3.0,3.375,,,,,,
17545,5.0,4.0,3.0,2.7,,,,,,
17546,4.0,1.0,3.25,1.5,,,,,,
17547,2.0,1.0,3.25,2.7,,,,,,
17548,1.0,2.0,3.5,1.5,,,,,,
17549,5.0,4.0,3.8,3.5,,,,,,
17550,2.0,0.0,3.25,2.75,,,,,,
17551,4.0,3.0,3.5,3.5,,,,,,
17552,3.0,5.0,3.8,2.625,,,,,,
17553,4.0,1.0,3.5,2.75,,,,,,
17554,2.0,3.0,2.375,2.625,,,,,,
17555,5.0,3.0,3.5,2.625,,,,,,
17556,2.0,3.0,2.25,3.8,,,,,,
17557,3.0,3.0,2.25,3.5,,,,,,
17558,5.0,5.0,3.5,3.8,,,,,,
17559,2.0,3.0,2.375,3.8,,,,,,
17560,1.0,2.0,2.25,2.625,,,,,,
17561,3.0,4.0,2.375,3.3,,,,,,
17562,5.0,4.0,3.25,3.8,,,,,,
17563,5.0,0.0,2.25,3.3,,,,,,
17564,5.0,2.0,3.25,3.5,,,,,,
17565,4.0,4.0,3.25,3.3,,,,,,
17566,4.0,4.0,3.8,2.75,,,,,,
17567,5.0,5.0,3.8,3.3,,,,,,
17568,2.0,3.0,2.375,2.75,,,,,,
17569,2.0,1.0,2.125,2.875,,,,,,
17570,4.0,6.0,2.3,2.8,,,,,,
17571,2.0,6.0,2.4,2.875,,,,,,
17572,3.0,0.0,2.125,2.0,,,,,,
17573,2.0,3.0,2.4,2.8,,,,,,
17574,3.0,1.0,2.75,2.0,,,,,,
17575,1.0,3.0,2.4,2.0,,,,,,
17576,0.0,2.0,2.3,2.375,,,,,,
17577,4.0,3.0,2.4,2.375,,,,,,
17578,4.0,3.0,2.3,2.875,,,,,,
17579,1.0,1.0,2.75,2.375,,,,,,
17580,6.0,5.0,2.3,2.0,,,,,,
17581,2.0,3.0,2.75,2.1,,,,,,
17582,1.0,3.0,2.3,2.375,,,,,,
17583,6.0,1.0,2.3,2.1,,,,,,
17584,2.0,3.0,2.3,2.875,,,,,,
17585,1.0,3.0,2.3,2.1,,,,,,
17586,4.0,2.0,2.125,2.8,,,,,,
17587,2.0,0.0,2.125,2.1,,,,,,
17588,5.0,5.0,2.75,2.8,,,,,,
17589,4.0,2.0,2.2,2.0,,,,,,
17590,2.0,1.0,2.5,2.75,,,,,,
17591,0.0,2.0,2.7,2.0,,,,,,
17592,3.0,4.0,2.2,3.0,,,,,,
17593,7.0,5.0,2.7,2.75,,,,,,
17594,6.0,6.0,2.8,3.0,,,,,,
17595,3.0,4.0,2.7,3.0,,,,,,
17596,2.0,0.0,3.125,2.4,,,,,,
17597,0.0,3.0,2.7,2.4,,,,,,
17598,3.0,3.0,3.125,2.0,,,,,,
17599,2.0,3.0,2.8,2.4,,,,,,
17600,4.0,1.0,3.125,3.0,,,,,,
17601,0.0,5.0,2.8,3.5,,,,,,
17602,3.0,2.0,2.5,2.4,,,,,,
17603,2.0,4.0,3.125,3.5,,,,,,
17604,4.0,1.0,2.5,2.0,,,,,,
17605,3.0,2.0,2.5,3.5,,,,,,
17606,3.0,2.0,2.2,2.75,,,,,,
17607,1.0,2.0,2.2,3.5,,,,,,
17608,3.0,1.0,2.8,2.75,,,,,,
17609,1.0,0.0,2.1,2.625,,,,,,
17610,3.0,2.0,3.25,1.875,,,,,,
17611,2.0,2.0,2.5,2.625,,,,,,
17612,3.0,2.0,2.1,3.75,,,,,,
17613,4.0,4.0,2.5,1.875,,,,,,
17614,0.0,3.0,2.5,3.75,,,,,,
17615,5.0,6.0,2.5,3.75,,,,,,
17616,0.0,2.0,2.125,2.5,,,,,,
17617,0.0,3.0,2.5,2.5,,,,,,
17618,2.0,5.0,2.125,2.625,,,,,,
17619,0.0,3.0,2.5,2.5,,,,,,
17620,2.0,4.0,2.125,3.75,,,,,,
17621,2.0,2.0,2.5,2.375,,,,,,
17622,1.0,3.0,3.25,2.5,,,,,,
17623,3.0,7.0,2.125,2.375,,,,,,
17624,1.0,1.0,3.25,2.625,,,,,,
17625,5.0,2.0,3.25,2.375,,,,,,
17626,3.0,1.0,2.1,1.875,,,,,,
17627,2.0,1.0,2.1,2.375,,,,,,
17628,2.0,3.0,2.5,1.875,,,,,,
17629,2.0,2.0,1.8,2.25,,,,,,
17630,2.0,2.0,1.5,2.6,,,,,,
17631,1.0,1.0,1.9,2.25,,,,,,
17632,1.0,4.0,1.8,1.875,,,,,,
17633,1.0,2.0,1.9,2.6,,,,,,
17634,3.0,1.0,3.25,1.875,,,,,,
17635,4.0,1.0,2.6,1.3,,,,,,
17636,0.0,3.0,1.9,1.875,,,,,,
17637,2.0,3.0,2.6,2.25,,,,,,
17638,2.0,3.0,1.9,1.3,,,,,,
17639,3.0,2.0,2.6,1.875,,,,,,
17640,2.0,2.0,3.25,1.3,,,,,,
17641,1.0,2.0,1.5,1.3,,,,,,
17642,2.0,3.0,3.25,2.1,,,,,,
17643,1.0,4.0,1.5,2.25,,,,,,
17644,0.0,0.0,2.6,2.1,,,,,,
17645,1.0,1.0,1.5,2.1,,,,,,
17646,4.0,4.0,1.8,2.6,,,,,,
17647,0.0,1.0,1.8,2.1,,,,,,
17648,4.0,3.0,3.25,2.6,,,,,,
17649,1.0,3.0,1.625,2.375,,,,,,
17650,1.0,5.0,1.7,1.875,,,,,,
17651,3.0,3.0,2.4,2.375,,,,,,
17652,3.0,1.0,1.625,1.8,,,,,,
17653,2.0,3.0,2.625,1.8,,,,,,
17654,2.0,1.0,2.4,1.875,,,,,,
17655,1.0,2.0,1.8,2.0,,,,,,
17656,0.0,0.0,1.5,2.0,,,,,,
17657,0.0,3.0,2.125,1.625,,,,,,
17658,5.0,0.0,2.4,1.8,,,,,,
17659,3.0,2.0,2.0,2.0,,,,,,
17660,1.0,2.0,1.8,1.4,,,,,,
17661,3.0,2.0,2.4,1.625,,,,,,
17662,2.0,0.0,2.125,2.375,,,,,,
17663,2.0,2.0,2.0,2.0,,,,,,
17664,1.0,2.0,1.125,1.4,,,,,,
17665,2.0,0.0,2.0,1.4,,,,,,
17666,2.0,4.0,2.3,1.5555555555555556,,,,,,
17667,2.0,3.0,2.125,1.8,,,,,,
17668,2.0,2.0,2.625,1.625,,,,,,
17669,3.0,0.0,2.0,1.5555555555555556,,,,,,
17670,1.0,2.0,2.3,2.0,,,,,,
17671,1.0,1.0,1.7,1.625,,,,,,
17672,3.0,2.0,2.625,1.8,,,,,,
17673,4.0,2.0,1.125,1.5555555555555556,,,,,,
17674,3.0,1.0,2.3,1.4,,,,,,
17675,3.0,0.0,2.125,1.8,,,,,,
17676,0.0,2.0,1.7,2.375,,,,,,
17677,0.0,2.0,1.125,1.8,,,,,,
17678,1.0,2.0,1.5,1.5555555555555556,,,,,,
17679,4.0,0.0,1.7,1.8,,,,,,
17680,0.0,0.0,1.625,1.875,,,,,,
17681,3.0,1.0,2.3,1.8,,,,,,
17682,2.0,2.0,1.5,2.0,,,,,,
17683,3.0,1.0,2.625,1.875,,,,,,
17684,1.0,2.0,1.625,1.8,,,,,,
17685,0.0,0.0,1.5,1.8,,,,,,
17686,2.0,3.0,1.8,2.0,,,,,,
17687,2.0,2.0,1.7,2.1,,,,,,
17688,3.0,3.0,2.6,2.875,,,,,,
17689,2.0,3.0,1.8,1.8,,,,,,
17690,1.0,4.0,1.125,2.0,,,,,,
17691,2.0,1.0,1.7,1.4444444444444444,,,,,,
17692,4.0,1.0,1.7142857142857142,2.1,,,,,,
17693,2.0,3.0,1.6,1.8,,,,,,
17694,0.0,0.0,1.5,0.75,,,,,,
17695,2.0,3.0,1.7142857142857142,2.875,,,,,,
17696,2.0,4.0,2.3,1.4444444444444444,,,,,,
17697,3.0,5.0,2.2,1.8,,,,,,
17698,2.0,2.0,1.6,1.375,,,,,,
17699,1.0,3.0,1.625,1.5,,,,,,
17700,3.0,1.0,1.7142857142857142,1.4444444444444444,,,,,,
17701,2.0,0.0,2.2,0.75,,,,,,
17702,3.0,1.0,1.5,1.375,,,,,,
17703,2.0,2.0,1.7142857142857142,1.5,,,,,,
17704,1.0,1.0,1.625,2.1,,,,,,
17705,2.0,2.0,2.2,1.375,,,,,,
17706,2.0,2.0,2.0,1.4,,,,,,
17707,3.0,2.0,1.625,1.4444444444444444,,,,,,
17708,1.0,2.0,2.3,1.5,,,,,,
17709,2.0,4.0,2.2,1.4,,,,,,
17710,1.0,2.0,2.0,1.8,,,,,,
17711,2.0,0.0,2.6,1.5,,,,,,
17712,2.0,2.0,2.3,2.1,,,,,,
17713,1.0,3.0,1.625,2.1,,,,,,
17714,4.0,5.0,2.6,2.1,,,,,,
17715,2.0,1.0,1.5,1.4,,,,,,
17716,3.0,0.0,2.0,1.375,,,,,,
17717,1.0,2.0,2.6,2.1,,,,,,
17718,1.0,2.0,1.7,2.875,,,,,,
17719,2.0,4.0,1.5,2.3,,,,,,
17720,3.0,0.0,1.5,1.4,,,,,,
17721,2.0,3.0,2.3,2.875,,,,,,
17722,2.0,1.0,1.7,2.1,,,,,,
17723,0.0,2.0,2.0,2.3,,,,,,
17724,2.0,2.0,1.5,1.8,,,,,,
17725,2.0,1.0,1.5,2.3,,,,,,
17726,1.0,0.0,1.6,0.75,,,,,,
17727,3.0,2.0,1.6,2.3,,,,,,
17728,2.0,1.0,1.5,0.75,,,,,,
17729,5.0,4.0,2.75,2.9,,,,,,
17730,0.0,0.0,2.25,1.25,,,,,,
17731,2.0,2.0,1.3,2.2,,,,,,
17732,2.0,2.0,1.0,1.4,,,,,,
17733,3.0,0.0,3.2,2.9,,,,,,
17734,2.0,2.0,2.75,2.75,,,,,,
17735,1.0,2.0,1.9,2.2,,,,,,
17736,2.0,0.0,1.3,1.3,,,,,,
17737,2.0,2.0,3.2,1.25,,,,,,
17738,2.0,2.0,2.8,2.75,,,,,,
17739,1.0,2.0,1.9,1.4,,,,,,
17740,1.0,3.0,1.6,1.3,,,,,,
17741,4.0,4.0,3.2,2.75,,,,,,
17742,1.0,4.0,1.75,3.0,,,,,,
17743,0.0,2.0,1.9,1.3,,,,,,
17744,1.0,3.0,1.4,2.3,,,,,,
17745,5.0,4.0,3.2,3.0,,,,,,
17746,2.0,3.0,1.75,2.9,,,,,,
17747,3.0,3.0,1.9,2.3,,,,,,
17748,1.0,2.0,1.4,2.2,,,,,,
17749,4.0,1.0,2.8,3.0,,,,,,
17750,1.0,2.0,1.75,2.75,,,,,,
17751,4.0,2.0,1.6,2.3,,,,,,
17752,1.0,1.0,1.4,1.3,,,,,,
17753,4.0,3.0,2.8,3.5,,,,,,
17754,2.0,4.0,2.25,3.0,,,,,,
17755,0.0,2.0,1.6,1.9,,,,,,
17756,1.0,0.0,1.0,2.3,,,,,,
17757,4.0,2.0,1.75,3.5,,,,,,
17758,4.0,4.0,2.25,2.9,,,,,,
17759,1.0,2.0,1.4,1.9,,,,,,
17760,0.0,1.0,1.0,2.2,,,,,,
17761,5.0,3.0,2.25,3.5,,,,,,
17762,1.0,0.0,2.75,1.25,,,,,,
17763,0.0,3.0,1.0,1.9,,,,,,
17764,2.0,1.0,1.3,1.4,,,,,,
17765,2.0,7.0,2.75,3.5,,,,,,
17766,3.0,2.0,2.8,1.25,,,,,,
17767,4.0,3.0,1.3,1.9,,,,,,
17768,5.0,0.0,1.6,1.4,,,,,,
17769,2.0,5.0,3.25,3.375,,,,,,
17770,3.0,2.0,3.0,1.5,,,,,,
17771,2.0,5.0,2.8,3.375,,,,,,
17772,3.0,2.0,3.25,3.5,,,,,,
17773,1.0,3.0,2.8,1.5,,,,,,
17774,4.0,3.0,3.5,3.5,,,,,,
17775,1.0,6.0,2.8,3.5,,,,,,
17776,2.0,3.0,1.75,3.875,,,,,,
17777,3.0,5.0,2.8,3.875,,,,,,
17778,1.0,4.0,1.75,3.375,,,,,,
17779,2.0,3.0,1.4,2.1,,,,,,
17780,2.0,3.0,1.9,2.8,,,,,,
17781,4.0,2.0,2.3,2.1,,,,,,
17782,3.0,4.0,2.2,2.4,,,,,,
17783,1.0,1.0,2.5,1.8,,,,,,
17784,1.0,3.0,2.5,1.8,,,,,,
17785,1.0,4.0,2.7,2.2,,,,,,
17786,3.0,4.0,2.4,2.7,,,,,,
17787,1.0,2.0,1.4,1.8,,,,,,
17788,0.0,5.0,2.7,2.8,,,,,,
17789,2.0,2.0,2.7,2.7,,,,,,
17790,0.0,0.0,2.2,2.2,,,,,,
17791,5.0,1.0,2.7,1.8,,,,,,
17792,1.0,1.0,2.5,2.8,,,,,,
17793,1.0,6.0,2.5,1.7,,,,,,
17794,0.0,1.0,2.4,2.4,,,,,,
17795,2.0,1.0,1.9,2.1,,,,,,
17796,2.0,1.0,1.4,1.8,,,,,,
17797,5.0,2.0,2.2,2.1,,,,,,
17798,2.0,2.0,2.3,2.7,,,,,,
17799,0.0,0.0,2.5,1.8,,,,,,
17800,2.0,2.0,2.5,1.8,,,,,,
17801,3.0,3.0,2.4,2.2,,,,,,
17802,3.0,3.0,2.7,1.7,,,,,,
17803,3.0,2.0,2.7,2.1,,,,,,
17804,2.0,2.0,1.4,2.8,,,,,,
17805,3.0,0.0,2.3,2.4,,,,,,
17806,2.0,3.0,2.5,2.1,,,,,,
17807,3.0,3.0,1.9,1.8,,,,,,
17808,0.0,3.0,2.5,1.8,,,,,,
17809,0.0,1.0,3.3,2.6,,,,,,
17810,2.0,3.0,2.4,3.1,,,,,,
17811,2.0,2.0,2.4,1.7,,,,,,
17812,3.0,3.0,2.1,3.6,,,,,,
17813,4.0,1.0,1.9,2.3,,,,,,
17814,2.0,0.0,2.0,2.9,,,,,,
17815,1.0,2.0,2.6666666666666665,3.1,,,,,,
17816,2.0,1.0,3.3,2.0,,,,,,
17817,3.0,2.0,2.2,2.3,,,,,,
17818,2.0,4.0,2.8,2.9,,,,,,
17819,1.0,3.0,2.4,1.7,,,,,,
17820,1.0,2.0,2.1,2.6,,,,,,
17821,4.0,2.0,1.8,2.9,,,,,,
17822,2.0,0.0,1.9,2.1,,,,,,
17823,1.0,2.0,2.4,2.0,,,,,,
17824,3.0,4.0,2.6666666666666665,3.6,,,,,,
17825,2.0,1.0,2.2,2.3,,,,,,
17826,0.0,5.0,2.0,2.9,,,,,,
17827,1.0,2.0,2.4,3.6,,,,,,
17828,1.0,1.0,2.1,2.0,,,,,,
17829,3.0,2.0,1.8,2.3,,,,,,
