,home,away,home_goals,away_goals,media_goals_home,media_goals_away,media_victories_home,media_victories_away,home_h2h_mean,away_h2h_mean,odds,indefinido,perde,ganha,reembolso,draw_no_bet_team_1.0,draw_no_bet_team_2.0
41705,11247843,11241103,2.0,3.0,2.2,2.2,0.4,0.6,,,,True,False,False,False,False,False
41706,11244572,11243672,2.0,3.0,2.2,1.6,0.4,0.8,,,,True,False,False,False,False,False
41707,11247843,11243672,1.0,2.0,2.2,1.6,0.4,0.8,,,,True,False,False,False,False,False
41708,11244229,11241103,3.0,1.0,3.6,2.2,0.8,0.6,,,,True,False,False,False,False,False
41709,11243672,11244229,3.0,1.0,1.4,2.4,0.2,0.2,,,,True,False,False,False,False,False
41710,11244572,11247843,1.0,4.0,2.2,3.8,0.4,0.4,,,,True,False,False,False,False,False
41711,11244229,11244572,0.0,0.0,3.6,1.2,0.8,0.4,2.0,1.0,,True,False,False,False,False,False
41712,11241103,11243672,5.0,1.0,2.6,1.6,0.4,0.8,,,,True,False,False,False,False,False
41713,11244572,11241103,4.0,2.0,2.2,2.2,0.4,0.6,,,,True,False,False,False,False,False
41714,11247843,11244229,1.0,1.0,2.2,2.4,0.4,0.2,,,,True,False,False,False,False,False
41715,11241103,11247843,2.0,0.0,2.6,3.8,0.4,0.4,,,,True,False,False,False,False,False
41716,11243672,11244572,2.0,1.0,1.4,1.2,0.2,0.4,,,,True,False,False,False,False,False
41717,11227750,11225674,3.0,1.0,1.6,1.8,0.2,0.4,,,,True,False,False,False,False,False
41718,11225672,11227749,4.0,3.0,2.2,1.4,0.6,0.2,4.0,2.0,,True,False,False,False,False,False
41719,11225677,11223187,2.0,2.0,1.6,1.8,0.0,0.6,,,,True,False,False,False,False,False
41720,11223193,11225680,2.0,4.0,2.6,1.8,0.4,0.2,,,,True,False,False,False,False,False
41721,11227749,11227750,0.0,1.0,1.6,2.4,0.2,0.4,,,,True,False,False,False,False,False
41722,11225674,11227215,0.0,6.0,3.0,2.4,0.8,0.2,,,,True,False,False,False,False,False
41723,11225680,11225677,4.0,4.0,2.6,1.6,0.4,0.4,,,,True,False,False,False,False,False
41724,11223187,11222657,1.0,0.0,3.2,4.0,0.6,0.4,,,,True,False,False,False,False,False
41725,11227215,11227749,0.0,3.0,2.4,1.4,0.0,0.2,,,,True,False,False,False,False,False
41726,11227750,11225672,2.0,3.0,1.6,2.4,0.2,0.8,,,,True,False,False,False,False,False
41727,11222657,11225680,3.0,3.0,2.4,1.8,0.2,0.2,,,,True,False,False,False,False,False
41728,11225677,11223193,2.0,1.0,1.6,2.0,0.0,0.4,,,,True,False,False,False,False,False
41729,11225672,11227215,2.0,2.0,2.2,2.4,0.6,0.2,,,,True,False,False,False,False,False
41730,11227749,11225674,2.0,1.0,1.6,1.8,0.2,0.4,,,,True,False,False,False,False,False
41731,11225680,11223187,4.0,0.0,2.6,1.8,0.4,0.6,,,,True,False,False,False,False,False
41732,11223193,11222657,3.0,3.0,2.6,4.0,0.4,0.4,,,,True,False,False,False,False,False
41733,11225674,11225672,1.0,7.0,3.0,2.4,0.8,0.8,,,,True,False,False,False,False,False
41734,11227215,11227750,1.0,1.0,2.4,2.4,0.0,0.4,,,,True,False,False,False,False,False
41735,11222657,11225677,3.0,5.0,2.4,1.6,0.2,0.4,,,,True,False,False,False,False,False
41736,11223187,11223193,2.0,3.0,3.2,2.0,0.6,0.4,,,,True,False,False,False,False,False
41737,11225674,11227750,0.0,2.0,3.0,2.4,0.8,0.4,,,,True,False,False,False,False,False
41738,11227749,11225672,2.0,3.0,1.6,2.4,0.2,0.8,1.0,1.0,,True,False,False,False,False,False
41739,11223187,11225677,3.0,1.0,3.2,1.6,0.6,0.4,,,,True,False,False,False,False,False
41740,11225680,11223193,1.0,1.0,2.6,2.0,0.4,0.4,,,,True,False,False,False,False,False
41741,11227750,11227749,2.0,1.0,1.6,1.4,0.2,0.2,,,,True,False,False,False,False,False
41742,11227215,11225674,3.0,0.0,2.4,1.8,0.0,0.4,,,,True,False,False,False,False,False
41743,11225677,11225680,2.0,3.0,1.6,1.8,0.0,0.2,,,,True,False,False,False,False,False
41744,11222657,11223187,1.0,1.0,2.4,1.8,0.2,0.6,,,,True,False,False,False,False,False
41745,11227749,11227215,1.0,1.0,1.6,2.4,0.2,0.2,,,,True,False,False,False,False,False
41746,11225672,11227750,1.0,2.0,2.2,2.4,0.6,0.4,,,,True,False,False,False,False,False
41747,11225680,11222657,3.0,1.0,2.6,4.0,0.4,0.4,,,,True,False,False,False,False,False
41748,11223193,11225677,3.0,1.0,2.6,1.6,0.4,0.4,,,,True,False,False,False,False,False
41749,11227215,11225672,3.0,4.0,2.4,2.4,0.0,0.8,,,,True,False,False,False,False,False
41750,11225674,11227749,2.0,7.0,3.0,1.4,0.8,0.2,,,,True,False,False,False,False,False
41751,11223187,11225680,2.0,2.0,3.2,1.8,0.6,0.2,,,,True,False,False,False,False,False
41752,11222657,11223193,1.0,1.0,2.4,2.0,0.2,0.4,,,,True,False,False,False,False,False
41753,11225672,11225674,6.0,0.0,2.2,1.8,0.6,0.4,,,,True,False,False,False,False,False
41754,11227750,11227215,1.0,1.0,1.6,2.4,0.2,0.2,2.6666666666666665,1.6666666666666667,,True,False,False,False,False,False
41755,11225677,11222657,1.0,1.0,1.6,4.0,0.0,0.4,,,,True,False,False,False,False,False
41756,11223193,11223187,2.0,3.0,2.6,1.8,0.4,0.6,,,,True,False,False,False,False,False
41757,11227768,11225713,2.0,3.0,2.4,1.2,0.2,0.2,,,,True,False,False,False,False,False
41758,11227230,11227254,2.0,1.0,1.0,2.2,0.2,0.4,,,,True,False,False,False,False,False
41759,11225719,11223211,1.0,4.0,1.4,2.8,0.2,0.8,,,,True,False,False,False,False,False
41760,11223220,11237991,3.0,1.0,2.4,2.2,0.4,0.8,,,,True,False,False,False,False,False
41761,11227230,11227768,2.0,2.0,1.0,3.4,0.2,0.6,,,,True,False,False,False,False,False
41762,11227254,11225713,0.0,1.0,2.2,1.2,0.2,0.2,3.0,1.0,,True,False,False,False,False,False
41763,11237991,11225719,3.0,4.0,1.8,1.8,0.0,0.0,,,,True,False,False,False,False,False
41764,11223211,11222692,3.0,1.0,1.6,1.6,0.4,0.4,,,,True,False,False,False,False,False
41765,11225713,11227230,3.0,2.0,3.0,0.8,0.4,0.0,,,,True,False,False,False,False,False
41766,11227254,11227768,3.0,0.0,2.2,3.4,0.2,0.6,,,,True,False,False,False,False,False
41767,11250735,11240218,2.0,4.0,2.8,1.8,0.4,0.2,4.0,5.0,,True,False,False,False,False,False
41768,11250736,11247208,2.0,2.0,3.0,1.8,0.4,0.6,3.0,3.0,,True,False,False,False,False,False
41769,11250735,11251062,4.0,3.0,2.8,2.6,0.4,0.4,1.0,5.0,,True,False,False,False,False,False
41770,11247208,11240218,1.0,3.0,2.0,1.8,0.2,0.2,3.0,3.0,,True,False,False,False,False,False
41771,11250736,11251062,2.0,1.0,3.0,2.6,0.4,0.4,4.0,4.0,,True,False,False,False,False,False
41772,11247208,11250735,2.0,3.0,2.0,2.8,0.2,0.4,3.0,3.0,,True,False,False,False,False,False
41773,11247208,11251062,2.0,1.0,2.0,2.6,0.2,0.4,1.0,5.0,,True,False,False,False,False,False
41774,11240218,11250736,3.0,2.0,2.4,2.2,0.4,0.6,0.0,1.0,,True,False,False,False,False,False
41775,11240218,11251062,2.0,3.0,2.4,2.6,0.4,0.4,2.0,1.0,,True,False,False,False,False,False
41776,11250735,11250736,3.0,0.0,2.8,2.2,0.4,0.6,0.0,4.0,,True,False,False,False,False,False
41777,11245331,11254610,1.0,5.0,1.8,2.8,0.0,0.6,2.0,4.0,,True,False,False,False,False,False
41778,11230052,11237371,2.0,4.0,1.8,2.6,0.0,0.4,2.0,4.0,,True,False,False,False,False,False
41779,11254611,11254610,3.0,0.0,1.6,2.8,0.4,0.6,4.0,0.0,,True,False,False,False,False,False
41780,11245331,11230052,2.0,3.0,1.8,3.2,0.0,0.6,2.0,1.0,,True,False,False,False,False,False
41781,11254611,11237371,1.0,2.0,1.6,2.6,0.4,0.4,2.0,4.0,,True,False,False,False,False,False
41782,11254610,11230052,3.0,4.0,2.8,3.2,0.6,0.6,4.0,2.0,,True,False,False,False,False,False
41783,11254611,11230052,4.0,2.0,1.6,3.2,0.4,0.6,3.0,6.0,,True,False,False,False,False,False
41784,11237371,11245331,4.0,2.0,1.4,2.2,0.4,0.0,3.0,2.0,,True,False,False,False,False,False
41785,11254611,11245331,4.0,3.0,1.6,2.2,0.4,0.0,4.0,0.0,,True,False,False,False,False,False
41786,11237371,11254610,1.0,1.0,1.4,2.8,0.4,0.6,3.0,1.0,,True,False,False,False,False,False
41787,11254610,11245331,4.0,1.0,2.8,2.2,0.6,0.0,2.0,1.0,,True,False,False,False,False,False
41788,11237371,11230052,4.0,6.0,1.4,3.2,0.4,0.6,6.0,3.0,,True,False,False,False,False,False
41789,11254610,11254611,1.0,1.0,2.8,2.4,0.6,0.4,1.0,2.0,,True,False,False,False,False,False
41790,11230052,11245331,3.0,3.0,1.8,2.2,0.0,0.0,3.0,3.0,,True,False,False,False,False,False
41791,11237371,11254611,2.0,3.0,1.4,2.4,0.4,0.4,3.0,0.0,,True,False,False,False,False,False
41792,11230052,11254610,1.0,4.0,1.8,2.8,0.0,0.6,2.0,4.0,,True,False,False,False,False,False
41793,11230052,11254611,1.0,3.0,1.8,2.4,0.0,0.4,2.0,4.0,,True,False,False,False,False,False
41794,11245331,11237371,3.0,4.0,1.8,2.6,0.0,0.4,0.0,5.0,,True,False,False,False,False,False
41795,11245331,11254611,1.0,3.0,1.8,2.4,0.0,0.4,3.0,3.0,,True,False,False,False,False,False
41796,11254610,11237371,2.0,1.0,2.8,2.6,0.6,0.4,3.0,3.0,,True,False,False,False,False,False
41797,11251414,11254820,0.0,2.0,2.2,3.0,0.8,0.6,,,,True,False,False,False,False,False
41798,11252578,11254819,4.0,1.0,1.6,2.4,0.0,0.0,,,,True,False,False,False,False,False
41799,11254021,11254820,3.0,3.0,2.4,3.0,0.2,0.6,,,,True,False,False,False,False,False
41800,11251414,11252578,2.0,2.0,2.2,2.8,0.8,0.6,,,,True,False,False,False,False,False
41801,11254021,11254819,4.0,5.0,2.4,2.4,0.2,0.0,,,,True,False,False,False,False,False
41802,11254820,11252578,1.0,1.0,2.4,2.8,0.2,0.6,,,,True,False,False,False,False,False
41803,11254021,11252578,1.0,2.0,2.4,2.8,0.2,0.6,,,,True,False,False,False,False,False
41804,11254819,11251414,1.0,3.0,2.6,2.4,0.2,0.6,,,,True,False,False,False,False,False
41805,11254021,11251414,2.0,3.0,2.4,2.4,0.2,0.6,,,,True,False,False,False,False,False
41806,11254819,11254820,2.0,3.0,2.6,3.0,0.2,0.6,,,,True,False,False,False,False,False
41807,11254820,11251414,6.0,1.0,2.4,2.4,0.2,0.6,,,,True,False,False,False,False,False
41808,11254819,11252578,4.0,1.0,2.6,2.8,0.2,0.6,,,,True,False,False,False,False,False
41809,11254820,11254021,4.0,1.0,2.4,2.2,0.2,0.4,,,,True,False,False,False,False,False
41810,11252578,11251414,2.0,3.0,1.6,2.4,0.0,0.6,,,,True,False,False,False,False,False
41811,11254819,11254021,6.0,1.0,2.6,2.2,0.2,0.4,,,,True,False,False,False,False,False
41812,11252578,11254820,3.0,2.0,1.6,3.0,0.0,0.6,,,,True,False,False,False,False,False
41813,11252578,11254021,2.0,2.0,1.6,2.2,0.0,0.4,,,,True,False,False,False,False,False
41814,11251414,11254819,2.0,3.0,2.2,2.4,0.8,0.0,,,,True,False,False,False,False,False
41815,11251414,11254021,2.0,1.0,2.2,2.2,0.8,0.4,,,,True,False,False,False,False,False
41816,11254820,11254819,0.0,1.0,2.4,2.4,0.2,0.0,,,,True,False,False,False,False,False
41817,11252538,11254824,3.0,3.0,1.4,1.6,0.4,0.2,,,,True,False,False,False,False,False
41818,11254825,11254826,4.0,1.0,3.2,2.0,1.0,0.0,,,,True,False,False,False,False,False
41819,11254827,11254824,2.0,3.0,2.0,1.6,0.2,0.2,,,,True,False,False,False,False,False
41820,11252538,11254825,2.0,1.0,1.4,3.2,0.4,0.4,,,,True,False,False,False,False,False
41821,11254827,11254826,5.0,4.0,2.0,2.0,0.2,0.0,,,,True,False,False,False,False,False
41822,11254824,11254825,1.0,4.0,4.0,3.2,0.4,0.4,,,,True,False,False,False,False,False
41823,11254827,11254825,4.0,2.0,2.0,3.2,0.2,0.4,,,,True,False,False,False,False,False
41824,11254826,11252538,4.0,3.0,3.0,2.4,0.6,0.4,,,,True,False,False,False,False,False
41825,11254827,11252538,5.0,2.0,2.0,2.4,0.2,0.4,,,,True,False,False,False,False,False
41826,11254826,11254824,2.0,3.0,3.0,1.6,0.6,0.2,,,,True,False,False,False,False,False
41827,11254824,11252538,2.0,5.0,4.0,2.4,0.4,0.4,,,,True,False,False,False,False,False
41828,11254826,11254825,3.0,2.0,3.0,3.2,0.6,0.4,,,,True,False,False,False,False,False
41829,11254824,11254827,2.0,4.0,4.0,3.8,0.4,0.2,,,,True,False,False,False,False,False
41830,11254825,11252538,0.0,2.0,3.2,2.4,1.0,0.4,,,,True,False,False,False,False,False
41831,11254826,11254827,5.0,4.0,3.0,3.8,0.6,0.2,,,,True,False,False,False,False,False
41832,11254825,11254824,2.0,3.0,3.2,1.6,1.0,0.2,,,,True,False,False,False,False,False
41833,11254825,11254827,2.0,3.0,3.2,3.8,1.0,0.2,,,,True,False,False,False,False,False
41834,11252538,11254826,4.0,3.0,1.4,2.0,0.4,0.0,,,,True,False,False,False,False,False
41835,11252538,11254827,2.0,4.0,1.4,3.8,0.4,0.2,,,,True,False,False,False,False,False
41836,11254824,11254826,3.0,5.0,4.0,2.0,0.4,0.0,,,,True,False,False,False,False,False
41837,11254866,11254867,1.0,1.0,2.6,1.8,0.8,0.2,,,,True,False,False,False,False,False
41838,11254868,11254869,3.0,2.0,2.6,2.4,0.6,0.2,,,,True,False,False,False,False,False
41839,11254870,11254867,4.0,4.0,3.0,1.8,0.0,0.2,,,,True,False,False,False,False,False
41840,11254866,11254868,3.0,1.0,2.6,3.2,0.8,0.6,,,,True,False,False,False,False,False
41841,11254870,11254869,1.0,1.0,3.0,2.4,0.0,0.2,,,,True,False,False,False,False,False
41842,11254867,11254868,4.0,6.0,1.6,3.2,0.0,0.6,,,,True,False,False,False,False,False
41843,11254870,11254868,3.0,4.0,3.0,3.2,0.0,0.6,,,,True,False,False,False,False,False
41844,11254869,11254866,0.0,3.0,1.4,1.4,0.0,0.2,,,,True,False,False,False,False,False
41845,11254870,11254866,1.0,2.0,3.0,1.4,0.0,0.2,,,,True,False,False,False,False,False
41846,11254869,11254867,2.0,4.0,1.4,1.8,0.0,0.2,,,,True,False,False,False,False,False
41847,11254867,11254866,3.0,2.0,1.6,1.4,0.0,0.2,,,,True,False,False,False,False,False
41848,11254869,11254868,6.0,4.0,1.4,3.2,0.0,0.6,,,,True,False,False,False,False,False
41849,11254867,11254870,3.0,2.0,1.6,2.8,0.0,0.2,,,,True,False,False,False,False,False
41850,11254868,11254866,2.0,3.0,2.6,1.4,0.6,0.2,,,,True,False,False,False,False,False
41851,11254869,11254870,2.0,2.0,1.4,2.8,0.0,0.2,,,,True,False,False,False,False,False
41852,11254868,11254867,5.0,4.0,2.6,1.8,0.6,0.2,,,,True,False,False,False,False,False
41853,11254868,11254870,6.0,1.0,2.6,2.8,0.6,0.2,,,,True,False,False,False,False,False
41854,11254866,11254869,2.0,1.0,2.6,2.4,0.8,0.2,,,,True,False,False,False,False,False
41855,11254866,11254870,3.0,2.0,2.6,2.8,0.8,0.2,,,,True,False,False,False,False,False
41856,11254867,11254869,6.0,1.0,1.6,2.4,0.0,0.2,,,,True,False,False,False,False,False
41857,11236957,11228249,4.0,1.0,2.0,2.2,0.2,0.4,,,,True,False,False,False,False,False
41858,11254896,11224734,2.0,2.0,1.4,3.6,0.0,0.8,,,,True,False,False,False,False,False
41859,11235253,11228249,3.0,2.0,2.4,2.2,0.4,0.4,,,,True,False,False,False,False,False
41860,11236957,11254896,2.0,2.0,2.0,2.4,0.2,0.4,,,,True,False,False,False,False,False
41861,11235253,11224734,3.0,2.0,2.4,3.6,0.4,0.8,,,,True,False,False,False,False,False
41862,11228249,11254896,4.0,0.0,3.0,2.4,0.6,0.4,,,,True,False,False,False,False,False
41863,11235253,11254896,0.0,2.0,2.4,2.4,0.4,0.4,,,,True,False,False,False,False,False
41864,11224734,11236957,0.0,0.0,3.2,1.4,0.6,0.4,,,,True,False,False,False,False,False
41865,11235253,11236957,1.0,2.0,2.4,1.4,0.4,0.4,,,,True,False,False,False,False,False
41866,11224734,11228249,2.0,3.0,3.2,2.2,0.6,0.4,,,,True,False,False,False,False,False
41867,11228249,11236957,3.0,2.0,3.0,1.4,0.6,0.4,,,,True,False,False,False,False,False
41868,11224734,11254896,2.0,1.0,3.2,2.4,0.6,0.4,,,,True,False,False,False,False,False
41869,11228249,11235253,5.0,2.0,3.0,2.6,0.6,0.6,,,,True,False,False,False,False,False
41870,11254896,11236957,2.0,3.0,1.4,1.4,0.0,0.4,,,,True,False,False,False,False,False
41871,11224734,11235253,1.0,2.0,3.2,2.6,0.6,0.6,,,,True,False,False,False,False,False
41872,11254896,11228249,3.0,2.0,1.4,2.2,0.0,0.4,,,,True,False,False,False,False,False
41873,11254896,11235253,0.0,4.0,1.4,2.6,0.0,0.6,,,,True,False,False,False,False,False
41874,11236957,11224734,2.0,0.0,2.0,3.6,0.2,0.8,,,,True,False,False,False,False,False
41875,11236957,11235253,2.0,2.0,2.0,2.6,0.2,0.6,,,,True,False,False,False,False,False
41876,11228249,11224734,3.0,2.0,3.0,3.6,0.6,0.8,,,,True,False,False,False,False,False
41877,11241274,11243204,0.0,3.0,1.0,2.2,0.2,0.6,,,,True,False,False,False,False,False
41878,11224840,11224842,1.0,2.0,1.8,1.8,0.0,0.4,,,,True,False,False,False,False,False
41879,11228198,11243204,0.0,1.0,2.2,2.2,0.4,0.6,,,,True,False,False,False,False,False
41880,11241274,11224840,2.0,2.0,1.0,1.2,0.2,0.0,,,,True,False,False,False,False,False
41881,11228198,11224842,3.0,4.0,2.2,1.8,0.4,0.4,,,,True,False,False,False,False,False
41882,11243204,11224840,2.0,5.0,2.4,1.2,0.4,0.0,,,,True,False,False,False,False,False
41883,11233193,11254932,1.0,3.0,2.2,2.2,0.2,0.6,,,,True,False,False,False,False,False
41884,11236929,11222173,1.0,2.0,2.0,2.0,0.6,0.6,,,,True,False,False,False,False,False
41885,11228198,11224840,1.0,2.0,2.2,1.2,0.4,0.0,,,,True,False,False,False,False,False
41886,11224842,11241274,1.0,2.0,1.6,2.0,0.4,0.4,,,,True,False,False,False,False,False
41887,11244904,11254932,1.0,1.0,2.0,2.2,0.4,0.6,,,,True,False,False,False,False,False
41888,11233193,11236929,3.0,3.0,2.2,1.2,0.2,0.2,,,,True,False,False,False,False,False
41889,11228198,11241274,0.0,0.0,2.2,2.0,0.4,0.4,,,,True,False,False,False,False,False
41890,11224842,11243204,2.0,3.0,1.6,2.2,0.4,0.6,,,,True,False,False,False,False,False
41891,11244904,11222173,2.0,1.0,2.0,2.0,0.4,0.6,,,,True,False,False,False,False,False
41892,11254932,11236929,1.0,2.0,1.4,1.2,0.2,0.2,,,,True,False,False,False,False,False
41893,11244904,11236929,3.0,1.0,2.0,1.2,0.4,0.2,,,,True,False,False,False,False,False
41894,11222173,11233193,2.0,2.0,3.0,1.0,0.8,0.2,,,,True,False,False,False,False,False
41895,11243204,11241274,3.0,1.0,2.4,2.0,0.4,0.4,,,,True,False,False,False,False,False
41896,11224842,11224840,3.0,4.0,1.6,1.2,0.4,0.0,,,,True,False,False,False,False,False
41897,11244904,11233193,2.0,2.0,2.0,1.0,0.4,0.2,,,,True,False,False,False,False,False
41898,11222173,11254932,2.0,2.0,3.0,2.2,0.8,0.6,,,,True,False,False,False,False,False
41899,11243204,11228198,2.0,2.0,2.4,2.4,0.4,0.6,,,,True,False,False,False,False,False
41900,11224840,11241274,2.0,2.0,1.8,2.0,0.0,0.4,,,,True,False,False,False,False,False
41901,11254932,11233193,1.0,4.0,1.4,1.0,0.2,0.2,,,,True,False,False,False,False,False
41902,11222173,11236929,3.0,2.0,3.0,1.2,0.8,0.2,,,,True,False,False,False,False,False
41903,11224842,11228198,4.0,2.0,1.6,2.4,0.4,0.6,,,,True,False,False,False,False,False
41904,11224840,11243204,1.0,4.0,1.8,2.2,0.0,0.6,,,,True,False,False,False,False,False
41905,11254932,11244904,0.0,1.0,1.4,1.2,0.2,0.6,,,,True,False,False,False,False,False
41906,11236929,11233193,3.0,3.0,2.0,1.0,0.6,0.2,,,,True,False,False,False,False,False
41907,11224840,11228198,2.0,2.0,1.8,2.4,0.0,0.6,,,,True,False,False,False,False,False
41908,11241274,11224842,4.0,0.0,1.0,1.8,0.2,0.4,,,,True,False,False,False,False,False
41909,11222173,11244904,2.0,3.0,3.0,1.2,0.8,0.6,,,,True,False,False,False,False,False
41910,11236929,11254932,0.0,2.0,2.0,2.2,0.6,0.6,,,,True,False,False,False,False,False
41911,11241274,11228198,2.0,3.0,1.0,2.4,0.2,0.6,,,,True,False,False,False,False,False
41912,11243204,11224842,4.0,2.0,2.4,1.8,0.4,0.4,,,,True,False,False,False,False,False
41913,11236929,11244904,2.0,1.0,2.0,1.2,0.6,0.6,,,,True,False,False,False,False,False
41914,11233193,11222173,3.0,1.0,2.2,2.0,0.2,0.6,,,,True,False,False,False,False,False
41915,11243212,11238581,2.0,1.0,1.8,2.0,0.6,0.2,,,,True,False,False,False,False,False
41916,11254957,11254958,2.0,3.0,2.2,2.8,0.2,0.8,,,,True,False,False,False,False,False
41917,11233193,11244904,1.0,2.0,2.2,1.2,0.2,0.6,,,,True,False,False,False,False,False
41918,11254932,11222173,1.0,0.0,1.4,2.0,0.2,0.6,,,,True,False,False,False,False,False
41919,11238257,11238581,5.0,4.0,2.0,2.0,0.2,0.2,,,,True,False,False,False,False,False
41920,11243212,11254957,3.0,0.0,1.8,1.25,0.6,0.2,,,,True,False,False,False,False,False
41921,11241243,11247849,2.0,1.0,2.0,1.4,0.6,0.2,,,,True,False,False,False,False,False
41922,11248476,11239021,1.0,1.0,1.6,0.4,0.4,0.0,,,,True,False,False,False,False,False
41923,11238257,11254958,3.0,4.0,2.0,2.8,0.2,0.8,,,,True,False,False,False,False,False
41924,11238581,11254957,4.0,3.0,2.2,1.25,0.2,0.2,,,,True,False,False,False,False,False
41925,11222482,11247849,4.0,1.0,2.6,1.4,0.4,0.2,,,,True,False,False,False,False,False
41926,11241243,11248476,1.0,2.0,2.0,1.4,0.6,0.2,,,,True,False,False,False,False,False
41927,11238257,11254957,4.0,1.0,2.0,1.25,0.2,0.2,,,,True,False,False,False,False,False
41928,11254958,11243212,2.0,0.0,1.6,1.4,0.4,0.4,,,,True,False,False,False,False,False
41929,11222482,11239021,1.0,2.0,2.6,0.4,0.4,0.0,,,,True,False,False,False,False,False
41930,11247849,11248476,1.0,1.0,1.2,1.4,0.2,0.2,,,,True,False,False,False,False,False
41931,11238257,11243212,2.0,1.0,2.0,1.4,0.2,0.4,,,,True,False,False,False,False,False
41932,11254958,11238581,1.0,2.0,1.6,2.0,0.4,0.2,,,,True,False,False,False,False,False
41933,11222482,11248476,1.0,1.0,2.6,1.4,0.4,0.2,,,,True,False,False,False,False,False
41934,11239021,11241243,3.0,0.0,1.8,1.6,0.4,0.4,,,,True,False,False,False,False,False
41935,11238581,11243212,1.0,1.0,2.2,1.4,0.2,0.4,,,,True,False,False,False,False,False
41936,11254958,11254957,3.0,2.0,1.6,1.25,0.4,0.2,,,,True,False,False,False,False,False
41937,11222482,11241243,2.0,3.0,2.6,1.6,0.4,0.4,,,,True,False,False,False,False,False
41938,11239021,11247849,2.0,0.0,1.8,1.4,0.4,0.2,,,,True,False,False,False,False,False
41939,11238581,11238257,3.0,1.0,2.2,2.0,0.2,0.4,,,,True,False,False,False,False,False
41940,11254957,11243212,3.0,2.0,2.2,1.4,0.2,0.4,,,,True,False,False,False,False,False
41941,11254958,11238257,1.0,2.0,1.6,2.0,0.4,0.4,,,,True,False,False,False,False,False
41942,11254957,11238581,3.0,2.0,2.2,2.0,0.2,0.2,,,,True,False,False,False,False,False
41943,11247849,11241243,2.0,3.0,1.2,1.6,0.2,0.4,,,,True,False,False,False,False,False
41944,11239021,11248476,1.0,2.0,1.8,1.4,0.4,0.2,,,,True,False,False,False,False,False
41945,11254957,11238257,6.0,2.0,2.2,2.0,0.2,0.4,,,,True,False,False,False,False,False
41946,11243212,11254958,0.0,2.0,1.8,2.8,0.6,0.8,,,,True,False,False,False,False,False
41947,11247849,11222482,3.0,2.0,1.2,2.2,0.2,0.4,,,,True,False,False,False,False,False
41948,11248476,11241243,1.0,0.0,1.6,1.6,0.4,0.4,,,,True,False,False,False,False,False
41949,11243212,11238257,0.0,1.0,1.8,2.0,0.6,0.4,,,,True,False,False,False,False,False
41950,11238581,11254958,2.0,3.0,2.2,2.8,0.2,0.8,,,,True,False,False,False,False,False
41951,11239021,11222482,4.0,2.0,1.8,2.2,0.4,0.4,,,,True,False,False,False,False,False
41952,11248476,11247849,2.0,1.0,1.6,1.4,0.4,0.2,,,,True,False,False,False,False,False
41953,11248476,11222482,1.0,3.0,1.6,2.2,0.4,0.4,,,,True,False,False,False,False,False
41954,11241243,11239021,3.0,1.0,2.0,0.4,0.6,0.0,,,,True,False,False,False,False,False
41955,11241243,11222482,2.0,3.0,2.0,2.2,0.6,0.4,,,,True,False,False,False,False,False
41956,11247849,11239021,3.0,1.0,1.2,0.4,0.2,0.0,,,,True,False,False,False,False,False
41957,11255046,11237037,4.0,4.0,2.8,3.0,0.4,0.2,,,,True,False,False,False,False,False
41958,11223430,11249585,0.0,2.0,2.2,1.2,0.2,0.2,,,,True,False,False,False,False,False
41959,11250372,11233194,3.0,2.0,0.8,2.6,0.0,0.8,,,,True,False,False,False,False,False
41960,11255045,11245643,4.0,1.0,0.8,1.2,0.4,0.2,,,,True,False,False,False,False,False
41961,11222338,11237037,6.0,3.0,1.8,3.0,0.2,0.2,,,,True,False,False,False,False,False
41962,11255046,11223430,2.0,1.0,2.8,2.2,0.4,0.2,,,,True,False,False,False,False,False
41963,11227896,11233194,2.0,0.0,2.0,2.6,0.6,0.8,,,,True,False,False,False,False,False
41964,11250372,11255045,0.0,3.0,0.8,1.6,0.0,0.6,,,,True,False,False,False,False,False
41965,11222338,11249585,6.0,1.0,1.8,1.2,0.2,0.2,,,,True,False,False,False,False,False
41966,11237037,11223430,2.0,2.0,3.0,2.2,0.6,0.2,,,,True,False,False,False,False,False
41967,11227896,11245643,3.0,2.0,2.0,1.2,0.6,0.2,3.0,2.0,,True,False,False,False,False,False
41968,11233194,11255045,2.0,1.0,1.2,1.6,0.2,0.6,,,,True,False,False,False,False,False
41969,11222338,11223430,2.0,5.0,1.8,2.2,0.2,0.2,,,,True,False,False,False,False,False
41970,11249585,11255046,1.0,1.0,1.8,2.8,0.2,0.4,,,,True,False,False,False,False,False
41971,11227896,11255045,0.0,2.0,2.0,1.6,0.6,0.6,,,,True,False,False,False,False,False
41972,11245643,11250372,2.0,3.0,1.2,2.2,0.0,0.8,,,,True,False,False,False,False,False
41973,11222338,11255046,5.0,4.0,1.8,2.8,0.2,0.4,,,,True,False,False,False,False,False
41974,11249585,11237037,0.0,1.0,1.8,3.0,0.2,0.2,,,,True,False,False,False,False,False
41975,11227896,11250372,3.0,1.0,2.0,2.2,0.6,0.8,,,,True,False,False,False,False,False
41976,11245643,11233194,1.0,1.0,1.2,2.6,0.0,0.8,,,,True,False,False,False,False,False
41977,11237037,11255046,5.0,4.0,3.0,2.8,0.6,0.4,,,,True,False,False,False,False,False
