,id,home,away,home_goals,away_goals,tot_goals,goals_over_under,odd_goals_over1,odd_goals_under1,asian_handicap1,team_ah1,odds_ah1,asian_handicap2,team_ah2,odds_ah2,goal_line1,type_gl1,odds_gl1,goal_line2,type_gl2,odds_gl2,double_chance1,odds_dc1,double_chance2,odds_dc2,double_chance3,odds_dc3,draw_no_bet_team1,odds_dnb1,draw_no_bet_team2,odds_dnb2,event_day,media_goals_home,media_victories_home,media_goals_away,media_victories_away,h2h_mean,home_h2h_mean,away_h2h_mean,res_goals_over_under,asian_handicap1_1,asian_handicap1_2,asian_handicap2_1,asian_handicap2_2,diff_goals,ah1_indefinido,ah1_negativo,ah1_positivo,ah1_reembolso,ah2_indefinido,ah2_negativo,ah2_positivo,ah2_reembolso,goal_line1_1,goal_line1_2,goal_line2_1,goal_line2_2,gl1_indefinido,gl1_negativo,gl1_positivo,gl1_reembolso,gl2_indefinido,gl2_negativo,gl2_positivo,gl2_reembolso,res_double_chance1,res_double_chance2,res_double_chance3,dnb1_ganha,dnb1_indefinido,dnb1_perde,dnb1_reembolso,dnb2_ganha,dnb2_indefinido,dnb2_perde,dnb2_reembolso
68,173319612,11245284,11251500,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,0,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,1,0,False,True,False,False,False,True,False,False
69,173319614,11249725,11262183,4,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,4,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,0,1,False,True,False,False,False,True,False,False
70,173319618,11249725,11251500,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,-1,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,True,False,False,False,True,False,False
71,173319620,11234835,11245284,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,1,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,0,1,False,True,False,False,False,True,False,False
72,173319622,11234835,11251500,1,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,-3,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,True,False,False,False,True,False,False
73,173319630,11262183,11245284,2,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,-2,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,True,False,False,False,True,False,False
74,173361750,11233155,11256629,3,0,3,2.5,1.444,2.625,,,,,,,,,,,,,Juventus (Dempsey) or Draw,1.444,Draw or Lazio (Potter),1.500,Juventus (Dempsey) or Lazio (Potter),1.250,1,1.800,2,1.909,20250420,,,,,,,,True,,,,,3,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,0,1,True,False,False,False,False,False,True,False
75,173361755,11254932,11233628,1,3,4,2.5,1.200,4.333,,,,,,,,,,,,,Inter (Klaus) or Draw,1.500,Draw or Napoli (Vendetta),1.500,Inter (Klaus) or Napoli (Vendetta),1.181,1,1.833,2,1.833,20250420,,,,,,,,True,,,,,-2,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
76,173361759,11224845,11256629,1,0,1,2.5,1.300,3.400,"0.0, -0.5",1,1.850,"0.0, +0.5",2,1.850,3.5,1.0,1.800,3.5,2.0,1.900,AC Milan (Jack) or Draw,1.333,Draw or Lazio (Potter),1.600,AC Milan (Jack) or Lazio (Potter),1.222,1,1.615,2,2.200,20250420,,,,,,,,False,0.0,-0.5,0.0,0.5,1,False,True,False,False,False,True,False,False,3.5,3.5,3.5,3.5,False,True,False,False,False,False,True,False,1,0,1,True,False,False,False,False,False,True,False
77,173361763,11233155,11254932,2,1,3,2.5,1.571,2.350,0.0,1,1.825,0.0,2,1.875,3.0,1.0,1.875,3.0,2.0,1.825,Juventus (Dempsey) or Draw,1.444,Draw or Inter (Klaus),1.444,Juventus (Dempsey) or Inter (Klaus),1.285,1,1.833,2,1.833,20250420,,,,,,,,True,0.0,0.0,0.0,0.0,1,False,True,False,False,False,True,False,False,3.0,3.0,3.0,3.0,False,False,False,True,False,False,False,True,1,0,1,True,False,False,False,False,False,True,False
78,173361769,11224845,11233628,2,1,3,2.5,1.300,3.400,"0.0, -0.5",1,1.875,"0.0, +0.5",2,1.825,3.5,1.0,1.800,3.5,2.0,1.900,AC Milan (Jack) or Draw,1.363,Draw or Napoli (Vendetta),1.600,AC Milan (Jack) or Napoli (Vendetta),1.222,1,1.666,2,2.100,20250420,,,,,,,,True,0.0,-0.5,0.0,0.5,1,False,True,False,False,False,True,False,False,3.5,3.5,3.5,3.5,False,True,False,False,False,False,True,False,1,0,1,True,False,False,False,False,False,True,False
79,173361773,11256629,11254932,3,3,6,2.5,1.300,3.400,0.0,1,1.875,0.0,2,1.825,3.5,1.0,1.800,3.5,2.0,1.900,Lazio (Potter) or Draw,1.500,Draw or Inter (Klaus),1.444,Lazio (Potter) or Inter (Klaus),1.222,1,1.833,2,1.833,20250420,,,,,,,,True,0.0,0.0,0.0,0.0,0,False,False,False,True,False,False,False,True,3.5,3.5,3.5,3.5,False,False,True,False,False,True,False,False,1,1,0,False,False,False,True,False,False,False,True
80,173361778,11224845,11254932,1,0,1,2.5,1.333,3.250,"0.0, -0.5",1,1.925,"0.0, +0.5",2,1.775,3.5,1.0,1.825,3.5,2.0,1.875,AC Milan (Jack) or Draw,1.363,Draw or Inter (Klaus),1.550,AC Milan (Jack) or Inter (Klaus),1.250,1,1.666,2,2.100,20250420,,,,,,,,False,0.0,-0.5,0.0,0.5,1,False,True,False,False,False,True,False,False,3.5,3.5,3.5,3.5,False,True,False,False,False,False,True,False,1,0,1,True,False,False,False,False,False,True,False
81,173361791,11233628,11233155,1,1,2,2.5,1.333,3.250,0.0,1,1.950,0.0,2,1.750,3.5,1.0,1.850,3.5,2.0,1.850,Napoli (Vendetta) or Draw,1.500,Draw or Juventus (Dempsey),1.400,Napoli (Vendetta) or Juventus (Dempsey),1.250,1,2.000,2,1.727,20250420,,,,,,,,False,0.0,0.0,0.0,0.0,0,False,False,False,True,False,False,False,True,3.5,3.5,3.5,3.5,False,True,False,False,False,False,True,False,1,1,0,False,False,False,True,False,False,False,True
82,173361799,11224845,11233155,1,1,2,2.5,1.800,2.000,"0.0, -0.5",1,1.975,"0.0, +0.5",2,1.725,2.5,1.0,1.775,2.5,2.0,1.925,AC Milan (Jack) or Draw,1.300,Draw or Juventus (Dempsey),1.500,AC Milan (Jack) or Juventus (Dempsey),1.333,1,1.666,2,2.100,20250420,,,,,,,,False,0.0,-0.5,0.0,0.5,0,False,False,False,True,False,False,False,True,2.5,2.5,2.5,2.5,False,True,False,False,False,False,True,False,1,1,0,False,False,False,True,False,False,False,True
83,173361803,11233628,11256629,1,2,3,2.5,1.250,3.750,0.0,1,1.850,0.0,2,1.850,"3.5, 4.0",1.0,1.825,"3.5, 4.0",2.0,1.875,Napoli (Vendetta) or Draw,1.500,Draw or Lazio (Potter),1.500,Napoli (Vendetta) or Lazio (Potter),1.200,1,1.833,2,1.833,20250420,,,,,,,,True,0.0,0.0,0.0,0.0,-1,False,False,True,False,False,False,True,False,3.5,4.0,3.5,4.0,False,True,False,False,False,False,True,False,0,1,1,False,False,True,False,True,False,False,False
84,173361810,11256629,11233155,1,1,2,2.5,1.333,3.250,0.0,1,1.900,0.0,2,1.800,3.5,1.0,1.850,3.5,2.0,1.850,Lazio (Potter) or Draw,1.500,Draw or Juventus (Dempsey),1.444,Lazio (Potter) or Juventus (Dempsey),1.250,1,1.909,2,1.800,20250420,,,,,,,,False,0.0,0.0,0.0,0.0,0,False,False,False,True,False,False,False,True,3.5,3.5,3.5,3.5,False,True,False,False,False,False,True,False,1,1,0,False,False,False,True,False,False,False,True
85,173361814,11233628,11254932,2,0,2,2.5,1.200,4.333,0.0,1,1.850,0.0,2,1.850,4.0,1.0,1.775,4.0,2.0,1.925,Napoli (Vendetta) or Draw,1.500,Draw or Inter (Klaus),1.500,Napoli (Vendetta) or Inter (Klaus),1.200,1,1.833,2,1.833,20250420,,,,,,,,False,0.0,0.0,0.0,0.0,2,False,True,False,False,False,True,False,False,4.0,4.0,4.0,4.0,False,True,False,False,False,False,True,False,1,0,1,True,False,False,False,False,False,True,False
86,173361818,11256629,11224845,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,1,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,0,1,False,True,False,False,False,True,False,False
87,173361822,11254932,11233155,3,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,2,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,0,1,False,True,False,False,False,True,False,False
88,173361826,11233628,11224845,1,2,3,2.5,1.363,3.000,,,,,,,,,,,,,Napoli (Vendetta) or Draw,1.615,Draw or AC Milan (Jack),1.300,Napoli (Vendetta) or AC Milan (Jack),1.250,1,2.250,2,1.571,20250420,,,,,,,,True,,,,,-1,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
89,173361831,11254932,11256629,1,2,3,2.5,1.300,3.400,,,,,,,,,,,,,Inter (Klaus) or Draw,1.444,Draw or Lazio (Potter),1.500,Inter (Klaus) or Lazio (Potter),1.250,1,1.833,2,1.833,20250420,,,,,,,,True,,,,,-1,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
90,173361842,11254932,11224845,1,1,2,2.5,1.300,3.400,"0.0, +0.5",1,1.775,"0.0, -0.5",2,1.925,3.5,1.0,1.800,3.5,2.0,1.900,Inter (Klaus) or Draw,1.550,Draw or AC Milan (Jack),1.363,Inter (Klaus) or AC Milan (Jack),1.250,1,2.100,2,1.666,20250420,,,,,,,,False,0.0,0.5,0.0,-0.5,0,False,False,False,True,False,False,False,True,3.5,3.5,3.5,3.5,False,True,False,False,False,False,True,False,1,1,0,False,False,False,True,False,False,False,True
91,173361848,11233155,11233628,2,2,4,2.5,1.533,2.375,0.0,1,1.775,0.0,2,1.925,3.0,1.0,1.800,3.0,2.0,1.900,Juventus (Dempsey) or Draw,1.400,Draw or Napoli (Vendetta),1.500,Juventus (Dempsey) or Napoli (Vendetta),1.285,1,1.800,2,1.909,20250420,,,,,,,,True,0.0,0.0,0.0,0.0,0,False,False,False,True,False,False,False,True,3.0,3.0,3.0,3.0,False,False,True,False,False,True,False,False,1,1,0,False,False,False,True,False,False,False,True
92,173361854,11233155,11224845,0,0,0,2.5,1.800,2.000,,,,,,,,,,,,,Juventus (Dempsey) or Draw,1.700,Draw or AC Milan (Jack),1.222,Juventus (Dempsey) or AC Milan (Jack),1.300,1,2.625,2,1.444,20250420,,,,,,,,False,,,,,0,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,1,0,False,False,False,True,False,False,False,True
93,173361859,11256629,11233628,2,3,5,2.5,1.285,3.500,,,,,,,,,,,,,Lazio (Potter) or Draw,1.500,Draw or Napoli (Vendetta),1.500,Lazio (Potter) or Napoli (Vendetta),1.222,1,1.833,2,1.833,20250420,,,,,,,,True,,,,,-1,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
94,173361869,11250993,11228739,3,0,3,2.5,1.333,3.250,,,,,,,,,,,,,Arsenal (Dempsey) or Draw,1.444,Draw or Inter (Potter),1.500,Arsenal (Dempsey) or Inter (Potter),1.250,1,1.800,2,1.909,20250420,,,,,,,,True,,,,,3,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,0,1,True,False,False,False,False,False,True,False
95,173361882,11253639,11238013,2,0,2,2.5,1.200,4.333,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,2,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,0,1,False,True,False,False,False,True,False,False
96,173361893,11235937,11228739,5,0,5,2.5,1.444,2.625,,,,,,,,,,,,,Bayern (Jack) or Draw,1.333,Draw or Inter (Potter),1.615,Bayern (Jack) or Inter (Potter),1.222,1,1.615,2,2.200,20250420,,,,,,,,True,,,,,5,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,0,1,True,False,False,False,False,False,True,False
97,173361902,11250993,11253639,1,3,4,2.5,1.500,2.500,,,,,,,,,,,,,Arsenal (Dempsey) or Draw,1.444,Draw or Real Madrid (Klaus),1.444,Arsenal (Dempsey) or Real Madrid (Klaus),1.285,1,1.833,2,1.833,20250420,,,,,,,,True,,,,,-2,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
98,173361908,11235937,11238013,3,2,5,2.5,1.300,3.400,"0.0, -0.5",1,1.875,"0.0, +0.5",2,1.825,3.5,1.0,1.800,3.5,2.0,1.900,Bayern (Jack) or Draw,1.333,Draw or PSG (Vendetta),1.600,Bayern (Jack) or PSG (Vendetta),1.222,1,1.615,2,2.200,20250420,,,,,,,,True,0.0,-0.5,0.0,0.5,1,False,True,False,False,False,True,False,False,3.5,3.5,3.5,3.5,False,False,True,False,False,True,False,False,1,0,1,True,False,False,False,False,False,True,False
99,173361914,11228739,11253639,0,2,2,2.5,1.333,3.250,0.0,1,1.875,0.0,2,1.825,3.5,1.0,1.800,3.5,2.0,1.900,Inter (Potter) or Draw,1.444,Draw or Real Madrid (Klaus),1.444,Inter (Potter) or Real Madrid (Klaus),1.250,1,1.833,2,1.833,20250420,,,,,,,,False,0.0,0.0,0.0,0.0,-2,False,False,True,False,False,False,True,False,3.5,3.5,3.5,3.5,False,True,False,False,False,False,True,False,0,1,1,False,False,True,False,True,False,False,False
100,173361918,11235937,11253639,3,2,5,2.5,1.533,2.375,"0.0, -0.5",1,1.925,"0.0, +0.5",2,1.775,3.0,1.0,1.825,3.0,2.0,1.875,Bayern (Jack) or Draw,1.333,Draw or Real Madrid (Klaus),1.550,Bayern (Jack) or Real Madrid (Klaus),1.250,1,1.666,2,2.100,20250420,,,,,,,,True,0.0,-0.5,0.0,0.5,1,False,True,False,False,False,True,False,False,3.0,3.0,3.0,3.0,False,False,True,False,False,True,False,False,1,0,1,True,False,False,False,False,False,True,False
101,173361922,11238013,11250993,3,1,4,2.5,1.533,2.375,0.0,1,1.950,0.0,2,1.750,3.0,1.0,1.825,3.0,2.0,1.875,PSG (Vendetta) or Draw,1.500,Draw or Arsenal (Dempsey),1.400,PSG (Vendetta) or Arsenal (Dempsey),1.285,1,2.000,2,1.727,20250420,,,,,,,,True,0.0,0.0,0.0,0.0,2,False,True,False,False,False,True,False,False,3.0,3.0,3.0,3.0,False,False,True,False,False,True,False,False,1,0,1,True,False,False,False,False,False,True,False
102,173361926,11235937,11250993,0,0,0,2.5,2.200,1.650,"0.0, -0.5",1,1.950,"0.0, +0.5",2,1.750,"2.0, 2.5",1.0,1.875,"2.0, 2.5",2.0,1.825,Bayern (Jack) or Draw,1.300,Draw or Arsenal (Dempsey),1.500,Bayern (Jack) or Arsenal (Dempsey),1.333,1,1.615,2,2.200,20250420,,,,,,,,False,0.0,-0.5,0.0,0.5,0,False,False,False,True,False,False,False,True,2.0,2.5,2.0,2.5,False,True,False,False,False,False,True,False,1,1,0,False,False,False,True,False,False,False,True
103,173361930,11238013,11228739,4,2,6,2.5,1.200,4.333,0.0,1,1.875,0.0,2,1.825,4.0,1.0,1.850,4.0,2.0,1.850,PSG (Vendetta) or Draw,1.500,Draw or Inter (Potter),1.444,PSG (Vendetta) or Inter (Potter),1.181,1,1.833,2,1.833,20250420,,,,,,,,True,0.0,0.0,0.0,0.0,2,False,True,False,False,False,True,False,False,4.0,4.0,4.0,4.0,False,False,True,False,False,True,False,False,1,0,1,True,False,False,False,False,False,True,False
104,173361935,11228739,11250993,2,3,5,2.5,1.400,2.750,0.0,1,1.900,0.0,2,1.800,3.5,1.0,1.775,3.5,2.0,1.925,Inter (Potter) or Draw,1.500,Draw or Arsenal (Dempsey),1.444,Inter (Potter) or Arsenal (Dempsey),1.250,1,1.909,2,1.800,20250420,,,,,,,,True,0.0,0.0,0.0,0.0,-1,False,False,True,False,False,False,True,False,3.5,3.5,3.5,3.5,False,False,True,False,False,True,False,False,0,1,1,False,False,True,False,True,False,False,False
105,173361939,11238013,11253639,1,3,4,2.5,1.222,4.000,0.0,1,1.825,0.0,2,1.875,4.0,1.0,1.875,4.0,2.0,1.825,PSG (Vendetta) or Draw,1.444,Draw or Real Madrid (Klaus),1.500,PSG (Vendetta) or Real Madrid (Klaus),1.200,1,1.833,2,1.833,20250420,,,,,,,,True,0.0,0.0,0.0,0.0,-2,False,False,True,False,False,False,True,False,4.0,4.0,4.0,4.0,False,False,False,True,False,False,False,True,0,1,1,False,False,True,False,True,False,False,False
106,173361946,11228739,11235937,1,2,3,2.5,1.400,2.750,"0.0, +0.5",1,1.875,"0.0, -0.5",2,1.825,"3.0, 3.5",1.0,1.800,"3.0, 3.5",2.0,1.900,Inter (Potter) or Draw,1.615,Draw or Bayern (Jack),1.300,Inter (Potter) or Bayern (Jack),1.250,1,2.250,2,1.571,20250420,,,,,,,,True,0.0,0.5,0.0,-0.5,-1,False,False,True,False,False,False,True,False,3.0,3.5,3.0,3.5,False,False,False,True,False,False,False,True,0,1,1,False,False,True,False,True,False,False,False
107,173361951,11253639,11250993,1,1,2,2.5,1.500,2.500,0.0,1,1.850,0.0,2,1.850,3.0,1.0,1.775,3.0,2.0,1.925,Real Madrid (Klaus) or Draw,1.444,Draw or Arsenal (Dempsey),1.444,Real Madrid (Klaus) or Arsenal (Dempsey),1.285,1,1.833,2,1.833,20250420,,,,,,,,False,0.0,0.0,0.0,0.0,0,False,False,False,True,False,False,False,True,3.0,3.0,3.0,3.0,False,True,False,False,False,False,True,False,1,1,0,False,False,False,True,False,False,False,True
108,173361957,11238013,11235937,1,2,3,2.5,1.363,3.000,"0.0, +0.5",1,1.850,"0.0, -0.5",2,1.850,3.5,1.0,1.875,3.5,2.0,1.825,,,,,,,,,,,20250420,,,,,,,,True,0.0,0.5,0.0,-0.5,-1,False,False,True,False,False,False,True,False,3.5,3.5,3.5,3.5,False,True,False,False,False,False,True,False,0,1,1,False,True,False,False,False,True,False,False
109,173361969,11253639,11228739,3,3,6,2.5,1.300,3.400,0.0,1,1.825,0.0,2,1.875,3.5,1.0,1.775,3.5,2.0,1.925,,,,,,,,,,,20250420,,,,,,,,True,0.0,0.0,0.0,0.0,0,False,False,False,True,False,False,False,True,3.5,3.5,3.5,3.5,False,False,True,False,False,True,False,False,1,1,0,False,True,False,False,False,True,False,False
110,173361981,11253639,11235937,3,3,6,2.5,1.533,2.375,"0.0, +0.5",1,1.775,"0.0, -0.5",2,1.925,3.0,1.0,1.825,3.0,2.0,1.875,Real Madrid (Klaus) or Draw,1.550,Draw or Bayern (Jack),1.333,Real Madrid (Klaus) or Bayern (Jack),1.250,1,2.100,2,1.666,20250420,,,,,,,,True,0.0,0.5,0.0,-0.5,0,False,False,False,True,False,False,False,True,3.0,3.0,3.0,3.0,False,False,True,False,False,True,False,False,1,1,0,False,False,False,True,False,False,False,True
111,173361987,11250993,11238013,1,2,3,2.5,1.400,2.750,0.0,1,1.775,0.0,2,1.925,"3.0, 3.5",1.0,1.825,"3.0, 3.5",2.0,1.875,Arsenal (Dempsey) or Draw,1.400,Draw or PSG (Vendetta),1.500,Arsenal (Dempsey) or PSG (Vendetta),1.250,1,1.800,2,1.909,20250420,,,,,,,,True,0.0,0.0,0.0,0.0,-1,False,False,True,False,False,False,True,False,3.0,3.5,3.0,3.5,False,False,False,True,False,False,False,True,0,1,1,False,False,True,False,True,False,False,False
112,173309604,11223792,11226205,1,4,5,2.5,1.111,6.000,0.0,1,1.875,0.0,2,1.825,"4.5, 5.0",1.0,1.800,"4.5, 5.0",2.0,1.900,Fiorentina (jAke) or Draw,1.500,Draw or Juventus (panch),1.500,Fiorentina (jAke) or Juventus (panch),1.166,1,1.833,2,1.833,20250420,,,,,,,,True,0.0,0.0,0.0,0.0,-3,False,False,True,False,False,False,True,False,4.5,5.0,4.5,5.0,False,False,False,True,False,False,False,True,0,1,1,False,False,True,False,True,False,False,False
113,173309608,11235957,11230345,3,0,3,2.5,1.125,5.500,-0.5,1,1.800,+0.5,2,1.900,"4.5, 5.0",1.0,1.850,"4.5, 5.0",2.0,1.850,Bologna (vivienne) or Draw,1.300,Draw or Napoli (why),1.909,Bologna (vivienne) or Napoli (why),1.125,1,1.500,2,2.500,20250420,,,,,,,,True,-0.5,-0.5,0.5,0.5,3,False,True,False,False,False,True,False,False,4.5,5.0,4.5,5.0,False,True,False,False,False,False,True,False,1,0,1,True,False,False,False,False,False,True,False
114,173309612,11226205,11235957,3,2,5,2.5,1.166,4.500,-0.5,1,1.875,+0.5,2,1.825,4.5,1.0,1.900,4.5,2.0,1.800,Juventus (panch) or Draw,1.333,Draw or Bologna (vivienne),1.800,Juventus (panch) or Bologna (vivienne),1.125,1,1.571,2,2.250,20250420,,,,,,,,True,-0.5,-0.5,0.5,0.5,1,False,True,False,False,False,True,False,False,4.5,4.5,4.5,4.5,False,False,True,False,False,True,False,False,1,0,1,True,False,False,False,False,False,True,False
115,173309615,11227231,11223792,4,1,5,2.5,1.030,10.000,"0.0, -0.5",1,1.875,"0.0, +0.5",2,1.825,6.0,1.0,1.800,6.0,2.0,1.900,Roma (Salfour) or Draw,1.444,Draw or Fiorentina (jAke),1.600,Roma (Salfour) or Fiorentina (jAke),1.125,1,1.727,2,2.000,20250420,,,,,,,,True,0.0,-0.5,0.0,0.5,3,False,True,False,False,False,True,False,False,6.0,6.0,6.0,6.0,False,True,False,False,False,False,True,False,1,0,1,True,False,False,False,False,False,True,False
116,173309622,11227237,11235981,3,1,4,2.5,1.050,8.500,-0.5,1,1.850,+0.5,2,1.850,"5.5, 6.0",1.0,1.850,"5.5, 6.0",2.0,1.850,Bolivar (Salfour) or Draw,1.333,Draw or River Plate (vivienne),1.800,Bolivar (Salfour) or River Plate (vivienne),1.125,1,1.533,2,2.375,20250420,,,,,,,,True,-0.5,-0.5,0.5,0.5,2,False,True,False,False,False,True,False,False,5.5,6.0,5.5,6.0,False,True,False,False,False,False,True,False,1,0,1,True,False,False,False,False,False,True,False
117,173309634,11235981,11223821,1,2,3,2.5,1.111,6.000,"0.0, +0.5",1,1.900,"0.0, -0.5",2,1.800,5.0,1.0,1.900,5.0,2.0,1.800,River Plate (vivienne) or Draw,1.700,Draw or Penarol (jAke),1.400,River Plate (vivienne) or Penarol (jAke),1.125,1,2.200,2,1.615,20250420,,,,,,,,True,0.0,0.5,0.0,-0.5,-1,False,False,True,False,False,False,True,False,5.0,5.0,5.0,5.0,False,True,False,False,False,False,True,False,0,1,1,False,False,True,False,True,False,False,False
118,173309643,11223821,11230369,4,3,7,2.5,1.142,5.000,"-0.5, -1.0",1,1.850,"+0.5, +1.0",2,1.850,4.5,1.0,1.800,4.5,2.0,1.900,Penarol (jAke) or Draw,1.250,Draw or Colo Colo (why),1.950,Penarol (jAke) or Colo Colo (why),1.142,1,1.400,2,2.750,20250420,,,,,,,,True,-0.5,-1.0,0.5,1.0,1,False,True,False,False,False,False,False,True,4.5,4.5,4.5,4.5,False,False,True,False,False,True,False,False,1,0,1,True,False,False,False,False,False,True,False
119,173309650,11227237,11226242,0,2,2,2.5,1.062,8.000,0.0,1,1.900,0.0,2,1.800,5.5,1.0,1.825,5.5,2.0,1.875,Bolivar (Salfour) or Draw,1.571,Draw or Nacional (panch),1.500,Bolivar (Salfour) or Nacional (panch),1.142,1,1.909,2,1.800,20250420,,,,,,,,False,0.0,0.0,0.0,0.0,-2,False,False,True,False,False,False,True,False,5.5,5.5,5.5,5.5,False,True,False,False,False,False,True,False,0,1,1,False,False,True,False,True,False,False,False
120,173309655,11226242,11223821,5,3,8,2.5,1.111,6.000,0.0,1,1.825,0.0,2,1.875,"4.5, 5.0",1.0,1.800,"4.5, 5.0",2.0,1.900,Nacional (panch) or Draw,1.500,Draw or Penarol (jAke),1.500,Nacional (panch) or Penarol (jAke),1.181,1,1.833,2,1.833,20250420,,,,,,,,True,0.0,0.0,0.0,0.0,2,False,True,False,False,False,True,False,False,4.5,5.0,4.5,5.0,False,False,True,False,False,True,False,False,1,0,1,True,False,False,False,False,False,True,False
121,173309659,11230369,11235981,3,4,7,2.5,1.142,5.000,+0.5,1,1.900,-0.5,2,1.800,4.5,1.0,1.825,4.5,2.0,1.875,Colo Colo (why) or Draw,1.833,Draw or River Plate (vivienne),1.300,Colo Colo (why) or River Plate (vivienne),1.125,1,2.500,2,1.500,20250420,,,,,,,,True,0.5,0.5,-0.5,-0.5,-1,False,False,True,False,False,False,True,False,4.5,4.5,4.5,4.5,False,False,True,False,False,True,False,False,0,1,1,False,False,True,False,True,False,False,False
122,173309661,11235981,11226242,1,2,3,2.5,1.142,5.000,+0.5,1,1.850,-0.5,2,1.850,4.5,1.0,1.850,4.5,2.0,1.850,River Plate (vivienne) or Draw,1.800,Draw or Nacional (panch),1.333,River Plate (vivienne) or Nacional (panch),1.125,1,2.375,2,1.533,20250420,,,,,,,,True,0.5,0.5,-0.5,-0.5,-1,False,False,True,False,False,False,True,False,4.5,4.5,4.5,4.5,False,True,False,False,False,False,True,False,0,1,1,False,False,True,False,True,False,False,False
123,173309663,11223821,11227237,4,2,6,2.5,1.071,7.500,"0.0, +0.5",1,1.825,"0.0, -0.5",2,1.875,"5.0, 5.5",1.0,1.800,"5.0, 5.5",2.0,1.900,Penarol (jAke) or Draw,1.615,Draw or Bolivar (Salfour),1.444,Penarol (jAke) or Bolivar (Salfour),1.142,1,2.000,2,1.727,20250420,,,,,,,,True,0.0,0.5,0.0,-0.5,2,False,True,False,False,False,True,False,False,5.0,5.5,5.0,5.5,False,False,True,False,False,True,False,False,1,0,1,True,False,False,False,False,False,True,False
124,173309665,11235981,11227237,4,1,5,2.5,1.050,8.500,+0.5,1,1.850,-0.5,2,1.850,"5.5, 6.0",1.0,1.850,"5.5, 6.0",2.0,1.850,River Plate (vivienne) or Draw,1.800,Draw or Bolivar (Salfour),1.333,River Plate (vivienne) or Bolivar (Salfour),1.125,1,2.375,2,1.533,20250420,,,,,,,,True,0.5,0.5,-0.5,-0.5,3,False,True,False,False,False,True,False,False,5.5,6.0,5.5,6.0,False,True,False,False,False,False,True,False,1,0,1,True,False,False,False,False,False,True,False
125,173309667,11223821,11235981,1,4,5,2.5,1.125,5.500,,,,,,,,,,,,,Penarol (jAke) or Draw,1.400,Draw or River Plate (vivienne),1.700,Penarol (jAke) or River Plate (vivienne),1.125,1,1.615,2,2.200,20250420,,,,,,,,True,,,,,-3,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
126,173309669,11230369,11223821,3,3,6,2.5,1.083,7.000,"+0.5, +1.0",1,1.850,"-0.5, -1.0",2,1.850,"5.0, 5.5",1.0,1.850,"5.0, 5.5",2.0,1.850,Colo Colo (why) or Draw,1.950,Draw or Penarol (jAke),1.250,Colo Colo (why) or Penarol (jAke),1.142,1,2.750,2,1.400,20250420,,,,,,,,True,0.5,1.0,-0.5,-1.0,0,False,False,True,False,False,True,False,False,5.0,5.5,5.0,5.5,False,False,True,False,False,True,False,False,1,1,0,False,False,False,True,False,False,False,True
