,id,home,away,home_goals,away_goals,tot_goals,goals_over_under,odd_goals_over1,odd_goals_under1,asian_handicap1,team_ah1,odds_ah1,asian_handicap2,team_ah2,odds_ah2,goal_line1,type_gl1,odds_gl1,goal_line2,type_gl2,odds_gl2,double_chance1,odds_dc1,double_chance2,odds_dc2,double_chance3,odds_dc3,draw_no_bet_team1,odds_dnb1,draw_no_bet_team2,odds_dnb2,event_day,media_goals_home,media_victories_home,media_goals_away,media_victories_away,h2h_mean,home_h2h_mean,away_h2h_mean,res_goals_over_under,asian_handicap1_1,asian_handicap1_2,asian_handicap2_1,asian_handicap2_2,diff_goals,classificacao_ah1,classificacao_ah2,ah1_positivo,ah1_negativo,ah1_reembolso,ah1_indefinido,ah1_meio_ganho,ah2_positivo,ah2_negativo,ah2_reembolso,ah2_indefinido,ah2_meio_ganho,ah2_meia_perda,goal_line1_1,goal_line1_2,goal_line2_1,goal_line2_2,classificacao_gl1,classificacao_gl2,gl1_positivo,gl1_negativo,gl1_reembolso,gl1_indefinido,gl1_meio_ganho,gl1_meia_perda,gl2_positivo,gl2_negativo,gl2_reembolso,gl2_indefinido,gl2_meio_ganho,gl2_meia_perda,res_double_chance1,res_double_chance2,res_double_chance3,res_draw_no_bet1,res_draw_no_bet2,dnb1_ganha,dnb1_perde,dnb1_reembolso,dnb1_indefinido,dnb2_ganha,dnb2_perde,dnb2_reembolso,dnb2_indefinido
385,173533585,11242955,11235109,5.0,2.0,7.0,2.5,1.166,4.500,,,,,,,,,,,,,Sweden (Senior) or Draw,1.444,Draw or Portugal (nikkitta),1.444,Sweden (Senior) or Portugal (nikkitta),1.222,1,1.833,2,1.833,20250425,,,,,,,,True,,,,,3.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
386,173533590,11225920,11240040,2.0,6.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250425,,,,,,,,False,,,,,-4.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,indefinido,indefinido,False,False,False,True,False,False,False,True
387,173533595,11240040,11242955,2.0,3.0,5.0,2.5,1.040,9.000,,,,,,,,,,,,,Netherlands (Kravatskhelia) or Draw,1.250,Draw or Sweden (Senior),1.950,Netherlands (Kravatskhelia) or Sweden (Senior),1.125,1,1.400,2,2.750,20250425,,,,,,,,True,,,,,-1.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
388,173533597,11235109,11240041,1.0,2.0,3.0,2.5,1.222,4.000,,,,,,,,,,,,,Portugal (nikkitta) or Draw,1.600,Draw or Mexico (Uncle),1.222,Portugal (nikkitta) or Mexico (Uncle),1.363,1,2.625,2,1.444,20250425,,,,,,,,True,,,,,-1.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
389,173533964,11250746,11225080,1.0,1.0,2.0,2.5,1.125,5.500,,,,,,,,,,,,,Boca Juniors (BlackStar98) or Draw,1.166,Draw or PSG (MeLToSik),2.250,Boca Juniors (BlackStar98) or PSG (MeLToSik),1.125,1,1.285,2,3.500,20250425,,,,,,,,False,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
390,173533968,11230025,11230027,1.0,3.0,4.0,2.5,1.083,7.000,,,,,,,,,,,,,River Plate (sane4ek8) or Draw,1.444,Draw or Man City (Flewless_phoenix),1.363,River Plate (sane4ek8) or Man City (Flewless_phoenix),1.300,1,1.909,2,1.800,20250425,,,,,,,,True,,,,,-2.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
391,173533600,11240041,11240040,3.0,5.0,8.0,2.5,1.040,9.000,,,,,,,,,,,,,Mexico (Uncle) or Draw,1.700,Draw or Netherlands (Kravatskhelia),1.300,Mexico (Uncle) or Netherlands (Kravatskhelia),1.222,1,2.375,2,1.533,20250425,,,,,,,,True,,,,,-2.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
392,173533602,11242955,11225920,2.0,2.0,4.0,2.5,1.111,6.000,,,,,,,,,,,,,Sweden (Senior) or Draw,1.333,Draw or Croatia (Koftovsky),1.571,Sweden (Senior) or Croatia (Koftovsky),1.250,1,1.666,2,2.100,20250425,,,,,,,,True,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
393,173533973,11230027,11250746,5.0,0.0,5.0,2.5,1.083,7.000,+0.5,1,1.800,-0.5,2,1.900,5.0,1.0,1.775,5.0,2.0,1.925,Man City (Flewless_phoenix) or Draw,1.615,Draw or Boca Juniors (BlackStar98),1.444,Man City (Flewless_phoenix) or Boca Juniors (BlackStar98),1.142,1,2.000,2,1.727,20250425,,,,,,,,True,0.5,0.5,-0.5,-0.5,5.0,positivo,negativo,True,False,False,False,False,False,True,False,False,False,False,5.0,5.0,5.0,5.0,reembolso,reembolso,False,False,True,False,False,False,False,False,True,False,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
394,173533985,11225080,11225078,1.0,5.0,6.0,2.5,1.285,3.500,+0.5,1,1.875,-0.5,2,1.825,"3.5, 4.0",1.0,1.800,"3.5, 4.0",2.0,1.900,PSG (MeLToSik) or Draw,1.833,Draw or Real Madrid (DaVa),1.250,PSG (MeLToSik) or Real Madrid (DaVa),1.200,1,2.625,2,1.444,20250425,,,,,,,,True,0.5,0.5,-0.5,-0.5,-4.0,negativo,positivo,False,True,False,False,False,True,False,False,False,False,False,3.5,4.0,3.5,4.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
395,173533604,11225920,11240041,3.0,4.0,7.0,2.5,1.100,6.500,+0.5,1,1.850,-0.5,2,1.850,5.0,1.0,1.875,5.0,2.0,1.825,Croatia (Koftovsky) or Draw,1.800,Draw or Mexico (Uncle),1.250,Croatia (Koftovsky) or Mexico (Uncle),1.200,1,2.625,2,1.444,20250425,,,,,,,,True,0.5,0.5,-0.5,-0.5,-1.0,negativo,positivo,False,True,False,False,False,True,False,False,False,False,False,5.0,5.0,5.0,5.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
396,173533608,11240040,11235109,2.0,4.0,6.0,2.5,1.062,8.000,-1.0,1,1.850,+1.0,2,1.850,5.5,1.0,1.900,5.5,2.0,1.800,Netherlands (Kravatskhelia) or Draw,1.250,Draw or Portugal (nikkitta),2.000,Netherlands (Kravatskhelia) or Portugal (nikkitta),1.125,1,1.363,2,3.000,20250425,,,,,,,,True,-1.0,-1.0,1.0,1.0,-2.0,negativo,positivo,False,True,False,False,False,True,False,False,False,False,False,5.5,5.5,5.5,5.5,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
397,173533994,11225078,11230027,2.0,2.0,4.0,2.5,1.125,5.500,-0.5,1,1.850,+0.5,2,1.850,"4.5, 5.0",1.0,1.850,"4.5, 5.0",2.0,1.850,Real Madrid (DaVa) or Draw,1.285,Draw or Man City (Flewless_phoenix),1.800,Real Madrid (DaVa) or Man City (Flewless_phoenix),1.166,1,1.500,2,2.500,20250425,,,,,,,,True,-0.5,-0.5,0.5,0.5,0.0,negativo,positivo,False,True,False,False,False,True,False,False,False,False,False,4.5,5.0,4.5,5.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
398,173533999,11250746,11230025,1.0,1.0,2.0,2.5,1.083,7.000,,,,,,,,,,,,,Boca Juniors (BlackStar98) or Draw,1.444,Draw or River Plate (sane4ek8),1.666,Boca Juniors (BlackStar98) or River Plate (sane4ek8),1.125,1,1.666,2,2.100,20250425,,,,,,,,False,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
399,173533613,11235109,11225920,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250425,,,,,,,,False,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0,indefinido,indefinido,False,False,False,True,False,False,False,True
400,173533619,11240041,11242955,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250425,,,,,,,,False,,,,,2.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,indefinido,indefinido,False,False,False,True,False,False,False,True
401,173534002,11230025,11225078,3.0,2.0,5.0,2.5,1.125,5.500,,,,,,,,,,,,,River Plate (sane4ek8) or Draw,1.666,Draw or Real Madrid (DaVa),1.300,River Plate (sane4ek8) or Real Madrid (DaVa),1.222,1,2.250,2,1.571,20250425,,,,,,,,True,,,,,1.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
402,173534006,11230027,11225080,2.0,2.0,4.0,2.5,1.142,5.000,,,,,,,,,,,,,Man City (Flewless_phoenix) or Draw,1.222,Draw or PSG (MeLToSik),2.100,Man City (Flewless_phoenix) or PSG (MeLToSik),1.125,1,1.333,2,3.250,20250425,,,,,,,,True,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
403,173533624,11235109,11242955,3.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250425,,,,,,,,False,,,,,2.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,indefinido,indefinido,False,False,False,True,False,False,False,True
404,173533635,11240040,11225920,4.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250425,,,,,,,,False,,,,,2.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,indefinido,indefinido,False,False,False,True,False,False,False,True
405,173534010,11225078,11250746,2.0,2.0,4.0,2.5,1.142,5.000,,,,,,,,,,,,,Real Madrid (DaVa) or Draw,1.571,Draw or Boca Juniors (BlackStar98),1.400,Real Madrid (DaVa) or Boca Juniors (BlackStar98),1.200,1,2.100,2,1.666,20250425,,,,,,,,True,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
406,173534008,11225080,11230025,5.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250425,,,,,,,,False,,,,,3.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,indefinido,indefinido,False,False,False,True,False,False,False,True
407,173533644,11242955,11240040,2.0,1.0,3.0,2.5,1.040,9.000,,,,,,,,,,,,,Sweden (Senior) or Draw,1.833,Draw or Netherlands (Kravatskhelia),1.300,Sweden (Senior) or Netherlands (Kravatskhelia),1.142,1,2.500,2,1.500,20250425,,,,,,,,True,,,,,1.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
408,173533648,11240041,11235109,5.0,4.0,9.0,2.5,1.200,4.333,,,,,,,,,,,,,Mexico (Uncle) or Draw,1.181,Draw or Portugal (nikkitta),1.615,Mexico (Uncle) or Portugal (nikkitta),1.363,1,1.444,2,2.625,20250425,,,,,,,,True,,,,,1.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
409,173534012,11225080,11250746,2.0,2.0,4.0,2.5,1.142,5.000,,,,,,,,,,,,,PSG (MeLToSik) or Draw,2.250,Draw or Boca Juniors (BlackStar98),1.166,PSG (MeLToSik) or Boca Juniors (BlackStar98),1.125,1,3.500,2,1.285,20250425,,,,,,,,True,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
410,173534014,11230027,11230025,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250425,,,,,,,,False,,,,,-1.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,indefinido,indefinido,False,False,False,True,False,False,False,True
411,173533650,11240040,11240041,4.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250425,,,,,,,,False,,,,,3.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,indefinido,indefinido,False,False,False,True,False,False,False,True
412,173533653,11225920,11242955,5.0,4.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250425,,,,,,,,False,,,,,1.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,indefinido,indefinido,False,False,False,True,False,False,False,True
413,173534016,11250746,11230027,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250425,,,,,,,,False,,,,,1.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,indefinido,indefinido,False,False,False,True,False,False,False,True
414,173534020,11225078,11225080,4.0,4.0,8.0,2.5,1.285,3.500,,,,,,,,,,,,,Real Madrid (DaVa) or Draw,1.222,Draw or PSG (MeLToSik),1.909,Real Madrid (DaVa) or PSG (MeLToSik),1.200,1,1.400,2,2.750,20250425,,,,,,,,True,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
415,173533656,11240041,11225920,4.0,2.0,6.0,2.5,1.111,6.000,,,,,,,,,,,,,Mexico (Uncle) or Draw,1.222,Draw or Croatia (Koftovsky),1.833,Mexico (Uncle) or Croatia (Koftovsky),1.222,1,1.400,2,2.750,20250425,,,,,,,,True,,,,,2.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
416,173533659,11235109,11240040,3.0,6.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250425,,,,,,,,False,,,,,-3.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,indefinido,indefinido,False,False,False,True,False,False,False,True
417,173534023,11230027,11225078,2.0,3.0,5.0,2.5,1.142,5.000,,,,,,,,,,,,,Man City (Flewless_phoenix) or Draw,1.800,Draw or Real Madrid (DaVa),1.285,Man City (Flewless_phoenix) or Real Madrid (DaVa),1.166,1,2.500,2,1.500,20250425,,,,,,,,True,,,,,-1.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
418,173534025,11230025,11250746,3.0,1.0,4.0,2.5,1.083,7.000,,,,,,,,,,,,,River Plate (sane4ek8) or Draw,1.600,Draw or Boca Juniors (BlackStar98),1.444,River Plate (sane4ek8) or Boca Juniors (BlackStar98),1.125,1,2.000,2,1.727,20250425,,,,,,,,True,,,,,2.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
419,173533665,11225920,11235109,2.0,4.0,6.0,2.5,1.142,5.000,,,,,,,,,,,,,Croatia (Koftovsky) or Draw,1.333,Draw or Portugal (nikkitta),1.600,Croatia (Koftovsky) or Portugal (nikkitta),1.222,1,1.615,2,2.200,20250425,,,,,,,,True,,,,,-2.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
420,173533667,11242955,11240041,3.0,1.0,4.0,2.5,1.111,6.000,,,,,,,,,,,,,Sweden (Senior) or Draw,1.615,Draw or Mexico (Uncle),1.400,Sweden (Senior) or Mexico (Uncle),1.166,1,2.100,2,1.666,20250425,,,,,,,,True,,,,,2.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
421,173534029,11225078,11230025,5.0,1.0,6.0,2.5,1.111,6.000,"0.0, -0.5",1,1.875,"0.0, +0.5",2,1.825,"4.5, 5.0",1.0,1.800,"4.5, 5.0",2.0,1.900,Real Madrid (DaVa) or Draw,1.363,Draw or River Plate (sane4ek8),1.600,Real Madrid (DaVa) or River Plate (sane4ek8),1.222,1,1.666,2,2.100,20250425,,,,,,,,True,0.0,-0.5,0.0,0.5,4.0,positivo,negativo,True,False,False,False,False,False,True,False,False,False,False,4.5,5.0,4.5,5.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
422,173534039,11225080,11230027,0.0,5.0,5.0,2.5,1.142,5.000,"+0.5, +1.0",1,1.800,"-0.5, -1.0",2,1.900,4.5,1.0,1.850,4.5,2.0,1.850,PSG (MeLToSik) or Draw,1.909,Draw or Man City (Flewless_phoenix),1.250,PSG (MeLToSik) or Man City (Flewless_phoenix),1.166,1,2.750,2,1.400,20250425,,,,,,,,True,0.5,1.0,-0.5,-1.0,-5.0,negativo,positivo,False,True,False,False,False,True,False,False,False,False,False,4.5,4.5,4.5,4.5,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
423,173534043,11230025,11225080,1.0,4.0,5.0,2.5,1.166,4.500,-0.5,1,1.900,+0.5,2,1.800,4.5,1.0,1.900,4.5,2.0,1.800,River Plate (sane4ek8) or Draw,1.250,Draw or PSG (MeLToSik),1.800,River Plate (sane4ek8) or PSG (MeLToSik),1.222,1,1.500,2,2.500,20250425,,,,,,,,True,-0.5,-0.5,0.5,0.5,-3.0,negativo,positivo,False,True,False,False,False,True,False,False,False,False,False,4.5,4.5,4.5,4.5,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
424,173534045,11250746,11225078,0.0,4.0,4.0,2.5,1.142,5.000,"0.0, -0.5",1,1.925,"0.0, +0.5",2,1.775,4.5,1.0,1.825,4.5,2.0,1.875,Boca Juniors (BlackStar98) or Draw,1.400,Draw or Real Madrid (DaVa),1.571,Boca Juniors (BlackStar98) or Real Madrid (DaVa),1.200,1,1.727,2,2.000,20250425,,,,,,,,True,0.0,-0.5,0.0,0.5,-4.0,negativo,positivo,False,True,False,False,False,True,False,False,False,False,False,4.5,4.5,4.5,4.5,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
425,173533670,11242989,11235141,4.0,2.0,6.0,2.5,1.166,4.500,,,,,,,,,,,,,Marseille (Senior) or Draw,1.444,Draw or Lille (nikkitta),1.500,Marseille (Senior) or Lille (nikkitta),1.222,1,1.800,2,1.909,20250425,,,,,,,,True,,,,,2.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
426,173533673,11225952,11240060,3.0,3.0,6.0,2.5,1.025,10.500,,,,,,,,,,,,,PSG (Koftovsky) or Draw,2.150,Draw or Monaco (Kravatskhelia),1.166,PSG (Koftovsky) or Monaco (Kravatskhelia),1.142,1,3.500,2,1.285,20250425,,,,,,,,True,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
427,173533676,11240060,11242989,1.0,2.0,3.0,2.5,1.050,8.500,-0.5,1,1.900,+0.5,2,1.800,"5.5, 6.0",1.0,1.875,"5.5, 6.0",2.0,1.825,Monaco (Kravatskhelia) or Draw,1.333,Draw or Marseille (Senior),1.800,Monaco (Kravatskhelia) or Marseille (Senior),1.142,1,1.571,2,2.250,20250425,,,,,,,,True,-0.5,-0.5,0.5,0.5,-1.0,negativo,positivo,False,True,False,False,False,True,False,False,False,False,False,5.5,6.0,5.5,6.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
428,173533678,11235141,11240068,1.0,1.0,2.0,2.5,1.200,4.333,,,,,,,,,,,,,Lille (nikkitta) or Draw,1.700,Draw or Lyon (Uncle),1.166,Lille (nikkitta) or Lyon (Uncle),1.333,1,2.750,2,1.400,20250425,,,,,,,,False,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
