,h2h_mean,media_goals_home,media_goals_away,goal_line_1,goal_line_2,indefinido,negativo,positivo,reembolso,type_1.0,type_2.0
42572,,1.4,1.6,,,True,False,False,False,False,False
42573,,2.8,2.4,,,True,False,False,False,False,False
42574,,1.8,1.4,,,True,False,False,False,False,False
42575,,1.4,1.0,,,True,False,False,False,False,False
42576,,2.4,2.4,,,True,False,False,False,False,False
42577,,1.8,1.6,,,True,False,False,False,False,False
42578,,1.8,2.4,,,True,False,False,False,False,False
42579,,2.0,3.0,,,True,False,False,False,False,False
42580,,1.4,3.8,,,True,False,False,False,False,False
42581,,2.5,2.0,,,True,False,False,False,False,False
42582,,2.8,2.75,,,True,False,False,False,False,False
42583,,3.0,3.8,,,True,False,False,False,False,False
42584,,2.0,1.8,,,True,False,False,False,False,False
42585,,1.4,2.75,,,True,False,False,False,False,False
42586,,2.5,3.0,,,True,False,False,False,False,False
42587,,2.8,1.8,,,True,False,False,False,False,False
42588,,3.0,2.0,,,True,False,False,False,False,False
42589,,2.8,2.0,,,True,False,False,False,False,False
42590,,2.5,1.8,,,True,False,False,False,False,False
42591,,2.0,3.8,,,True,False,False,False,False,False
42592,,3.0,3.0,,,True,False,False,False,False,False
42593,,2.5,2.75,,,True,False,False,False,False,False
42594,,1.4,2.0,,,True,False,False,False,False,False
42595,,3.0,1.8,,,True,False,False,False,False,False
42596,,2.8,3.8,,,True,False,False,False,False,False
42597,,1.4,3.0,,,True,False,False,False,False,False
42598,,2.0,2.75,,,True,False,False,False,False,False
42599,,2.6,2.2,,,True,False,False,False,False,False
42600,,1.0,1.8,,,True,False,False,False,False,False
42601,,2.6,3.0,,,True,False,False,False,False,False
42602,,2.6,2.0,,,True,False,False,False,False,False
42603,,2.4,1.8,,,True,False,False,False,False,False
42604,,2.6,0.8,,,True,False,False,False,False,False
42605,,1.0,2.0,,,True,False,False,False,False,False
42606,,2.6,2.2,,,True,False,False,False,False,False
42607,,2.6,0.8,,,True,False,False,False,False,False
42608,,2.4,3.0,,,True,False,False,False,False,False
42609,,2.6,3.0,,,True,False,False,False,False,False
42610,,2.6,0.8,,,True,False,False,False,False,False
42611,,2.6,1.8,,,True,False,False,False,False,False
42612,,2.4,2.2,,,True,False,False,False,False,False
42613,,2.6,2.0,,,True,False,False,False,False,False
42614,,1.0,3.0,,,True,False,False,False,False,False
42615,,2.4,0.8,,,True,False,False,False,False,False
42616,,2.6,1.8,,,True,False,False,False,False,False
42617,,1.0,2.2,,,True,False,False,False,False,False
42618,,2.6,2.0,,,True,False,False,False,False,False
42619,,3.2,1.6666666666666667,,,True,False,False,False,False,False
42620,,2.0,2.6,,,True,False,False,False,False,False
42621,,2.4,1.6,,,True,False,False,False,False,False
42622,,2.25,3.5,,,True,False,False,False,False,False
42623,,0.5,2.6,,,True,False,False,False,False,False
42624,,3.2,2.2,,,True,False,False,False,False,False
42625,,2.0,3.5,,,True,False,False,False,False,False
42626,,2.4,1.6666666666666667,,,True,False,False,False,False,False
42627,,2.25,2.2,,,True,False,False,False,False,False
42628,,0.5,1.6,,,True,False,False,False,False,False
42629,,2.25,1.6,,,True,False,False,False,False,False
42630,,2.4,2.2,,,True,False,False,False,False,False
42631,,3.2,2.6,,,True,False,False,False,False,False
42632,,0.5,1.6666666666666667,,,True,False,False,False,False,False
42633,,2.4,3.5,,,True,False,False,False,False,False
42634,,2.0,1.6,,,True,False,False,False,False,False
42635,,0.5,2.2,,,True,False,False,False,False,False
42636,,2.25,2.6,,,True,False,False,False,False,False
42637,,4.0,1.2,,,True,False,False,False,False,False
42638,,3.6,2.2,,,True,False,False,False,False,False
42639,,2.0,1.6666666666666667,,,True,False,False,False,False,False
42640,,3.2,3.5,,,True,False,False,False,False,False
42641,,2.8,2.2,,,True,False,False,False,False,False
42642,,1.6,1.2,,,True,False,False,False,False,False
42643,,2.0,2.2,,,True,False,False,False,False,False
42644,,4.0,3.0,,,True,False,False,False,False,False
42645,,3.6,1.2,,,True,False,False,False,False,False
42646,,2.8,1.2,,,True,False,False,False,False,False
42647,,1.6,3.0,,,True,False,False,False,False,False
42648,,2.0,2.2,,,True,False,False,False,False,False
42649,,1.6,2.2,,,True,False,False,False,False,False
42650,,2.8,3.0,,,True,False,False,False,False,False
42651,,4.0,2.2,,,True,False,False,False,False,False
42652,,2.0,1.2,,,True,False,False,False,False,False
42653,,2.8,1.2,,,True,False,False,False,False,False
42654,,3.6,2.2,,,True,False,False,False,False,False
42655,,2.0,3.0,,,True,False,False,False,False,False
42656,,1.6,2.2,,,True,False,False,False,False,False
42657,,3.6,1.2,,,True,False,False,False,False,False
42658,,4.0,1.2,,,True,False,False,False,False,False
42659,,3.4,2.2,,,True,False,False,False,False,False
42660,,2.0,2.0,,,True,False,False,False,False,False
42661,,3.0,2.4,,,True,False,False,False,False,False
42662,,3.4,0.8,,,True,False,False,False,False,False
42663,,3.4,1.6,,,True,False,False,False,False,False
42664,,1.4,2.0,,,True,False,False,False,False,False
42665,,3.0,2.2,,,True,False,False,False,False,False
42666,,2.0,0.8,,,True,False,False,False,False,False
42667,,3.4,1.6,,,True,False,False,False,False,False
42668,,1.4,2.4,,,True,False,False,False,False,False
42669,,3.4,2.4,,,True,False,False,False,False,False
42670,,3.0,1.6,,,True,False,False,False,False,False
42671,,3.4,2.0,,,True,False,False,False,False,False
42672,,1.4,2.2,,,True,False,False,False,False,False
42673,,3.0,0.8,,,True,False,False,False,False,False
42674,,2.0,2.4,,,True,False,False,False,False,False
42675,,1.4,1.6,,,True,False,False,False,False,False
42676,,3.4,2.0,,,True,False,False,False,False,False
42677,,2.0,2.2,,,True,False,False,False,False,False
42678,,3.4,0.8,,,True,False,False,False,False,False
42679,,1.2,1.2,,,True,False,False,False,False,False
42680,,2.2,2.6,,,True,False,False,False,False,False
42681,,3.8,1.2,,,True,False,False,False,False,False
42682,,4.6,2.8,,,True,False,False,False,False,False
42683,,1.2,2.8,,,True,False,False,False,False,False
42684,,1.4,2.6,,,True,False,False,False,False,False
42685,,2.2,1.2,,,True,False,False,False,False,False
42686,,4.6,1.2,,,True,False,False,False,False,False
42687,,3.8,2.8,,,True,False,False,False,False,False
42688,,1.4,2.8,,,True,False,False,False,False,False
42689,,3.8,2.8,,,True,False,False,False,False,False
42690,,4.6,2.8,,,True,False,False,False,False,False
42691,,1.2,2.6,,,True,False,False,False,False,False
42692,,1.4,1.2,,,True,False,False,False,False,False
42693,,4.6,1.2,,,True,False,False,False,False,False
42694,,2.2,2.8,,,True,False,False,False,False,False
42695,,1.4,2.8,,,True,False,False,False,False,False
42696,,3.8,2.6,,,True,False,False,False,False,False
42697,,2.2,1.2,,,True,False,False,False,False,False
42698,,1.2,1.2,,,True,False,False,False,False,False
42699,,2.6,2.0,,,True,False,False,False,False,False
42700,,3.4,3.0,,,True,False,False,False,False,False
42701,,1.75,3.2,,,True,False,False,False,False,False
42702,,1.6,2.4,,,True,False,False,False,False,False
42703,,3.2,3.0,,,True,False,False,False,False,False
42704,,2.6,3.4,,,True,False,False,False,False,False
42705,,3.4,2.4,,,True,False,False,False,False,False
42706,,1.75,2.0,,,True,False,False,False,False,False
42707,,1.6,3.4,,,True,False,False,False,False,False
42708,,3.2,3.2,,,True,False,False,False,False,False
42709,,1.6,3.2,,,True,False,False,False,False,False
42710,,1.75,3.4,,,True,False,False,False,False,False
42711,,2.6,3.0,,,True,False,False,False,False,False
42712,,3.2,2.0,,,True,False,False,False,False,False
42713,,1.75,2.4,,,True,False,False,False,False,False
42714,,3.4,3.2,,,True,False,False,False,False,False
42715,,3.2,3.4,,,True,False,False,False,False,False
42716,,1.6,3.0,,,True,False,False,False,False,False
42717,,3.4,2.0,,,True,False,False,False,False,False
42718,,2.6,2.4,,,True,False,False,False,False,False
42719,,1.8,2.8,,,True,False,False,False,False,False
42720,,3.2,3.0,,,True,False,False,False,False,False
42721,,1.25,3.2,,,True,False,False,False,False,False
42722,,2.8,4.2,,,True,False,False,False,False,False
42723,1.0,1.4,1.4,,,True,False,False,False,False,False
42724,2.0,3.4,2.2,,,True,False,False,False,False,False
42725,7.0,1.4,3.2,,,True,False,False,False,False,False
42726,8.0,2.4,1.4,,,True,False,False,False,False,False
42727,4.0,3.4,3.2,,,True,False,False,False,False,False
42728,10.0,2.4,1.6,,,True,False,False,False,False,False
42729,7.0,2.4,3.2,,,True,False,False,False,False,False
42730,4.0,3.2,3.0,,,True,False,False,False,False,False
42731,10.0,3.2,3.2,,,True,False,False,False,False,False
42732,7.0,1.4,3.0,,,True,False,False,False,False,False
42733,7.0,1.6,4.4,,,True,False,False,False,False,False
42734,3.0,2.8,2.4,,,True,False,False,False,False,False
42735,6.0,3.8,4.4,,,True,False,False,False,False,False
42736,8.0,1.6,2.2,,,True,False,False,False,False,False
42737,8.0,3.8,2.4,,,True,False,False,False,False,False
42738,8.0,2.2,2.2,,,True,False,False,False,False,False
42739,6.0,3.8,2.2,,,True,False,False,False,False,False
42740,5.0,2.6,2.2,,,True,False,False,False,False,False
42741,4.0,3.8,2.2,,,True,False,False,False,False,False
42742,6.0,2.6,4.4,,,True,False,False,False,False,False
42743,7.0,2.2,2.2,,,True,False,False,False,False,False
42744,4.0,2.6,2.2,,,True,False,False,False,False,False
42745,5.0,2.2,4.0,,,True,False,False,False,False,False
42746,5.0,2.8,2.2,,,True,False,False,False,False,False
42747,1.0,2.6,4.0,,,True,False,False,False,False,False
42748,4.0,2.8,4.4,,,True,False,False,False,False,False
42749,5.0,2.8,4.0,,,True,False,False,False,False,False
42750,5.0,1.6,2.4,,,True,False,False,False,False,False
42751,5.0,1.6,4.0,,,True,False,False,False,False,False
42752,6.0,2.2,2.4,,,True,False,False,False,False,False
42753,,0.6,2.6,,,True,False,False,False,False,False
42754,,1.6666666666666667,3.0,,,True,False,False,False,False,False
42755,,2.4,2.6,,,True,False,False,False,False,False
42756,,0.6,2.5,,,True,False,False,False,False,False
42757,,2.4,3.0,,,True,False,False,False,False,False
42758,,2.4,2.5,,,True,False,False,False,False,False
42759,,2.4,2.5,,,True,False,False,False,False,False
42760,,4.0,1.0,,,True,False,False,False,False,False
42761,,2.4,1.0,,,True,False,False,False,False,False
42762,,4.0,2.6,,,True,False,False,False,False,False
42763,,2.4,1.0,,,True,False,False,False,False,False
42764,,4.0,2.5,,,True,False,False,False,False,False
42765,,2.4,2.6,,,True,False,False,False,False,False
42766,,1.6666666666666667,1.0,,,True,False,False,False,False,False
42767,,4.0,2.6,,,True,False,False,False,False,False
42768,,1.6666666666666667,2.6,,,True,False,False,False,False,False
42769,,1.6666666666666667,2.6,,,True,False,False,False,False,False
42770,,0.6,3.0,,,True,False,False,False,False,False
42771,,0.6,2.6,,,True,False,False,False,False,False
42772,,2.4,3.0,,,True,False,False,False,False,False
42773,,1.4,1.6,,,True,False,False,False,False,False
42774,,4.25,2.0,,,True,False,False,False,False,False
42775,,2.6,1.6,,,True,False,False,False,False,False
42776,,1.4,2.6,,,True,False,False,False,False,False
42777,,2.6,2.0,,,True,False,False,False,False,False
42778,,2.25,2.6,,,True,False,False,False,False,False
42779,,2.6,2.6,,,True,False,False,False,False,False
42780,,0.6,0.8,,,True,False,False,False,False,False
42781,,2.6,0.8,,,True,False,False,False,False,False
42782,,0.6,1.6,,,True,False,False,False,False,False
42783,,2.25,0.8,,,True,False,False,False,False,False
42784,,0.6,2.6,,,True,False,False,False,False,False
42785,,2.25,0.8,,,True,False,False,False,False,False
42786,,4.25,0.8,,,True,False,False,False,False,False
42787,,0.6,0.8,,,True,False,False,False,False,False
42788,,4.25,1.6,,,True,False,False,False,False,False
42789,,4.25,0.8,,,True,False,False,False,False,False
42790,,1.4,2.0,,,True,False,False,False,False,False
42791,,1.4,0.8,,,True,False,False,False,False,False
42792,,2.25,2.0,,,True,False,False,False,False,False
42793,,2.25,2.0,,,True,False,False,False,False,False
42794,,2.8,1.4,,,True,False,False,False,False,False
42795,,2.0,2.0,,,True,False,False,False,False,False
42796,,2.25,2.8,,,True,False,False,False,False,False
42797,,2.0,1.4,,,True,False,False,False,False,False
42798,,1.2,2.8,,,True,False,False,False,False,False
42799,,2.0,2.8,,,True,False,False,False,False,False
42800,,1.8,2.75,,,True,False,False,False,False,False
42801,,2.0,2.75,,,True,False,False,False,False,False
42802,,1.8,2.0,,,True,False,False,False,False,False
42803,,1.2,2.75,,,True,False,False,False,False,False
42804,,1.8,2.8,,,True,False,False,False,False,False
42805,,1.2,1.6,,,True,False,False,False,False,False
42806,,2.8,2.75,,,True,False,False,False,False,False
42807,,1.8,1.6,,,True,False,False,False,False,False
42808,,2.8,2.0,,,True,False,False,False,False,False
42809,,2.8,1.6,,,True,False,False,False,False,False
42810,,2.25,1.4,,,True,False,False,False,False,False
42811,,2.25,1.6,,,True,False,False,False,False,False
42812,,1.2,1.4,,,True,False,False,False,False,False
42813,,2.3333333333333335,2.25,,,True,False,False,False,False,False
42814,,2.8,3.8,,,True,False,False,False,False,False
42815,,3.0,2.25,,,True,False,False,False,False,False
42816,,2.3333333333333335,3.0,,,True,False,False,False,False,False
42817,,3.0,3.8,,,True,False,False,False,False,False
42818,,3.2,3.0,,,True,False,False,False,False,False
42819,,3.0,3.0,,,True,False,False,False,False,False
42820,,3.2,2.4,,,True,False,False,False,False,False
42821,,3.0,2.4,,,True,False,False,False,False,False
42822,,3.2,2.25,,,True,False,False,False,False,False
42823,,3.2,2.4,,,True,False,False,False,False,False
42824,,3.2,3.0,,,True,False,False,False,False,False
42825,,3.2,3.0,,,True,False,False,False,False,False
42826,,2.8,2.4,,,True,False,False,False,False,False
42827,,3.2,3.0,,,True,False,False,False,False,False
42828,,2.8,2.25,,,True,False,False,False,False,False
42829,,2.8,3.0,,,True,False,False,False,False,False
42830,,2.3333333333333335,3.8,,,True,False,False,False,False,False
42831,,2.3333333333333335,3.0,,,True,False,False,False,False,False
42832,,3.2,3.8,,,True,False,False,False,False,False
42833,,1.75,1.6,,,True,False,False,False,False,False
42834,,2.2,1.2,,,True,False,False,False,False,False
42835,,2.8,1.6,,,True,False,False,False,False,False
42836,,1.75,2.0,,,True,False,False,False,False,False
42837,,2.8,1.2,,,True,False,False,False,False,False
42838,,1.6,2.0,,,True,False,False,False,False,False
42839,,2.8,2.0,,,True,False,False,False,False,False
42840,,1.6,1.2,,,True,False,False,False,False,False
42841,,2.8,1.2,,,True,False,False,False,False,False
42842,,1.6,1.6,,,True,False,False,False,False,False
42843,,1.6,1.2,,,True,False,False,False,False,False
42844,,1.6,2.0,,,True,False,False,False,False,False
42845,,1.6,1.6,,,True,False,False,False,False,False
42846,,2.2,1.2,,,True,False,False,False,False,False
42847,,1.6,1.6,,,True,False,False,False,False,False
42848,,2.2,1.6,,,True,False,False,False,False,False
42849,,2.2,1.6,,,True,False,False,False,False,False
42850,,1.75,1.2,,,True,False,False,False,False,False
42851,,1.75,1.6,,,True,False,False,False,False,False
42852,,1.6,1.2,,,True,False,False,False,False,False
42853,,2.4,2.0,,,True,False,False,False,False,False
42854,,1.8,2.6,,,True,False,False,False,False,False
42855,,2.2,2.0,,,True,False,False,False,False,False
42856,,2.4,3.4,,,True,False,False,False,False,False
42857,,2.2,2.6,,,True,False,False,False,False,False
42858,,2.2,3.4,,,True,False,False,False,False,False
42859,,2.2,3.4,,,True,False,False,False,False,False
42860,,3.8,3.4,,,True,False,False,False,False,False
42861,,2.2,3.4,,,True,False,False,False,False,False
42862,,3.8,2.0,,,True,False,False,False,False,False
42863,,2.2,3.4,,,True,False,False,False,False,False
42864,,3.8,3.4,,,True,False,False,False,False,False
42865,,2.2,2.0,,,True,False,False,False,False,False
42866,,1.8,3.4,,,True,False,False,False,False,False
42867,,3.8,2.0,,,True,False,False,False,False,False
42868,,1.8,2.0,,,True,False,False,False,False,False
42869,,1.8,2.0,,,True,False,False,False,False,False
42870,,2.4,2.6,,,True,False,False,False,False,False
42871,,2.4,2.0,,,True,False,False,False,False,False
42872,,2.2,2.6,,,True,False,False,False,False,False
42873,,1.4,3.2,,,True,False,False,False,False,False
42874,,2.0,2.2,,,True,False,False,False,False,False
42875,,2.4,3.2,,,True,False,False,False,False,False
42876,,1.4,3.0,,,True,False,False,False,False,False
42877,,2.4,2.2,,,True,False,False,False,False,False
42878,,1.6,3.0,,,True,False,False,False,False,False
42879,,2.4,3.0,,,True,False,False,False,False,False
42880,,3.2,1.2,,,True,False,False,False,False,False
42881,,2.4,1.2,,,True,False,False,False,False,False
42882,,3.2,3.2,,,True,False,False,False,False,False
42883,,1.6,1.2,,,True,False,False,False,False,False
42884,,3.2,3.0,,,True,False,False,False,False,False
42885,,1.6,2.8,,,True,False,False,False,False,False
42886,,2.0,1.2,,,True,False,False,False,False,False
42887,,3.2,2.8,,,True,False,False,False,False,False
42888,,2.0,3.2,,,True,False,False,False,False,False
42889,,2.0,2.8,,,True,False,False,False,False,False
42890,,1.4,2.2,,,True,False,False,False,False,False
42891,,1.4,2.8,,,True,False,False,False,False,False
42892,,1.6,2.2,,,True,False,False,False,False,False
42893,,2.4,2.8,,,True,False,False,False,False,False
42894,,2.0,2.2,,,True,False,False,False,False,False
42895,,3.8,2.8,,,True,False,False,False,False,False
42896,,2.4,1.8,,,True,False,False,False,False,False
42897,,3.8,2.2,,,True,False,False,False,False,False
42898,,2.8,1.8,,,True,False,False,False,False,False
42899,,3.8,1.8,,,True,False,False,False,False,False
42900,,3.0,1.8,,,True,False,False,False,False,False
42901,,3.8,1.8,,,True,False,False,False,False,False
42902,,3.0,2.8,,,True,False,False,False,False,False
42903,,4.0,1.8,,,True,False,False,False,False,False
42904,,3.2,4.2,,,True,False,False,False,False,False
42905,,3.0,2.4,,,True,False,False,False,False,False
42906,,1.8,2.6,,,True,False,False,False,False,False
42907,,2.2,2.2,,,True,False,False,False,False,False
42908,,2.6,3.4,,,True,False,False,False,False,False
42909,,1.8,1.8,,,True,False,False,False,False,False
42910,,2.0,2.2,,,True,False,False,False,False,False
42911,,4.0,3.4,,,True,False,False,False,False,False
42912,,2.6,4.2,,,True,False,False,False,False,False
42913,,1.8,1.8,,,True,False,False,False,False,False
42914,,1.8,2.2,,,True,False,False,False,False,False
42915,,2.6,3.4,,,True,False,False,False,False,False
42916,,2.2,4.2,,,True,False,False,False,False,False
42917,,2.0,2.6,,,True,False,False,False,False,False
42918,,2.6,1.4,,,True,False,False,False,False,False
42919,,3.2,1.8,,,True,False,False,False,False,False
42920,,4.0,2.2,,,True,False,False,False,False,False
42921,,1.8,2.4,,,True,False,False,False,False,False
42922,,3.0,2.2,,,True,False,False,False,False,False
42923,,2.2,3.4,,,True,False,False,False,False,False
42924,,2.6,3.4,,,True,False,False,False,False,False
42925,,2.0,1.8,,,True,False,False,False,False,False
42926,,1.8,1.4,,,True,False,False,False,False,False
42927,,2.6,1.8,,,True,False,False,False,False,False
42928,,4.0,4.2,,,True,False,False,False,False,False
42929,,2.6,2.4,,,True,False,False,False,False,False
42930,,3.0,2.6,,,True,False,False,False,False,False
42931,,3.2,3.4,,,True,False,False,False,False,False
42932,,2.6,2.2,,,True,False,False,False,False,False
42933,,2.6,2.8,,,True,False,False,False,False,False
42934,,3.6,3.4,,,True,False,False,False,False,False
42935,,3.0,2.2,,,True,False,False,False,False,False
42936,,4.4,2.4,,,True,False,False,False,False,False
42937,,2.6,3.2,,,True,False,False,False,False,False
42938,,2.8,3.4,,,True,False,False,False,False,False
42939,,2.6,2.8,,,True,False,False,False,False,False
42940,,3.6,1.6,,,True,False,False,False,False,False
42941,,3.2,3.8,,,True,False,False,False,False,False
42942,,2.2,3.4,,,True,False,False,False,False,False
42943,,2.6,2.2,,,True,False,False,False,False,False
42944,,4.4,3.4,,,True,False,False,False,False,False
42945,,5.0,3.4,,,True,False,False,False,False,False
42946,,2.6,3.0,,,True,False,False,False,False,False
42947,,3.0,1.6,,,True,False,False,False,False,False
42948,,2.6,2.4,,,True,False,False,False,False,False
42949,,2.2,3.2,,,True,False,False,False,False,False
42950,,2.8,3.8,,,True,False,False,False,False,False
42951,,4.4,1.6,,,True,False,False,False,False,False
42952,,3.0,2.4,,,True,False,False,False,False,False
42953,,5.0,3.4,,,True,False,False,False,False,False
42954,,3.2,3.0,,,True,False,False,False,False,False
42955,,2.6,3.4,,,True,False,False,False,False,False
42956,,3.6,2.8,,,True,False,False,False,False,False
42957,,3.2,3.4,,,True,False,False,False,False,False
42958,,2.2,3.0,,,True,False,False,False,False,False
42959,,2.6,2.4,,,True,False,False,False,False,False
42960,,4.4,2.2,,,True,False,False,False,False,False
42961,,5.0,3.2,,,True,False,False,False,False,False
42962,,2.6,3.4,,,True,False,False,False,False,False
42963,,3.0,2.8,,,True,False,False,False,False,False
42964,,2.6,1.6,,,True,False,False,False,False,False
42965,,2.2,3.8,,,True,False,False,False,False,False
42966,,2.8,3.4,,,True,False,False,False,False,False
42967,,2.6,3.4,,,True,False,False,False,False,False
42968,,3.6,2.2,,,True,False,False,False,False,False
42969,,3.2,3.4,,,True,False,False,False,False,False
42970,,5.0,3.0,,,True,False,False,False,False,False
42971,,2.6,3.8,,,True,False,False,False,False,False
42972,,2.8,3.2,,,True,False,False,False,False,False
42973,,2.6,2.4,,,True,False,False,False,False,False
42974,,2.2,3.2,,,True,False,False,False,False,False
42975,,2.2,3.8,,,True,False,False,False,False,False
42976,,3.2,2.8,,,True,False,False,False,False,False
42977,,3.4,2.2,,,True,False,False,False,False,False
42978,,3.0,2.0,,,True,False,False,False,False,False
42979,,2.6,2.8,,,True,False,False,False,False,False
42980,,2.2,2.8,,,True,False,False,False,False,False
42981,,2.2,2.6,,,True,False,False,False,False,False
42982,,3.0,2.4,,,True,False,False,False,False,False
42983,,4.0,2.8,,,True,False,False,False,False,False
42984,,2.2,3.2,,,True,False,False,False,False,False
42985,,2.6,2.0,,,True,False,False,False,False,False
42986,,3.4,3.2,,,True,False,False,False,False,False
42987,,3.2,2.8,,,True,False,False,False,False,False
42988,,2.2,3.8,,,True,False,False,False,False,False
42989,,3.0,2.2,,,True,False,False,False,False,False
42990,,3.0,2.6,,,True,False,False,False,False,False
42991,,4.0,2.8,,,True,False,False,False,False,False
42992,,2.6,3.2,,,True,False,False,False,False,False
42993,,3.4,2.6,,,True,False,False,False,False,False
42994,,3.0,2.2,,,True,False,False,False,False,False
42995,,2.6,2.8,,,True,False,False,False,False,False
42996,,2.2,3.2,,,True,False,False,False,False,False
42997,,2.2,2.4,,,True,False,False,False,False,False
42998,,3.0,3.2,,,True,False,False,False,False,False
42999,,4.0,3.8,,,True,False,False,False,False,False
43000,,2.2,2.8,,,True,False,False,False,False,False
43001,,3.4,2.0,,,True,False,False,False,False,False
43002,,2.6,2.2,,,True,False,False,False,False,False
43003,,2.2,2.8,,,True,False,False,False,False,False
43004,,3.2,2.8,,,True,False,False,False,False,False
43005,,3.0,2.4,,,True,False,False,False,False,False
43006,,3.0,2.6,,,True,False,False,False,False,False
43007,,2.6,2.8,,,True,False,False,False,False,False
43008,,4.0,3.2,,,True,False,False,False,False,False
43009,,2.2,2.0,,,True,False,False,False,False,False
43010,,2.6,3.2,,,True,False,False,False,False,False
43011,,2.2,2.8,,,True,False,False,False,False,False
43012,,3.2,3.8,,,True,False,False,False,False,False
43013,,4.4,2.0,,,True,False,False,False,False,False
43014,,2.0,2.2,,,True,False,False,False,False,False
43015,,2.0,1.4,,,True,False,False,False,False,False
43016,,2.0,1.6,,,True,False,False,False,False,False
43017,,2.0,2.2,,,True,False,False,False,False,False
43018,,4.4,0.75,,,True,False,False,False,False,False
43019,,2.0,1.6,,,True,False,False,False,False,False
43020,,2.0,2.0,,,True,False,False,False,False,False
43021,,2.0,0.75,,,True,False,False,False,False,False
43022,,2.0,1.4,,,True,False,False,False,False,False
43023,,2.0,1.4,,,True,False,False,False,False,False
43024,,2.0,0.75,,,True,False,False,False,False,False
43025,,4.4,2.2,,,True,False,False,False,False,False
43026,,2.0,2.0,,,True,False,False,False,False,False
43027,,2.0,1.6,,,True,False,False,False,False,False
43028,,2.0,1.4,,,True,False,False,False,False,False
43029,,2.0,0.75,,,True,False,False,False,False,False
43030,,2.0,2.2,,,True,False,False,False,False,False
43031,,2.0,2.0,,,True,False,False,False,False,False
43032,,4.4,1.6,,,True,False,False,False,False,False
43033,,3.75,1.6,,,True,False,False,False,False,False
43034,,1.25,2.0,,,True,False,False,False,False,False
43035,,2.0,2.0,,,True,False,False,False,False,False
43036,,2.2,3.75,,,True,False,False,False,False,False
43037,,3.0,2.0,,,True,False,False,False,False,False
43038,,3.75,1.5,,,True,False,False,False,False,False
43039,,1.25,2.0,,,True,False,False,False,False,False
43040,,2.2,1.6,,,True,False,False,False,False,False
43041,,2.0,1.5,,,True,False,False,False,False,False
43042,,3.0,3.75,,,True,False,False,False,False,False
43043,,2.0,3.75,,,True,False,False,False,False,False
43044,,2.2,1.5,,,True,False,False,False,False,False
43045,,3.75,2.0,,,True,False,False,False,False,False
43046,,3.0,1.6,,,True,False,False,False,False,False
43047,,2.2,2.0,,,True,False,False,False,False,False
43048,,1.25,3.75,,,True,False,False,False,False,False
43049,,3.0,1.5,,,True,False,False,False,False,False
43050,,2.0,2.0,,,True,False,False,False,False,False
43051,,1.25,1.6,,,True,False,False,False,False,False
43052,,3.75,2.0,,,True,False,False,False,False,False
43053,,3.0,2.4,,,True,False,False,False,False,False
43054,,1.5,1.8,,,True,False,False,False,False,False
43055,,2.6,2.0,,,True,False,False,False,False,False
43056,,2.2,2.4,,,True,False,False,False,False,False
43057,,1.4,1.8,,,True,False,False,False,False,False
43058,,3.0,0.75,,,True,False,False,False,False,False
43059,,1.5,2.4,,,True,False,False,False,False,False
43060,,2.6,2.4,,,True,False,False,False,False,False
43061,,2.2,0.75,,,True,False,False,False,False,False
43062,,1.4,2.0,,,True,False,False,False,False,False
43063,,2.2,2.0,,,True,False,False,False,False,False
43064,,2.6,0.75,,,True,False,False,False,False,False
43065,,3.0,1.8,,,True,False,False,False,False,False
43066,,1.4,2.4,,,True,False,False,False,False,False
43067,,2.6,2.4,,,True,False,False,False,False,False
43068,,1.5,2.0,,,True,False,False,False,False,False
43069,,1.4,0.75,,,True,False,False,False,False,False
43070,,2.2,1.8,,,True,False,False,False,False,False
43071,,1.5,2.4,,,True,False,False,False,False,False
43072,,3.0,2.4,,,True,False,False,False,False,False
43073,,2.8,1.8,,,True,False,False,False,False,False
43074,,0.5,2.0,,,True,False,False,False,False,False
43075,,1.25,2.0,,,True,False,False,False,False,False
43076,,2.2,2.4,,,True,False,False,False,False,False
43077,,1.6,2.0,,,True,False,False,False,False,False
43078,,2.8,0.5,,,True,False,False,False,False,False
43079,,0.5,2.4,,,True,False,False,False,False,False
43080,,1.25,1.8,,,True,False,False,False,False,False
43081,,2.2,0.5,,,True,False,False,False,False,False
43082,,1.6,2.0,,,True,False,False,False,False,False
43083,,2.2,2.0,,,True,False,False,False,False,False
43084,,1.25,0.5,,,True,False,False,False,False,False
43085,,2.8,2.0,,,True,False,False,False,False,False
43086,,1.6,1.8,,,True,False,False,False,False,False
43087,,1.25,2.4,,,True,False,False,False,False,False
43088,,0.5,2.0,,,True,False,False,False,False,False
43089,,1.6,0.5,,,True,False,False,False,False,False
43090,,2.2,2.0,,,True,False,False,False,False,False
43091,,3.2,2.6,,,True,False,False,False,False,False
43092,,2.2,1.0,,,True,False,False,False,False,False
43093,,0.5,1.8,,,True,False,False,False,False,False
43094,,2.8,2.4,,,True,False,False,False,False,False
43095,,1.4,2.4,,,True,False,False,False,False,False
43096,,3.8,1.6,,,True,False,False,False,False,False
43097,,2.8,1.0,,,True,False,False,False,False,False
43098,,3.2,2.4,,,True,False,False,False,False,False
43099,,2.2,1.6,,,True,False,False,False,False,False
43100,,1.4,2.6,,,True,False,False,False,False,False
43101,,3.8,2.4,,,True,False,False,False,False,False
